"rep_id","condition","init","percent_bias","where_bias","level_bias","who_biased","size_net","mean_cond","std_cond"
8,"5",0,0,4,"random","degree",150,0.0787292774501073,0.0317872677309977
8,"6",0,0,4,"random","degree",150,0.109583945440655,0.0396570105604906
8,"7",0,0,4,"random","degree",150,0.12680905792263,0.0376401592053066
8,"8",0,0,4,"random","degree",150,0.126431823190807,0.0271398006871829
8,"9",0,0,4,"random","degree",150,0.11822521234189,0.0320190462288359
9,"1",0,0,4,"random","degree",150,0.0782255260638801,0.0323884202715727
9,"10",0,0,4,"random","degree",150,0.0747984306675111,0.0348654253701353
9,"2",0,0,4,"random","degree",150,0.104990531837725,0.0415388834867436
9,"3",0,0,4,"random","degree",150,0.0876079072481341,0.0326026284862185
9,"4",0,0,4,"random","degree",150,0.126168761652465,0.0335000170804678
9,"5",0,0,4,"random","degree",150,0.104860749734693,0.0415398286250015
9,"6",0,0,4,"random","degree",150,0.0979741665930433,0.0360689086594176
9,"7",0,0,4,"random","degree",150,0.106156600055792,0.0361912785375317
9,"8",0,0,4,"random","degree",150,0.0878960157020817,0.0244486919337899
9,"9",0,0,4,"random","degree",150,0.131321310444674,0.0471473234217322
10,"1",0,0,4,"random","degree",150,0.1004353001677,0.0498838110102191
10,"10",0,0,4,"random","degree",150,0.0964132982496163,0.028158583874355
10,"2",0,0,4,"random","degree",150,0.0955212187679196,0.0318187056026321
10,"3",0,0,4,"random","degree",150,0.0937239336024226,0.0253511625667332
10,"4",0,0,4,"random","degree",150,0.101396349591004,0.0286551325970311
10,"5",0,0,4,"random","degree",150,0.0853940397107761,0.0247402092594272
10,"6",0,0,4,"random","degree",150,0.144537976943707,0.0528752968167064
10,"7",0,0,4,"random","degree",150,0.0921143759153808,0.0320662059686007
10,"8",0,0,4,"random","degree",150,0.0942056881860136,0.031819095783173
10,"9",0,0,4,"random","degree",150,0.096257818865459,0.0377837882358298
11,"1",0,0,4,"random","degree",150,0.101370421585762,0.0540066446428367
11,"10",0,0,4,"random","degree",150,0.127717933808501,0.047947390514585
11,"2",0,0,4,"random","degree",150,0.060117584454261,0.0146566520545134
11,"3",0,0,4,"random","degree",150,0.108019997765594,0.033112973180207
11,"4",0,0,4,"random","degree",150,0.0980398464584092,0.0344366870793894
11,"5",0,0,4,"random","degree",150,0.0838897227228289,0.0292842049263431
11,"6",0,0,4,"random","degree",150,0.109717706565253,0.0736693569559742
11,"7",0,0,4,"random","degree",150,0.086503431167046,0.0485475779599364
11,"8",0,0,4,"random","degree",150,0.139202787336802,0.0729833812742583
11,"9",0,0,4,"random","degree",150,0.085420568135544,0.0257239521866278
12,"1",0,0,4,"random","degree",150,0.0811402894199565,0.0245034279657851
12,"10",0,0,4,"random","degree",150,0.127235368694088,0.0541131731255691
12,"2",0,0,4,"random","degree",150,0.101954742965659,0.0444604530939046
12,"3",0,0,4,"random","degree",150,0.0823855330826374,0.0382561145511749
12,"4",0,0,4,"random","degree",150,0.0818411820605233,0.0256280796090549
12,"5",0,0,4,"random","degree",150,0.10010010044062,0.0347261449504627
12,"6",0,0,4,"random","degree",150,0.121037957777431,0.0372738246298971
12,"7",0,0,4,"random","degree",150,0.0933272183835574,0.0325568450364289
12,"8",0,0,4,"random","degree",150,0.0941631443000843,0.0285878760988958
12,"9",0,0,4,"random","degree",150,0.116814462875442,0.03392672858748
13,"1",0,0,4,"random","degree",150,0.0728700950370193,0.0437673716079553
13,"10",0,0,4,"random","degree",150,0.112384299333236,0.0567651628090296
13,"2",0,0,4,"random","degree",150,0.0989448363529007,0.0367882414421245
13,"3",0,0,4,"random","degree",150,0.0683788209007971,0.0217849017940998
13,"4",0,0,4,"random","degree",150,0.106320177053345,0.0306597257189867
13,"5",0,0,4,"random","degree",150,0.114820295414596,0.0335286993156536
13,"6",0,0,4,"random","degree",150,0.0752854302903086,0.0376649799416438
13,"7",0,0,4,"random","degree",150,0.11509886852919,0.0418046332489677
13,"8",0,0,4,"random","degree",150,0.129369155603791,0.0550918343599501
13,"9",0,0,4,"random","degree",150,0.106528021484816,0.0323809480975672
14,"1",0,0,4,"random","degree",150,0.0916858742000015,0.0324796424329927
14,"10",0,0,4,"random","degree",150,0.090079128685523,0.0328661348283555
14,"2",0,0,4,"random","degree",150,0.0880459513140534,0.0442755363247536
14,"3",0,0,4,"random","degree",150,0.0877301734019224,0.036639178786989
14,"4",0,0,4,"random","degree",150,0.0876126757625496,0.0308379584527871
14,"5",0,0,4,"random","degree",150,0.13025462868102,0.0404711048505881
14,"6",0,0,4,"random","degree",150,0.127683991947856,0.0327954171382106
14,"7",0,0,4,"random","degree",150,0.0963302491069004,0.0448456618950248
14,"8",0,0,4,"random","degree",150,0.107972724051613,0.0453879292435927
14,"9",0,0,4,"random","degree",150,0.0926046028485602,0.0481200324776355
15,"1",0,0,4,"random","degree",150,0.0808517686547221,0.0268361625973278
15,"10",0,0,4,"random","degree",150,0.0939485162085336,0.0426498792550974
15,"2",0,0,4,"random","degree",150,0.0932887265985111,0.0444729757089508
15,"3",0,0,4,"random","degree",150,0.0954233382117877,0.0294671100961427
15,"4",0,0,4,"random","degree",150,0.112925731228501,0.0312253547527652
15,"5",0,0,4,"random","degree",150,0.0897614712146379,0.0360315828959213
15,"6",0,0,4,"random","degree",150,0.115983515012955,0.0293761170199954
15,"7",0,0,4,"random","degree",150,0.142450940010938,0.0456877928717542
15,"8",0,0,4,"random","degree",150,0.0934314082890198,0.038765389814163
15,"9",0,0,4,"random","degree",150,0.0819345845703943,0.0272129671079143
16,"1",0,0,4,"random","degree",150,0.084273812487316,0.0338505869317948
16,"10",0,0,4,"random","degree",150,0.106682972336059,0.030835348617185
16,"2",0,0,4,"random","degree",150,0.101437000061754,0.0367349316696752
16,"3",0,0,4,"random","degree",150,0.10553655409869,0.0504856047141361
16,"4",0,0,4,"random","degree",150,0.076121751514354,0.0395976680991774
16,"5",0,0,4,"random","degree",150,0.0996858005181805,0.0291280689801299
16,"6",0,0,4,"random","degree",150,0.0745234276908809,0.0247481417454076
16,"7",0,0,4,"random","degree",150,0.0905962112087337,0.0375761678815
16,"8",0,0,4,"random","degree",150,0.126761265613744,0.0320297344850078
16,"9",0,0,4,"random","degree",150,0.134381204470288,0.0440074211585911
17,"1",0,0,4,"random","degree",150,0.0954282198796071,0.037004831808794
17,"10",0,0,4,"random","degree",150,0.123771251890684,0.0486183794002069
17,"2",0,0,4,"random","degree",150,0.143061501162715,0.0569738481962827
17,"3",0,0,4,"random","degree",150,0.0968459477943514,0.0364304174713843
17,"4",0,0,4,"random","degree",150,0.070932992384356,0.0332186080675977
17,"5",0,0,4,"random","degree",150,0.0868834887771969,0.0353038346124089
17,"6",0,0,4,"random","degree",150,0.0954643586880777,0.0292166523227189
17,"7",0,0,4,"random","degree",150,0.0901152721850617,0.0285796187223182
17,"8",0,0,4,"random","degree",150,0.0810397367008546,0.0219090297189511
17,"9",0,0,4,"random","degree",150,0.116457230537095,0.0335242851178807
18,"1",0,0,4,"random","degree",150,0.0755870212196763,0.0371658373273189
18,"10",0,0,4,"random","degree",150,0.106484901499507,0.0315192284864713
18,"2",0,0,4,"random","degree",150,0.0687866890151277,0.0291446182370278
18,"3",0,0,4,"random","degree",150,0.141206540244133,0.0393104170399381
18,"4",0,0,4,"random","degree",150,0.099202654949878,0.0381258119815802
18,"5",0,0,4,"random","degree",150,0.0899605586318222,0.0460356278493453
18,"6",0,0,4,"random","degree",150,0.0802778426861476,0.0264213700699162
18,"7",0,0,4,"random","degree",150,0.0995076313052022,0.0356911725491462
18,"8",0,0,4,"random","degree",150,0.107966358914551,0.0368986602848551
18,"9",0,0,4,"random","degree",150,0.131019801533956,0.0521195316291831
19,"1",0,0,4,"random","degree",150,0.116134319613482,0.0383876153086393
19,"10",0,0,4,"random","degree",150,0.113739692060031,0.0306302400425302
19,"2",0,0,4,"random","degree",150,0.075172044845631,0.0419968584579493
19,"3",0,0,4,"random","degree",150,0.0941712198955209,0.0332631256120481
19,"4",0,0,4,"random","degree",150,0.0974504137314274,0.0368145248032972
19,"5",0,0,4,"random","degree",150,0.107668387031975,0.0554077181999014
19,"6",0,0,4,"random","degree",150,0.0982875805379962,0.0200363499484914
19,"7",0,0,4,"random","degree",150,0.123727668287468,0.0704044288283864
19,"8",0,0,4,"random","degree",150,0.0909812534452115,0.0427876312747049
19,"9",0,0,4,"random","degree",150,0.0826674205512581,0.0345355998526134
20,"1",0,0,4,"random","degree",150,0.129755886293173,0.065208451937141
20,"10",0,0,4,"random","degree",150,0.0826949206523202,0.0323271943777935
20,"2",0,0,4,"random","degree",150,0.122245965545625,0.0343087160525329
20,"3",0,0,4,"random","degree",150,0.102443378796464,0.0342482660706993
20,"4",0,0,4,"random","degree",150,0.0831270929042401,0.0336833029096054
20,"5",0,0,4,"random","degree",150,0.0964478775186302,0.0340496919158388
20,"6",0,0,4,"random","degree",150,0.0856427692640484,0.0323927947372293
20,"7",0,0,4,"random","degree",150,0.0820466088751853,0.0370653661312593
20,"8",0,0,4,"random","degree",150,0.122467843494367,0.0411926573674446
20,"9",0,0,4,"random","degree",150,0.0931276566559464,0.0330016052520683
21,"1",0,0,4,"random","degree",150,0.112395630947156,0.0286211756557653
21,"10",0,0,4,"random","degree",150,0.109279757842231,0.0389995056362713
21,"2",0,0,4,"random","degree",150,0.0827371450912702,0.0280036454418063
21,"3",0,0,4,"random","degree",150,0.134931601470969,0.0618295994093612
21,"4",0,0,4,"random","degree",150,0.103489777167301,0.0288580266931991
21,"5",0,0,4,"random","degree",150,0.105112539629313,0.0360994689930262
21,"6",0,0,4,"random","degree",150,0.103500184483808,0.0401207214579119
21,"7",0,0,4,"random","degree",150,0.0832820518940563,0.0291978244351423
21,"8",0,0,4,"random","degree",150,0.0710343406808112,0.0295627499618371
21,"9",0,0,4,"random","degree",150,0.0942369707930841,0.0377322711145395
22,"1",0,0,4,"random","degree",150,0.0875146993805785,0.0329591438184239
22,"10",0,0,4,"random","degree",150,0.116550849741575,0.0378971049299461
22,"2",0,0,4,"random","degree",150,0.0790241670911166,0.0264412915305651
22,"3",0,0,4,"random","degree",150,0.108345515971985,0.038486687895942
22,"4",0,0,4,"random","degree",150,0.117184308573816,0.0428682747229487
22,"5",0,0,4,"random","degree",150,0.0934720189001707,0.0362843256540358
22,"6",0,0,4,"random","degree",150,0.126921477237534,0.0521670673764091
22,"7",0,0,4,"random","degree",150,0.0743374542760727,0.0215185395932124
22,"8",0,0,4,"random","degree",150,0.0795546604361503,0.0296894754536503
22,"9",0,0,4,"random","degree",150,0.117094848391001,0.0389557660310195
23,"1",0,0,4,"random","degree",150,0.139706796541493,0.0494474745848901
23,"10",0,0,4,"random","degree",150,0.0773638440409133,0.0293295221570994
23,"2",0,0,4,"random","degree",150,0.113229406817134,0.0489375254265106
23,"3",0,0,4,"random","degree",150,0.109860410643986,0.0262857429649894
23,"4",0,0,4,"random","degree",150,0.095687563069401,0.0355109217490125
23,"5",0,0,4,"random","degree",150,0.0833757932390193,0.0285208364722653
23,"6",0,0,4,"random","degree",150,0.0894103951044648,0.0382588475744126
23,"7",0,0,4,"random","degree",150,0.0844458006387321,0.0354001801718248
23,"8",0,0,4,"random","degree",150,0.106819324103543,0.0397475702695963
23,"9",0,0,4,"random","degree",150,0.100100665801313,0.0222891985915503
24,"1",0,0,4,"random","degree",150,0.138105036365939,0.0527421530978361
24,"10",0,0,4,"random","degree",150,0.0984107852199969,0.0374086292760541
24,"2",0,0,4,"random","degree",150,0.070929688233509,0.0336730944858042
24,"3",0,0,4,"random","degree",150,0.103853791820784,0.0373166659813609
24,"4",0,0,4,"random","degree",150,0.125488829320036,0.0545083281438543
24,"5",0,0,4,"random","degree",150,0.0867482730759792,0.0398929330429869
24,"6",0,0,4,"random","degree",150,0.0874519168064627,0.0359660302330549
24,"7",0,0,4,"random","degree",150,0.0829351999770827,0.02855608298138
24,"8",0,0,4,"random","degree",150,0.108750159032693,0.0335968086570872
24,"9",0,0,4,"random","degree",150,0.0973263201475182,0.0470103067560152
25,"1",0,0,4,"random","degree",150,0.0748306050441792,0.0255339262968308
25,"10",0,0,4,"random","degree",150,0.0946655670939821,0.0520052189883458
25,"2",0,0,4,"random","degree",150,0.0994946049737348,0.0234540657515498
25,"3",0,0,4,"random","degree",150,0.0816876799439529,0.0236183124273376
25,"4",0,0,4,"random","degree",150,0.0910931537156818,0.0447410374129959
25,"5",0,0,4,"random","degree",150,0.0690495582420127,0.0293776113783495
25,"6",0,0,4,"random","degree",150,0.135631740251733,0.035067425412869
25,"7",0,0,4,"random","degree",150,0.127033169086053,0.0318414937101379
25,"8",0,0,4,"random","degree",150,0.106794944179141,0.0491899818655928
25,"9",0,0,4,"random","degree",150,0.11971897746953,0.0481616408030908
26,"1",0,0,4,"random","degree",150,0.0907316347899592,0.0287771167593529
26,"10",0,0,4,"random","degree",150,0.0925872026809122,0.0486369944636229
26,"2",0,0,4,"random","degree",150,0.105416842206901,0.0366656244267337
26,"3",0,0,4,"random","degree",150,0.078142607202397,0.0331432119090271
26,"4",0,0,4,"random","degree",150,0.119870144625506,0.0369083938462765
26,"5",0,0,4,"random","degree",150,0.10200823635915,0.0465341571284931
26,"6",0,0,4,"random","degree",150,0.0897860450877747,0.0369777112293191
26,"7",0,0,4,"random","degree",150,0.115866547549532,0.0453229047340234
26,"8",0,0,4,"random","degree",150,0.107326881573383,0.0287060291849498
26,"9",0,0,4,"random","degree",150,0.098263857924485,0.0292321976946936
27,"1",0,0,4,"random","degree",150,0.0786353944914264,0.0247234062719046
27,"10",0,0,4,"random","degree",150,0.0885319029473677,0.0319759774548602
27,"2",0,0,4,"random","degree",150,0.0954716683790734,0.037678634596018
27,"3",0,0,4,"random","degree",150,0.0915999212525583,0.0311974136918644
27,"4",0,0,4,"random","degree",150,0.0957016448398902,0.0288707866864629
27,"5",0,0,4,"random","degree",150,0.103974703932036,0.0495037946134728
27,"6",0,0,4,"random","degree",150,0.0827437994947525,0.033874372571721
27,"7",0,0,4,"random","degree",150,0.117562472213179,0.0405132380343892
27,"8",0,0,4,"random","degree",150,0.144459237738267,0.0367978516558323
27,"9",0,0,4,"random","degree",150,0.10131925471145,0.0391529704554194
28,"1",0,0,4,"random","degree",150,0.111345070933995,0.0367064829711177
28,"10",0,0,4,"random","degree",150,0.0780405544391848,0.0240721413009704
28,"2",0,0,4,"random","degree",150,0.123454091303543,0.0454119018846367
28,"3",0,0,4,"random","degree",150,0.0955658522451128,0.0261478989283589
28,"4",0,0,4,"random","degree",150,0.120188856244327,0.0486857203171888
28,"5",0,0,4,"random","degree",150,0.0963739837742518,0.0360853886937564
28,"6",0,0,4,"random","degree",150,0.0892311240814686,0.0418952805448206
28,"7",0,0,4,"random","degree",150,0.0722177988716417,0.0228252801836077
28,"8",0,0,4,"random","degree",150,0.145594552510761,0.0510062939661876
28,"9",0,0,4,"random","degree",150,0.0679881155957137,0.0258705070217083
29,"1",0,0,4,"random","degree",150,0.137652478417268,0.0602385344624316
29,"10",0,0,4,"random","degree",150,0.102958554883083,0.02894320386795
29,"2",0,0,4,"random","degree",150,0.0963489488118872,0.0327522611208029
29,"3",0,0,4,"random","degree",150,0.0957270053398552,0.0338334700709137
29,"4",0,0,4,"random","degree",150,0.0657522379231374,0.0287203994368393
29,"5",0,0,4,"random","degree",150,0.105130703722232,0.0426450143954021
29,"6",0,0,4,"random","degree",150,0.102413904799448,0.0354647497320407
29,"7",0,0,4,"random","degree",150,0.104329957759614,0.0261783272258458
29,"8",0,0,4,"random","degree",150,0.103673782745522,0.0242032961493445
29,"9",0,0,4,"random","degree",150,0.086012425597953,0.0267396303549011
30,"1",0,0,4,"random","degree",150,0.0862548736849581,0.0343764557096106
30,"10",0,0,4,"random","degree",150,0.137185984807722,0.043343818041786
30,"2",0,0,4,"random","degree",150,0.0974616157068728,0.0537442785709096
30,"3",0,0,4,"random","degree",150,0.104364838896954,0.041210271537961
30,"4",0,0,4,"random","degree",150,0.0765016037659372,0.0322318697832766
30,"5",0,0,4,"random","degree",150,0.0867389073124232,0.0471079210801478
30,"6",0,0,4,"random","degree",150,0.106399946239822,0.0340889686789202
30,"7",0,0,4,"random","degree",150,0.0897481362423492,0.0289224986574649
30,"8",0,0,4,"random","degree",150,0.123049022104424,0.0385536576117357
30,"9",0,0,4,"random","degree",150,0.0922950712385372,0.0289292816790169
31,"1",0,0,4,"random","degree",150,0.0985998650570836,0.0421532352317704
31,"10",0,0,4,"random","degree",150,0.0708112567180362,0.0253062108768074
31,"2",0,0,4,"random","degree",150,0.0940806524856048,0.026425807305554
31,"3",0,0,4,"random","degree",150,0.109848457998169,0.0322701292382993
31,"4",0,0,4,"random","degree",150,0.113262379306886,0.0376997727643377
31,"5",0,0,4,"random","degree",150,0.102197088011197,0.0371754500946672
31,"6",0,0,4,"random","degree",150,0.0933084052001523,0.033863725876465
31,"7",0,0,4,"random","degree",150,0.0857951803801542,0.0293719837796304
31,"8",0,0,4,"random","degree",150,0.132424740548408,0.0433079360522521
31,"9",0,0,4,"random","degree",150,0.0996719742943089,0.0369060285788285
32,"1",0,0,4,"random","degree",150,0.107360581163984,0.0321397080554252
32,"10",0,0,4,"random","degree",150,0.128887630895287,0.0536962302129456
32,"2",0,0,4,"random","degree",150,0.074276941526319,0.0303828854767041
32,"3",0,0,4,"random","degree",150,0.11264692544669,0.0370097559126224
32,"4",0,0,4,"random","degree",150,0.117406122699991,0.045149060753433
32,"5",0,0,4,"random","degree",150,0.0957427598138287,0.0289955926320779
32,"6",0,0,4,"random","degree",150,0.0701110096317288,0.0294487940315048
32,"7",0,0,4,"random","degree",150,0.0920134387629533,0.0383861249258129
32,"8",0,0,4,"random","degree",150,0.106595382411879,0.0453536265575125
32,"9",0,0,4,"random","degree",150,0.0949592076473402,0.0352560273474018
33,"1",0,0,4,"random","degree",150,0.108027350467856,0.047092626401275
33,"10",0,0,4,"random","degree",150,0.114302363774114,0.0369871270954595
33,"2",0,0,4,"random","degree",150,0.0810375261895827,0.0319795104977362
33,"3",0,0,4,"random","degree",150,0.119285888858894,0.0409499287871441
33,"4",0,0,4,"random","degree",150,0.0968653111511762,0.02989450189415
33,"5",0,0,4,"random","degree",150,0.0918592753278302,0.028511422414039
33,"6",0,0,4,"random","degree",150,0.0968198550769446,0.0381720910749053
33,"7",0,0,4,"random","degree",150,0.101421863069558,0.0385610155102285
33,"8",0,0,4,"random","degree",150,0.101248162240597,0.0322470156500923
33,"9",0,0,4,"random","degree",150,0.0891324038434478,0.0305336787470921
34,"1",0,0,4,"random","degree",150,0.108009582224584,0.0377042309341216
34,"10",0,0,4,"random","degree",150,0.0907436518931194,0.0298152076692145
34,"2",0,0,4,"random","degree",150,0.0767574890754695,0.0453255204936907
34,"3",0,0,4,"random","degree",150,0.0630758608492696,0.0200535851844284
34,"4",0,0,4,"random","degree",150,0.124795485224905,0.0622089074561209
34,"5",0,0,4,"random","degree",150,0.107086112894682,0.0363227928144817
34,"6",0,0,4,"random","degree",150,0.0964906007563405,0.029595571093621
34,"7",0,0,4,"random","degree",150,0.152675205019268,0.0530462052899193
34,"8",0,0,4,"random","degree",150,0.0886885322230205,0.0331537682724984
34,"9",0,0,4,"random","degree",150,0.0916774798393415,0.0287784913010168
35,"1",0,0,4,"random","degree",150,0.0998585904847302,0.0349854712105782
35,"10",0,0,4,"random","degree",150,0.0800847971464071,0.0375815530593464
35,"2",0,0,4,"random","degree",150,0.104744546534768,0.0376558258210531
35,"3",0,0,4,"random","degree",150,0.0732788926394358,0.0293241161964056
35,"4",0,0,4,"random","degree",150,0.0924067111920396,0.0436277865994669
35,"5",0,0,4,"random","degree",150,0.117732295754981,0.0426969409263714
35,"6",0,0,4,"random","degree",150,0.0933301243614225,0.0399789420321764
35,"7",0,0,4,"random","degree",150,0.0813894177498819,0.0257329122486922
35,"8",0,0,4,"random","degree",150,0.132803702714182,0.0301840312637817
35,"9",0,0,4,"random","degree",150,0.124370921422152,0.0559661689469519
36,"1",0,0,4,"random","degree",150,0.112958679221566,0.032947528684682
36,"10",0,0,4,"random","degree",150,0.107166729691808,0.0325589691375986
36,"2",0,0,4,"random","degree",150,0.0767181495515762,0.0269273224934093
36,"3",0,0,4,"random","degree",150,0.104441539358557,0.0392704841165379
36,"4",0,0,4,"random","degree",150,0.0965131103566188,0.0328359425996277
36,"5",0,0,4,"random","degree",150,0.0802612223489705,0.0304342390149198
36,"6",0,0,4,"random","degree",150,0.104926933224338,0.0330859372723289
36,"7",0,0,4,"random","degree",150,0.109387057558227,0.0317799490718225
36,"8",0,0,4,"random","degree",150,0.0971450982849429,0.0396939114517841
36,"9",0,0,4,"random","degree",150,0.110481480403395,0.0453121799596529
37,"1",0,0,4,"random","degree",150,0.128062829673599,0.0433712618016333
37,"10",0,0,4,"random","degree",150,0.0969360349766352,0.0347061750297963
37,"2",0,0,4,"random","degree",150,0.0656839417343087,0.0263655544989225
37,"3",0,0,4,"random","degree",150,0.0838520574378256,0.0450035732562657
37,"4",0,0,4,"random","degree",150,0.0874023320823776,0.0341376734911935
37,"5",0,0,4,"random","degree",150,0.0984623423026377,0.0292755985008393
37,"6",0,0,4,"random","degree",150,0.0993559237738127,0.0554767568678655
37,"7",0,0,4,"random","degree",150,0.135555869807875,0.0529363294320022
37,"8",0,0,4,"random","degree",150,0.0993781458232763,0.0530282614003294
37,"9",0,0,4,"random","degree",150,0.105310522387652,0.0393296193427474
38,"1",0,0,4,"random","degree",150,0.105474159879818,0.0577330397892067
38,"10",0,0,4,"random","degree",150,0.114493285166641,0.0401704483550178
38,"2",0,0,4,"random","degree",150,0.0973616617840823,0.0494204060870529
38,"3",0,0,4,"random","degree",150,0.111526964824196,0.0322843977787305
38,"4",0,0,4,"random","degree",150,0.0832687184760059,0.0405500411937685
38,"5",0,0,4,"random","degree",150,0.0912633846459581,0.0422804605388788
38,"6",0,0,4,"random","degree",150,0.0896380050493283,0.0241002444287993
38,"7",0,0,4,"random","degree",150,0.112046246243908,0.0345098714045929
38,"8",0,0,4,"random","degree",150,0.0980758745262502,0.0331258327098062
38,"9",0,0,4,"random","degree",150,0.0968516994038117,0.0264604603553694
