"rep_id","size_net","clus_coeff","pathlength","init_mode","assortativity","init","neighbors","where_bias","level_bias","who_biased","percent_bias","bet_biased","bet_unbiased","clus_biased","clus_unbiased","eigen_biased","eigen_unbiased","clos_biased","close_unbiased","assor_biased","assor_unbiased","deg_biased","deg_unbiased","old_rep_id","klb","mean_entrop_jef","std_entrop_jef","mean_entrop_lap","std_entrop_lap","mean_sum_meas","std_sum_meas","mean_ratio_first","std_ratio_first","mean_value_lang","sd_value_lang","mean_max_cond","sd_max_cond","mean_of_std","std_of_mean"
1480,150,0.0760061509212134,"2.3121252796420584",0.508466140067039,-0.047963438239124,5,11.3466666666667,7,"highest","centclos",20,"175.9407730817161","78.20647339623767","0.07563737021268316","0.07609834609834602","0.6620110483044309","0.404896394893491","0.46735796550774594","0.4256118996599534","0.8879054223381778","0.9059107300608003","15.866666666666667","10.216666666666667",1480,0.0001156993665074,1.97417708195374,0.00602072057699595,1.97436305451588,0.00601683223809612,34059,10126.7277422226,0.311609155029997,0.00357274757853315,5.57810849100471,0.0189618684416901,4,0,0.00213411333929027,0.0958199033910689
1481,150,0.0774409344620902,"2.280089485458613",0.569299445572784,-0.0131664887812426,5,11.8266666666667,7,"highest","centclos",20,"169.4236647431832","76.85241714753751","0.08735563246141162","0.07496225996225993","0.5601283175655443","0.34894250663204956","0.47267320699945614","0.4317274091695648","0.8745661758715781","0.9080375693836583","16.3","10.708333333333334",1482,0.000112839714550416,1.95808340740707,0.00661968629335236,1.95826346705301,0.00662243561942369,35499,9944.66353809449,0.329854391416374,0.00420854219311916,5.08986167660287,0.0133486567227237,4,0,0.00210716370735454,0.0997748687301849
1482,150,0.0843037353083792,"2.277136465324385",0.573402139817111,-0.0700224063843942,5,11.9066666666667,7,"highest","centclos",20,"169.8837753584848","76.46238949371211","0.08371148373470357","0.08445179820179813","0.7438944605770015","0.46904674520845546","0.47157247515608103","0.4325139814256804","0.8940024201799217","0.9133782405212182","16.366666666666667","10.791666666666666",1481,9.04330640199793e-05,1.88976334973494,0.00710631695882974,1.88997650083014,0.00710847299461335,35739,9733.46320896465,0.364365898742074,0.00344132213970175,5.08575678167814,0.0183479293237574,4,0,0.00187797311128335,0.111048277869865
1483,150,0.0787083517331194,"2.290559284116331",0.531732999614275,-0.0541698975679341,5,11.6266666666667,7,"highest","centclos",20,"178.9846135829716","75.4371799375904","0.07450394462778363","0.07975945350945345","0.7948143403447859","0.5055197583692579","0.4728076983908725","0.4292356997499928","0.9026351232588533","0.9186111296737404","16.233333333333334","10.475",1483,0.000121556673447104,2.00026698745278,0.00687067201810148,2.00042803589053,0.0068706709855113,34899,9572.20304532554,0.305796152151744,0.00365628886919641,5.39569792794201,0.0189703294760361,4,0,0.0021627130844014,0.0924250760049127
1484,150,0.0789316438635324,"2.302729306487696",0.579869135460472,-0.0133334056525612,5,11.6266666666667,7,"highest","centclos",20,"166.0274727888082","79.80979846946461","0.07485357951302225","0.0799511599511599","0.7468356931392853","0.49661064854052206","0.4667402875023984","0.4277639491132909","0.9241438748679863","0.9360615659462007","15.5","10.658333333333333",1484,0.000129809198697607,1.94550074786263,0.00799390854792317,1.94568748818967,0.00799258969381608,34899,8698.45068361614,0.344637785427733,0.00417733106151159,5.53938098565053,0.0208153300664479,4,0,0.00224225565900348,0.102672445672102
1485,150,0.0829528288475656,"2.2821476510067114",0.514442840332865,0.0154754075418532,5,11.96,7,"highest","centclos",20,"180.51440112352742","74.27139971911818","0.07690626137994558","0.0844644707144706","0.7752506080038867","0.4711649372356029","0.4773339448321097","0.4303288448120822","0.8949345332673257","0.9145517450563416","16.9","10.725",1485,0.000117919129944872,1.89244599569664,0.00606648057440648,1.89265869280957,0.00606566962050685,35899,10120.6260251498,0.329030793724698,0.00373340380886238,5.28361083939318,0.0174730517581977,4,0,0.00213812377562904,0.108961283189744
1486,150,0.0770105843016059,"2.3143624161073824",0.553102292771908,-0.0261420114596854,5,11.3066666666667,7,"highest","centclos",20,"171.31184988144543","79.57203752963866","0.07788878934389772","0.07679103304103299","0.7840679585652521","0.48281691095886187","0.467655050372255","0.4252380754079403","0.8957009020603143","0.9154589701612249","15.633333333333333","10.225",1486,0.000111868633988689,1.96562544283238,0.0065223236253978,1.96581432951681,0.00651788017434844,33939,10126.2585099036,0.332782195622081,0.0037835069656422,5.31356809260544,0.0185212636216531,4,0,0.00209418940560416,0.0987358553392546
1487,150,0.0776908712202829,"2.257986577181208",0.556830610287592,0.0105026163145456,5,12.2666666666667,7,"highest","centclos",20,"162.62569599401735","76.49357600149561","0.07299546314252196","0.07886472323972321","0.733385949283442","0.4785721773977072","0.475159561454929","0.4363970513416589","0.9194915228958415","0.9298552058592509","16.566666666666666","11.191666666666666",1487,0.00011947331893992,1.88737747978031,0.00633555934056912,1.88758593002711,0.00632371136741187,36819,9490.18907032963,0.353981231891481,0.00371296261347181,5.39810507636713,0.0204044523030695,4,0,0.00215327542393702,0.110531316988368
1488,150,0.076590147382717,"2.2728411633109618",0.55559692950745,-0.0285906141827602,5,11.88,7,"highest","centclos",20,"170.25116933018722","75.97054100078648","0.07732145878430709","0.07640731953231947","0.7564986154976991","0.46591084777233843","0.4778036134688287","0.4324274021858579","0.8999951517475021","0.9171636908719698","16.466666666666665","10.733333333333333",1488,0.000116834664443985,1.94985956541603,0.00606821574378993,1.95004632414138,0.00606634573610345,35659,10000.3629464336,0.309895636605529,0.00332131428138391,5.52632527269049,0.0177751182804846,4,0,0.00214134528963292,0.0997965264584722
1489,150,0.07188716185775,"2.301476510067114",0.561591097986392,-0.0307231035488674,5,11.5733333333333,7,"highest","centclos",20,"164.80542371872008","79.99864407032","0.0724699973229385","0.07174145299145294","0.8377716946855899","0.5667611741890579","0.4640987091897782","0.42880110185676834","0.9276677063761843","0.9314523673744722","15.4","10.616666666666667",1489,0.000142432896908127,1.90896615882674,0.00659372316691546,1.90917578264174,0.00658803147531127,34739,9203.16023924726,0.349138463476335,0.00492020726534862,5.18596454514477,0.0191098767646779,4,0,0.00237236049070201,0.107979547307173
1490,150,0.0803064589349418,"2.258523489932886",0.522992641004239,0.00100740731582244,5,12.0933333333333,7,"highest","centclos",20,"159.09560537361412","77.42609865659642","0.07664828979070464","0.08122100122100116","0.7062329344344782","0.4634077940244112","0.4766070056168854","0.43613706765196664","0.9139314995384887","0.929320003123522","16.1","11.091666666666667",1490,0.000117566495381503,2.0434959522366,0.00618235874631288,2.04362886618441,0.0061825642404868,36299,9582.79834709433,0.28170794679262,0.00348584303500124,5.4305981387185,0.0191816619060331,4,0,0.00213324386902634,0.0847054939905906
1491,150,0.0698954063365828,"2.3069351230425057",0.538878784565378,0.00198291922229561,5,11.5733333333333,7,"highest","centclos",20,"168.69661169182623","79.53418041037672","0.07564373534961769","0.06845832408332407","0.79154554060571","0.5006277232291029","0.4695416720407069","0.4267287733951529","0.9066133444312364","0.9236740073078552","15.866666666666667","10.5",1491,0.000144867205031756,1.92750449112192,0.00668039577257897,1.92771952296332,0.00666339616769536,34739,9844.32708918828,0.334715564841798,0.00484516563856586,5.49423725009861,0.0215947028606798,4,0,0.0023943748410832,0.10357492407466
1492,150,0.0757247878826825,"2.3181208053691273",0.578432419548861,0.00927271248156604,5,11.4133333333333,7,"highest","centclos",20,"181.27291590448021","77.43177102387999","0.07380597959545328","0.0762044899544899","0.7145867992276654","0.43639800479367646","0.4681460118936507","0.42417887875145244","0.8917818637763251","0.9113301393483171","16","10.266666666666667",1493,0.000118906244726085,1.98279707171574,0.00586245462547974,1.98297026551921,0.00587511348530783,34259,9929.24012178037,0.32041897446497,0.00334405044839318,5.22728206018868,0.0175681261576516,4,0,0.00215199327096483,0.0960718776060194
1493,150,0.0796183107111899,"2.257986577181208",0.558515067365278,-0.0275874771025426,5,12.1866666666667,7,"highest","centclos",20,"172.83447966783734","73.94138008304068","0.08642676953822465","0.07791619600443124","0.7836089468254382","0.4911395501791784","0.4795047204619419","0.4355765254931386","0.8927793982819229","0.9118738831030881","17.1","10.958333333333334",1492,0.000108727468229563,1.93955277003994,0.00672054432902422,1.93973915737365,0.00673225447398037,36579,10342.0227014374,0.333869903727865,0.00287244555147607,5.42321603629522,0.0186117852266487,4,0,0.00203327388142266,0.10212869748606
1494,150,0.0838243447871931,"2.2638031319910517",0.586521439870756,0.0170879323483859,5,12.12,7,"highest","centclos",20,"167.3930361119391","75.84340763868194","0.0832317533401125","0.0839724926489632","0.7536438241086896","0.46989689403863966","0.47951857097650763","0.43431524227449175","0.8994498120558698","0.9213462177547164","16.666666666666668","10.983333333333333",1494,0.000127854593040226,1.92607668966893,0.00672626336490071,1.92627333458428,0.00671122007067296,36379,10090.5090631921,0.35012396773361,0.00441225649456354,5.29243077299139,0.0151101802819959,4,0,0.00224215264234671,0.104425014118931
1495,150,0.0780772990912309,"2.231946308724832",0.57786758994415,-0.0197896052494532,5,12.48,7,"highest","centclos",20,"156.13158253724052","75.69210436568987","0.07395883814614466","0.07910691432750253","0.7667881031306109","0.5019727314937411","0.48142042810409763","0.44134932203729366","0.9111842137458219","0.9262259843960461","16.733333333333334","11.416666666666666",1495,9.18582004575016e-05,1.90925428889505,0.00768126620397967,1.90944882998527,0.00768561793837531,37459,9828.14804323437,0.352619521655138,0.00348690722981572,5.03739736264304,0.0156265196101561,4,0,0.00188825868630429,0.107322764942486
1496,150,0.0741693030052162,"2.2637136465324383",0.585402351544049,0.00523773110210669,5,12.1333333333333,7,"highest","centclos",20,"156.96237787548802","78.44273886446132","0.07618802536759194","0.07366462241462238","0.8060550895136005","0.5234145025207506","0.47588765721966847","0.4350052683195659","0.9167346371686306","0.9285933456104071","16.233333333333334","11.108333333333333",1496,0.000138753515815705,1.97681495548929,0.00777029816602273,1.97697957718901,0.00776863555205006,36419,9666.50954126718,0.323868020220264,0.00309895187084967,5.3203747128901,0.0213417954915354,4,0,0.00229198526180069,0.0973932591988648
1497,150,0.0894887256419764,"2.286979865771812",0.572035217854549,-0.0824415128514809,5,11.8,7,"highest","centclos",20,"178.28266041478116","75.27933489630473","0.07744538571163957","0.09249956062456058","0.8203432250353148","0.5412233267624809","0.4705862109638916","0.4306181429215902","0.901477685817048","0.92150091434116","16.233333333333334","10.691666666666666",1497,0.000107056213701614,1.94442631852274,0.00605070299661114,1.94461915734705,0.00605373327169046,35419,9897.45055642,0.343414212667515,0.0034448724710737,5.43490005114641,0.0142125536955043,4,0,0.00204963817392992,0.10191216472305
1498,150,0.0680201498421312,"2.3259060402684564",0.553567195750718,-0.0892488198958225,5,11.2,7,"highest","centclos",20,"192.73485305880936","75.29128673529765","0.0682816423915495","0.06795477670477666","0.7463327131474823","0.4572541240112739","0.46620471045025796","0.42282201377814616","0.8779448977841644","0.8921795291758632","15.966666666666667","10.008333333333333",1498,0.000144138655136755,1.93890225233652,0.00672104289547383,1.93911243448089,0.00670237841019286,33619,10496.1385037514,0.330138195026252,0.00395030618189264,5.33707426380998,0.021483737031684,4,0,0.00236313759418725,0.102641140247086
1499,150,0.0822070929872787,"2.305413870246085",0.553541015089685,-0.0216637822813837,5,11.4933333333333,7,"highest","centclos",20,"175.0201977175351","77.81161723728292","0.07814206204299087","0.08322335072335067","0.806979104265493","0.5003989992461559","0.46791069010952613","0.42687249488294493","0.8955097283204282","0.9123020366838502","15.966666666666667","10.375",1499,0.000137274185196455,1.94158757496915,0.00807406757668948,1.94177965490819,0.00806507653144152,34499,9522.68700447699,0.327685105091623,0.00467487302133777,5.33374097337817,0.0245125851714577,4,0,0.00232438108912485,0.102513976473757
1500,150,0.075249542568428,"2.2925279642058167",0.591492112169932,0.036542391094926,5,11.68,7,"highest","centclos",20,"169.82606716900852","77.91014987441457","0.08312213471656196","0.07328139453139446","0.6953106612719204","0.4327006061085433","0.4722169150924914","0.4292056178669689","0.9033919460981139","0.9275452959674446","16","10.6",1500,0.000134262549215206,1.98286425186924,0.00572362027007034,1.98303592810559,0.00573199600314392,35059,9462.50871285938,0.287713835436727,0.00383405309095709,5.40539548532513,0.0223614017323494,4.04,0.345245754314927,0.00228363062812929,0.0952532681242182
1501,150,0.0838106401682252,"2.2841163310961967",0.503415520651972,-0.0188982374324063,5,11.8266666666667,7,"lowest","degree",20,"33.87984777257283","111.11337139019012","0.08828042328042329","0.08269319439017576","0.36296415678288285","0.644274856872854","0.40590304391995663","0.44752166568836443","0.9286138779393204","0.9227134688828248","7.4","12.933333333333334",1501,0.000127688839931114,1.90214503516118,0.0102557662092485,1.90234928580026,0.0102488193911232,35499,9656.34805286765,0.414659549228907,0.00502460518536843,5.00264270289293,0.01894834298316,4,0,0.00224601752810096,0.115097508729673
1502,150,0.0813068172510897,"2.236778523489933",0.620863748629331,0.0153136578437848,5,12.6,7,"lowest","degree",20,"34.15889187425065","106.63527703143733","0.06857142857142856","0.0844906644210049","0.32713988046415227","0.6054302718639532","0.4120038689787108","0.45776539028461105","0.929654240179796","0.9212029169985052","7.833333333333333","13.791666666666666",1502,0.000122007173892823,1.93835362563336,0.00776971795272097,1.93852443262555,0.00776676118660879,37819,10398.3896533334,0.403860862602595,0.00405466460312881,5.0363448219285,0.0210431927172476,4,0,0.00217489991295537,0.110725790425699
1503,150,0.0860580327177446,"2.2481431767337807",0.574260904793088,-0.0381310781343914,5,12.28,7,"lowest","degree",20,"35.518350791789345","107.35374563538602","0.10605820105820106","0.08105799063263047","0.3389555194937809","0.5839190378198166","0.41242341362650203","0.45454257128918896","0.9192158488222032","0.915181514341817","7.966666666666667","13.358333333333333",1503,0.000124987424233238,2.00240694576457,0.00646569140197166,2.00255127228032,0.00645948416771714,36859,9677.56750178876,0.352642366033299,0.00395663194528382,5.29985964222392,0.0153076920941665,4,0,0.00220424809915652,0.096680310485794
1504,150,0.0854615928160819,"2.305771812080537",0.569871031873272,-0.00874488689936422,5,11.5066666666667,7,"lowest","degree",20,"34.44442376971531","112.98889405757116","0.08875661375661378","0.08463783758094894","0.31766825596933673","0.5502944679121172","0.40228884781865965","0.4433285826970297","0.9235232951957211","0.9154075752537809","7.233333333333333","12.575",1504,0.000124116930917965,1.93703221571182,0.00697945002600988,1.9372188990693,0.00697838046097592,34539,9631.48695371578,0.408161545093404,0.00383357864180931,5.08972293860148,0.0186425466409775,4,0,0.00217373172288103,0.111383512089338
1505,150,0.0782431019273124,"2.2992393736017895",0.544232960416323,-0.0231300276434558,5,11.5066666666667,7,"lowest","degree",20,"32.19187040348377","112.94369906579568","0.10373015873015873","0.07187133772660083","0.2925664877472226","0.5404515549553515","0.4017447095955527","0.44517471611183873","0.9030342100927942","0.8945858582146224","7","12.633333333333333",1505,0.00013704721925973,1.92409307965784,0.00801729894773169,1.92429135221107,0.00801273964769071,34539,10303.8487629069,0.396704231883103,0.00460417281325743,5.14608227266601,0.0240771886467473,4,0,0.00230895888530807,0.110807149576576
1506,150,0.0835754127193755,"2.290738255033557",0.542315191658459,-0.0473438305629512,5,11.6666666666667,7,"lowest","degree",20,"36.7945833009326","111.00135417476682","0.09113756613756616","0.08168487436482788","0.3710318824550747","0.63984542594265","0.4054732030396008","0.4460379973524129","0.9222375731518985","0.9164797811086048","7.466666666666667","12.716666666666667",1506,0.000106448521812333,1.89174197663541,0.00761200630762377,1.89195315877019,0.00761207381236856,35019,9485.73269875421,0.408884072346804,0.00451175786189146,4.89968126407435,0.0178306383821382,4,0,0.00204290790462069,0.115560200625844
1507,150,0.0837492341393269,"2.2306040268456377",0.561132240684971,-0.0177216713525825,5,12.4933333333333,7,"lowest","degree",20,"36.72543390149803","105.41864152462554","0.09105820105820105","0.08192199240960843","0.38015904111564625","0.6532264535901804","0.41432291648301955","0.4585207808156866","0.9314790184133994","0.9251299046418086","8.166666666666666","13.575",1507,9.08687489670333e-05,2.00081424115531,0.0057256872184249,2.00096098814571,0.00571464454702236,37499,9549.54357811595,0.341693314831614,0.00342552128837438,5.17369761995871,0.0141554472108109,4,0,0.00189035931104059,0.0946971032926828
1508,150,0.0843503729958838,"2.2464429530201344",0.571929129982091,-0.010217605846322,5,12.4133333333333,7,"lowest","degree",20,"33.37710882362151","107.7307227940946","0.07629629629629629","0.08636389217078064","0.36035269688869165","0.6391214182520123","0.4122835686828531","0.4551411392345846","0.9285681526502395","0.9188530963145635","7.8","13.566666666666666",1508,0.000116101070868635,2.00211271716692,0.00573333938316202,2.00225693319422,0.00572630752017344,37259,10128.9543110946,0.360085496812413,0.0033240366116044,5.10900216006439,0.0215510739882449,4,0,0.00211029050236602,0.0973283143893021
1509,150,0.0811889971626813,"2.2812527964205818",0.544488219280159,-0.00349523392273909,5,11.8666666666667,7,"lowest","degree",20,"39.34394078495532","109.4806814704279","0.07587301587301587","0.08251799248509768","0.3599439084816933","0.6419972285602534","0.4064413767910884","0.44796093110000607","0.9336522038267989","0.9277447833911434","7.733333333333333","12.9",1509,0.000121880251969047,1.85562383481101,0.00757301736339254,1.85584379623112,0.00758187855390115,35619,9095.73600226055,0.433792237167952,0.00423038781786187,5.06771203643592,0.0227119809954204,4,0,0.0021719170748192,0.122975540419277
1510,150,0.0795316162452385,"2.316510067114094",0.56403664772231,-0.0427782333262048,5,11.3733333333333,7,"lowest","degree",20,"35.27621132326116","113.78094716918478","0.0861111111111111","0.07788674252877031","0.3362000812954283","0.6171252086253178","0.40114477996709524","0.44099489647671536","0.910250787413733","0.9089211747275526","7.1","12.441666666666666",1510,0.000141246861485369,2.04595837729795,0.00608866393089534,2.04609860057818,0.00607271811849045,34139,9730.07018329324,0.312069391246297,0.00344987230328543,5.47669023465618,0.0219536852343984,4,0,0.00234295263209392,0.0856442456921673
1511,150,0.0887233208827635,"2.213512304250559",0.567503252406611,-0.00396833862496685,5,12.8933333333333,7,"lowest","degree",20,"33.128460805584176","104.72621813193736","0.10129629629629629","0.08558007702938034","0.3736788838081837","0.6718174855282945","0.41529603036584806","0.46281256534324583","0.9308290574385814","0.9270817200622676","8.133333333333333","14.083333333333334",1511,9.7127748289383e-05,2.00681773129226,0.00510049467975127,2.00695945874768,0.00509391381865553,38699,10092.695744079,0.332332247264244,0.0032057627450472,5.45268517134001,0.014674592478439,4,0,0.00193662088617061,0.0926803026253297
1512,150,0.0780552217533642,"2.2553020134228188",0.562209190033675,0.00444360541772963,5,12.1066666666667,7,"lowest","degree",20,"37.264343997090315","107.58391400072743","0.0871164021164021","0.07578992666260463","0.32615056003390364","0.5744807256175538","0.41125969620636577","0.45316581016532476","0.9260703136919769","0.9182965773696671","7.866666666666666","13.166666666666666",1512,0.000141015557170792,1.99972917318011,0.00655767872103635,1.99987625295659,0.00655686168892038,36339,9526.85557680015,0.358390596651429,0.00394790936014416,5.32777084955228,0.0243527800820029,4,0,0.00234050348081019,0.0975057959930282
1513,150,0.0782805994028903,"2.2721252796420583",0.562817625711163,-0.020840800168668,5,12.0533333333333,7,"lowest","degree",20,"31.774798687375327","110.52296699482284","0.061560846560846566","0.08246053761340136","0.28991737650995986","0.5726205712320491","0.40243463722058953","0.4517131743013848","0.9149079802309231","0.904624035124165","7.133333333333334","13.283333333333333",1513,0.000122899837388968,1.95386604954069,0.00698392484482819,1.95404408213161,0.00698548817010246,36179,10835.0839542341,0.384275571074826,0.00452981314506848,5.09656873655133,0.0222420387844004,4,0,0.00219289252551621,0.105565807016065
1514,150,0.0756972613443201,"2.3043400447427294",0.565285712920053,0.0203297166997869,5,11.5066666666667,7,"lowest","degree",20,"37.75168415479896","112.02874562796696","0.08087301587301586","0.0744033227121462","0.30814737522200214","0.5494591704143507","0.4029068287137931","0.4433615536533579","0.9334658543214057","0.9248567932725575","7.4","12.533333333333333",1514,0.000131991511698453,1.98728706865433,0.00564407510296349,1.98745233551407,0.00563215851675539,34539,9155.87081985098,0.352049215022245,0.00347576507394933,5.42220872802846,0.0169661614314162,4,0,0.00224846568028597,0.0979222109977277
1515,150,0.0856212858349081,"2.2529753914988815",0.579077475196967,-0.0196484107510725,5,12.32,7,"lowest","degree",20,"33.69069288212665","108.26066011280169","0.10140211640211641","0.08167607819310597","0.34964933218447297","0.5916261266803754","0.4134920402980183","0.4531663245272647","0.9126289313792739","0.9065946856090362","7.833333333333333","13.441666666666666",1515,0.000110927896652923,1.87050052732872,0.00748683851091236,1.87071019061961,0.00747321839444828,36979,10324.7983226155,0.415772175934581,0.00412612044300934,5.19563561959308,0.0180010932818345,4,0,0.00206279192160566,0.118808932025324
1516,150,0.0859790530533564,"2.2523489932885905",0.551729573514009,-0.00756250448300021,5,12.3733333333333,7,"lowest","degree",20,"37.85599986468031","107.16100003382999","0.07711640211640212","0.08819471578759495","0.3693706579943727","0.6411158693747565","0.4123127682212717","0.4536769035406634","0.9264586548112259","0.9168778293127566","8","13.466666666666667",1516,0.000127217226548945,2.07016993916471,0.00459361405856895,2.07028401155583,0.00459058132589387,37139,9950.92171374191,0.310474684685862,0.00360743482087433,5.30529275832372,0.0155996491336568,4,0,0.00222806201777493,0.08235072600318
1517,150,0.0847792040547457,"2.257986577181208",0.533459122971176,0.00481884105945648,5,12.2266666666667,7,"lowest","degree",20,"33.530870097833365","108.76728247554168","0.08735449735449737","0.0841353807298079","0.34787284349896075","0.6311678214243117","0.4072952191566183","0.4536843181517981","0.9353995608406689","0.9278481370835875","7.666666666666667","13.366666666666667",1517,0.000109888932198204,1.92479308086573,0.00613458003748955,1.92497598988191,0.00613721434456675,36699,9652.42731234658,0.39767562084172,0.00377745810708705,5.12787537660875,0.0165173834989833,4,0,0.0020634259613082,0.111009340254454
1518,150,0.0861002295491459,"2.2451006711409396",0.552030012825402,0.00174452910541575,5,12.4266666666667,7,"lowest","degree",20,"34.18594439969106","107.40351390007723","0.09637566137566142","0.08353137159251703","0.34623756295218144","0.596259807488111","0.4123874480391134","0.4554118029062725","0.9282851601493473","0.9193094400354932","8","13.533333333333333",1519,0.000115310119380401,1.9431150525291,0.00672551249797774,1.94328939948142,0.00671604567770661,37299,9815.17575837464,0.376959542180715,0.00389484976810936,5.14388796722512,0.018533939808359,4,0,0.00209327968942444,0.105771539058914
1519,150,0.0735451214878459,"2.2708724832214764",0.555267566480516,0.00775564752543539,5,11.96,7,"lowest","degree",20,"34.67520180318199","109.68119954920446","0.060132275132275134","0.0768983330767386","0.3377698651326278","0.6273286671304572","0.4073961391285524","0.45043156184591454","0.9222685021494786","0.9121641110442901","7.433333333333334","13.091666666666667",1520,0.000132184325297684,2.03833993601096,0.00692480581379602,2.03847411723633,0.00692205769412849,35899,10157.0069046814,0.339687135373214,0.00435330292054838,5.10021864267669,0.0192259836756665,4,0,0.00228446437148205,0.089705760285014
1520,150,0.0891567725245743,"2.2717673378076064",0.589700070549586,-0.0384332602613311,5,11.9733333333333,7,"lowest","degree",20,"29.093860920071492","111.15986810331546","0.11611111111111112","0.08241818787794014","0.25843154794137857","0.4876082757874126","0.4039286126155959","0.4513526848041476","0.9076250700570583","0.8890488274889464","7.066666666666666","13.2",1518,0.000117180462208504,2.05101791066765,0.00477594158256477,2.05115089346999,0.00475391986729302,35939,11160.0274229294,0.320645964606571,0.00296684876911772,5.21857102522239,0.0210902030794441,4,0,0.00210928369009957,0.0861685402411905
1521,150,0.0788173645526586,"2.265234899328859",0.551339014099709,-0.0287331345874869,5,12.0933333333333,7,"lowest","degree",20,"38.280789790417096","108.25480255239576","0.07544973544973545","0.07965927182838944","0.3494538129669334","0.6019305560651774","0.4107319374940154","0.4507105567077801","0.9318117256046694","0.9254150072253259","7.9","13.141666666666667",1521,0.00010938726191556,1.91676359851117,0.00683692813055118,1.91695248516874,0.00682790583933058,36299,9199.19517927023,0.387845731689398,0.00359192822291838,5.25638500315797,0.0159720859416534,4,0,0.0020458047441471,0.110646167447049
1522,150,0.0806395558918778,"2.2683668903803134",0.539613969432696,-0.0496620639961013,5,12.04,7,"lowest","degree",20,"35.381139661859834","109.27138175120174","0.08137566137566138","0.08045552952093195","0.3506512812464952","0.6235603929984936","0.408825919835735","0.4504836831289519","0.9265348144945501","0.922624579385371","7.533333333333333","13.166666666666666",1522,0.00012757039432771,2.04631307399173,0.00515398212541561,2.04644208338162,0.0051405474352596,36139,9619.48023543892,0.330366101164412,0.00290098273489386,5.24781320910676,0.0164200222107457,4,0,0.00217398948153208,0.0879053117218982
1523,150,0.0695709457954039,"2.2646085011185684",0.539037942093262,-0.0140134262661921,5,12.0266666666667,7,"lowest","degree",20,"37.841461767198815","108.30630122486696","0.06701058201058202","0.07021103674160943","0.37092821132553505","0.6345397611722732","0.4094030048965552","0.45119633630733624","0.9338845929655162","0.9256668246860537","7.9","13.058333333333334",1523,0.000132892790698242,1.99341257967932,0.00642801905565193,1.9935703900852,0.00642654389617591,36099,9163.75761853592,0.337829097870761,0.00352499620387816,5.47932953372691,0.0178013981905416,4,0,0.00224925188997476,0.0951547342048521
1524,150,0.0924812832391779,"2.2841163310961967",0.536368140205558,-0.00852605751883415,5,11.9066666666667,7,"lowest","degree",20,"27.799696262473844","112.63340926771487","0.10253968253968254","0.08996668341405174","0.25310340164933864","0.5101393729414945","0.3999982482800285","0.449429157809929","0.911719367032848","0.9061909949875543","6.766666666666667","13.191666666666666",1524,0.000150641051612687,1.91180566157726,0.0085291086994825,1.9120073062955,0.00852200758751254,35739,10663.7898245801,0.406901861701359,0.00504403186330745,5.07235906166293,0.0229740726904904,4,0,0.00242225505439323,0.113065296675365
1525,150,0.0766170380150054,"2.2810738255033556",0.548208911598478,0.00947890565255458,5,11.7733333333333,7,"lowest","degree",20,"35.09238061886354","110.52690484528415","0.08293650793650795","0.07503717053462973","0.31750108530344506","0.548657823050461","0.4075957573646073","0.44788355506912764","0.920986473868576","0.905147196243374","7.566666666666666","12.825",1525,0.00011688746334713,1.92971383830374,0.0060499905396928,1.92991108338562,0.00603780977690012,35339,9893.90212852639,0.362227771339923,0.00350299476713811,5.1541203559389,0.0201743462694643,4,0,0.00211348316308789,0.105161148825021
1526,150,0.0773868940370487,"2.305055928411633",0.557220794650893,0.0295257026970482,5,11.56,7,"lowest","degree",20,"36.397971868626975","112.43384036617658","0.08047619047619045","0.07661456992726334","0.3397674316239232","0.6008982542581393","0.40057325156237256","0.4440627623135635","0.931306485926197","0.9255950809511059","7.333333333333333","12.616666666666667",1527,0.000122155851328075,1.97900798806133,0.00874912494186803,1.9791801056468,0.00874124955620631,34699,9401.35417919592,0.35859735415864,0.00437834472655046,5.33522357606261,0.0175009731668961,4,0,0.00219405003666717,0.0993903355295496
1527,150,0.0765115310672586,"2.290917225950783",0.562095033595855,0.0133313112304037,5,11.7866666666667,7,"lowest","degree",20,"36.22493724335161","111.1604323558288","0.077010582010582","0.07638676833142773","0.2837361114793854","0.5221257314631538","0.4036440973460827","0.44656707520062816","0.9253539176120662","0.9157791681909786","7.366666666666666","12.891666666666667",1526,0.000122044420728379,1.88209771131226,0.00730545360479586,1.8823105386844,0.00729368368938419,35379,9748.74199421642,0.425702945983128,0.00444624745751153,5.11081737670574,0.0208648591072716,4,0,0.00216825927554323,0.119261706305777
1528,150,0.0735999654513586,"2.283400447427293",0.589411610487073,-0.0215946183233913,5,11.7733333333333,7,"lowest","degree",20,"35.52426942069698","110.63559931149234","0.07079365079365081","0.0743015441157855","0.344645384401506","0.5873617742463362","0.4065482663265833","0.4475284404262958","0.9201505333654577","0.911250604918139","7.6","12.816666666666666",1528,0.000138853898313632,1.95067963829019,0.0075545258294616,1.95085433002714,0.00755124247205168,35339,9621.57307597754,0.393983225840782,0.0041703391991655,5.11311336241519,0.0189204002542564,4,0,0.00229226607668939,0.107876932128743
