"rep_id","size_net","clus_coeff","pathlength","init_mode","assortativity","init","neighbors","where_bias","level_bias","who_biased","percent_bias","bet_biased","bet_unbiased","clus_biased","clus_unbiased","eigen_biased","eigen_unbiased","clos_biased","close_unbiased","assor_biased","assor_unbiased","deg_biased","deg_unbiased","exponent","old_rep_id","klb","mean_entrop_jef","std_entrop_jef","mean_entrop_lap","std_entrop_lap","mean_sum_meas","std_sum_meas","mean_ratio_first","std_ratio_first","mean_value_lang","sd_value_lang","mean_max_cond","sd_max_cond","mean_of_std","std_of_mean"
11,150,0,5.2234451901566,0.560107353697497,-0.224744346025113,0,1.98666666666667,7,"highest","degree",20,"1348.7",56.1333333333333,"0",0,"0.146749374246032",0.0652033907502393,"0.218747473551507",0.195305488211444,"0.43596006788331",0.451583388236485,"5.2",1.18333333333333,2.98386179939293,11,0.0211603369870031,2.00378442825712,0.0876195632650357,2.00507104991039,0.087289169893948,5974,7508.08852429103,0.359781282992723,0.0541255263048719,5.88944380922228,0.24191640158865,7,0,0.0290451278276481,0.0920417534887665
12,150,0,5.27525727069351,0.561264711773353,-0.222909950770922,0,1.98666666666667,7,"highest","degree",20,"1401.53333333333",47.75,"0",0,"0.162291287564775",0.061190428487465,"0.223985952187658",0.189010134998445,"0.390653385917649",0.467103463526777,"5.06666666666667",1.21666666666667,3.13728053197609,12,0.0278813721116414,2.00423264029273,0.105726731203882,2.0055083988375,0.105299581921381,5974,7102.72544343594,0.354235637756841,0.0688733505793948,5.98070341346107,0.243553276498417,7,0.347570667818095,0.0333107909196604,0.0896426533628739
13,150,0,4.64662192393736,0.619091504549499,-0.308649549871262,0,1.98666666666667,7,"highest","degree",20,"1255.03333333333",25.8333333333333,"0",0,"0.159850034240813",0.0619965538965508,"0.249054797350944",0.216478835866617,"0.237177178751798",0.346225174279127,"5.33333333333333",1.15,3.17017973929628,13,0.0339658778389333,2.05260152097778,0.107079778446856,2.05371947091395,0.106660849834455,5974,8926.92841949074,0.311365382033224,0.0826428916161056,5.76038511829353,0.326485809983333,6.94,0.370560975065657,0.037010762133263,0.0755498359516992
14,150,0,6.23337807606264,0.590465369178689,-0.322749594722184,0,1.98666666666667,7,"highest","degree",20,"1728.06666666667",55.3416666666667,"0",0,"0.278247068152125",0.0756369095381752,"0.196038747410705",0.157601587508456,"0.562503875899514",0.615871081354451,"5.03333333333333",1.225,2.78159409410035,15,0.0291464721270859,1.97537787080146,0.10960643559923,1.9767700949896,0.109100321350552,5974,5502.12747138863,0.373226764263404,0.0707205538626102,5.97675297731453,0.327531751070522,7.05333333333333,0.323294008079264,0.0343933689150433,0.0956275212761791
15,150,0,4.84116331096197,0.561702203722269,-0.233181135416355,0,1.98666666666667,7,"highest","degree",20,"1337.36666666667",23.3666666666667,"0",0,"0.165761634244892",0.0535363519210438,"0.244315413886431",0.206785137992431,"0.292406534114596",0.443415737693791,"5.4",1.13333333333333,3.11313016647317,14,0.0258077106612605,1.94795266679843,0.149013547755128,1.94952300873922,0.148356174319507,5974,7831.29910280433,0.385410021944878,0.0814588645961475,6.06756367263077,0.286131959809947,7.04,0.345245754314927,0.0322397793741587,0.101343575345581
16,150,0,4.76644295302013,0.58995242336499,-0.187012393201018,0,1.98666666666667,7,"highest","degree",20,"1176.86666666667",56.5333333333333,"0",0,"0.175450501647905",0.0673503947550955,"0.243331617984961",0.212391760775223,"0.366397903490465",0.429592615940743,"5.2",1.18333333333333,3.11754656361098,16,0.0246654236301445,2.01501654926123,0.122555075849266,2.01627557026446,0.121996291791429,5974,7884.79872962598,0.350399718640819,0.0744597818966238,5.71844199958267,0.324812482107792,7,0,0.0314040762066154,0.0886378055636741
17,150,0,5.41565995525727,0.52314563615874,-0.208263301240014,0,1.98666666666667,7,"highest","degree",20,"1478.36666666667",41.6166666666667,"0",0,"0.142760595130601",0.0431193907559843,"0.220850354133881",0.184773034674603,"0.33608825450663",0.484940711309596,"5.13333333333333",1.2,3.0985387908933,20,0.0281465791294404,1.92062406773841,0.109170821426534,1.92224975157414,0.108681659746395,5974,7043.05912790704,0.401430475635076,0.0717030741941621,6.1406108151109,0.335636798802105,7,0,0.033726223185832,0.106450251683404
18,150,0,4.98523489932886,0.57454118932423,-0.21221125283904,0,1.98666666666667,7,"highest","degree",20,"1366.3",29.55,"0",0,"0.101840308567877",0.046210831147542,"0.23514864023872",0.204772765287782,"0.263351686941815",0.381401585602279,"5.23333333333333",1.175,3.18157494131108,21,0.0337222597166217,1.95560703453571,0.132664871152511,1.95716457765227,0.132133564615403,5974,9278.4869166846,0.36552044757784,0.0856230886624781,5.8396097713246,0.318253253995606,6.94666666666667,0.460327672419903,0.0370691288927006,0.0952668646587983
19,150,0,5.90111856823266,0.635961185003735,-0.271290279123178,0,1.98666666666667,7,"highest","degree",20,"1712.53333333333",28.2833333333333,"0",0,"0.140520444742211",0.0482037270825004,"0.196396222065611",0.169230943074245,"0.43686949327081",0.51679740356236,"5.3",1.15833333333333,2.92822518750959,18,0.027614243716525,2.00640889590938,0.132191114533036,2.00769219697421,0.131664863637872,5974,6939.67177143862,0.353775929131216,0.0804345452832187,6.06764064520014,0.28828286578652,7,0,0.0338003259434156,0.0896056361678412
20,150,0,5.13333333333333,0.564446394074599,-0.25632111836901,0,1.98666666666667,7,"highest","degree",20,"1407.73333333333",32.9833333333333,"0",0,"0.162496563261846",0.0537278071027038,"0.230462542803077",0.196397032309011,"0.315506730560199",0.455366169855122,"5.3",1.15833333333333,2.98981101508635,17,0.0215910079622662,1.914389034237,0.100268773169892,1.91606446604098,0.0998673168327092,5974,7776.96547159036,0.411424083329379,0.0510019637146237,5.82739565780335,0.184272150534871,7,0,0.0285744988411945,0.109848215224257
21,150,0,4.24420581655481,0.587508379832653,-0.242800722736459,0,1.98666666666667,7,"highest","degree",20,"1080.93333333333",31.8833333333333,"0",0,"0.105628489505727",0.04992626825724,"0.272657879715509",0.240140157822887,"0.167011657220335",0.27971763920879,"5.33333333333333",1.15,3.33471422482294,19,0.0234337082603041,1.95985904618129,0.0912666099575757,1.9613675749827,0.0909140676818393,5974,11308.907696528,0.382651819484663,0.0547050818144406,5.80221215946552,0.378999704333417,7,0,0.0297512921130784,0.0999665656330664
22,150,0,4.21512304250559,0.584312976147129,-0.231250969876564,0,1.98666666666667,7,"highest","degree",20,"1109.03333333333",22.15,"0",0,"0.126883575242386",0.0491649763652685,"0.27839857835538",0.240605651836053,"0.148102027318464",0.308621287324966,"5.43333333333333",1.125,3.1668801802112,22,0.0273013681106758,1.9837566599353,0.122017256806372,1.98520164166057,0.12155401933846,5974,10465.7246900819,0.358163839540004,0.0857011602551086,5.6475629626981,0.335996345924019,6.9,0.730449893544975,0.0323842759377998,0.0926483035576868
23,150,0,4.0972706935123,0.621216529126308,-0.229700414613875,0,1.98666666666667,7,"highest","degree",20,"1060.2",23.3833333333333,"0",0,"0.105730007307845",0.0522808921098316,"0.276847087416108",0.249337512208772,"0.181739832751278",0.271252824347879,"5.4",1.13333333333333,3.27051596329437,23,0.0230089589625318,1.98005033352631,0.118813464217732,1.98150752559664,0.118330070346751,5974,10978.3366914149,0.357507204027991,0.0732065096784115,5.71083541768481,0.337100781964281,7,0,0.0302512877013221,0.0938380866355655
24,150,0,4.17852348993289,0.579612850484204,-0.23707867220052,0,1.98666666666667,7,"highest","degree",20,"1090.73333333333",23.3166666666667,"0",0,"0.113662953046368",0.0479942729131595,"0.286154309708343",0.240991248725864,"0.0789825509572449",0.275499833288692,"5.43333333333333",1.125,3.19047063178366,24,0.0209867998953035,1.89874768576554,0.0914502133512654,1.90056268856622,0.0910002592359547,5974,11250.108903276,0.416401259441035,0.0528960443983459,6.07222851925206,0.207500034710324,7,0,0.0285777970621654,0.112091835194692
25,150,0,5.02085011185682,0.563567696467351,-0.258179169403893,0,1.98666666666667,7,"highest","degree",20,"1380.03333333333",29.4333333333333,"0",0,"0.100982871534528",0.0483175894642386,"0.232766699245509",0.199849601236119,"0.382754564909443",0.408012287012955,"5.33333333333333",1.15,3.04225087765249,25,0.027313014824946,1.96268116769281,0.151570453945926,1.96415034721746,0.150984333162907,5974,8735.41645665168,0.38141930068816,0.0933081891063983,5.83598579092666,0.384901073556284,6.96666666666667,0.408248290463863,0.0325528234361477,0.0992452758602543
26,150,0,6.0392841163311,0.567756844796743,-0.227238483142328,0,1.98666666666667,7,"highest","degree",20,"1650.1",56.7583333333333,"0",0,"0.122653084075578",0.0449628531950591,"0.197346668427517",0.166285549135668,"0.471238539975449",0.53111345989405,"5.1",1.20833333333333,2.99064904893404,26,0.0308096059594597,2.03595994614903,0.107123524736835,2.03708735385429,0.106711027752376,5974,6291.02780732077,0.332329056485356,0.0776184869399788,5.76480115680874,0.371535249555565,6.97333333333333,0.504299190340492,0.0354236158517889,0.0819329101325015
27,150,0,5.22809843400447,0.577945925570126,-0.239277512258705,0,1.98666666666667,7,"highest","degree",20,"1418.5",39.1166666666667,"0",0,"0.151739363503372",0.0630745364124597,"0.221888160646233",0.192955072281812,"0.448161409948605",0.502250926599142,"5.26666666666667",1.16666666666667,3.08227988021436,27,0.0248377610401982,1.9620306588068,0.111463401235401,1.96353293105758,0.110912569471582,5974,7353.75428019068,0.382317550959231,0.0736791267196067,5.9306533069675,0.219442026697714,6.96666666666667,0.355525259708544,0.0307751244173512,0.099661563291563
28,150,0,5.29825503355705,0.57347318331256,-0.266431673770812,0,1.98666666666667,7,"highest","degree",20,"1483.1",29.5,"0",0,"0.113851606004558",0.0428532589250365,"0.223265704098425",0.187444136074268,"0.345867027791441",0.477337067119622,"5.3",1.15833333333333,2.8986603607394,28,0.02225431662275,1.9348311613505,0.0942558541331154,1.93644717422192,0.0937866963858131,5974,7411.08257722466,0.399762773619396,0.0611418980972798,6.01350224558704,0.307850869049729,6.97333333333333,0.32659863237109,0.0296453746563074,0.105795559864218
29,150,0,4.7241163310962,0.5733670612262,-0.245351794532122,0,1.98666666666667,7,"highest","degree",20,"1313.36666666667",18.4666666666667,"0",0,"0.108279763406418",0.0481886727775813,"0.247133106111172",0.215308462884224,"0.21111695970836",0.356383906315607,"5.5",1.10833333333333,3.11601799032914,29,0.0298883212920397,1.9097745805552,0.147922173240597,1.91155140947717,0.147319443965869,5974,9723.84380042345,0.397554778068716,0.0879449992487706,6.13100722979715,0.23037032119353,7,0,0.0345189671541826,0.106303877462081
