"rep_id","condition","init","percent_bias","where_bias","level_bias","who_biased","size_net","mean_cond","std_cond"
1836,"9",5,20,7,"lowest","centeigen",150,0.049038076200186,0.0160808014345111
1837,"1",5,20,7,"lowest","centeigen",150,0.0574922051313444,0.0282489465079715
1837,"10",5,20,7,"lowest","centeigen",150,0.0625671036077588,0.0242609004001708
1837,"2",5,20,7,"lowest","centeigen",150,0.0643833499180879,0.0264932751052199
1837,"3",5,20,7,"lowest","centeigen",150,0.0768348177518802,0.0254512718744363
1837,"4",5,20,7,"lowest","centeigen",150,0.359127676645612,0.0735709826245313
1837,"5",5,20,7,"lowest","centeigen",150,0.0526208575943574,0.0194067559398885
1837,"6",5,20,7,"lowest","centeigen",150,0.0487806710389197,0.0149126801128577
1837,"7",5,20,7,"lowest","centeigen",150,0.165326418372465,0.113494217776272
1837,"8",5,20,7,"lowest","centeigen",150,0.0570385991228011,0.021955250074416
1837,"9",5,20,7,"lowest","centeigen",150,0.0558283008167735,0.0170955062091808
1838,"1",5,20,7,"lowest","centeigen",150,0.0532338759574898,0.0249342989472222
1838,"10",5,20,7,"lowest","centeigen",150,0.0652901954078737,0.0238562859749817
1838,"2",5,20,7,"lowest","centeigen",150,0.0362581158640387,0.0176202190393119
1838,"3",5,20,7,"lowest","centeigen",150,0.0751677946416927,0.0285068853046881
1838,"4",5,20,7,"lowest","centeigen",150,0.359339344908678,0.0517088711151947
1838,"5",5,20,7,"lowest","centeigen",150,0.0706747501523963,0.0215202008446129
1838,"6",5,20,7,"lowest","centeigen",150,0.0668008515308288,0.0253299112052953
1838,"7",5,20,7,"lowest","centeigen",150,0.137776102373915,0.104816329237167
1838,"8",5,20,7,"lowest","centeigen",150,0.0564761731549201,0.0197989407084161
1838,"9",5,20,7,"lowest","centeigen",150,0.0789827960081676,0.031902213275549
1839,"1",5,20,7,"lowest","centeigen",150,0.0736780227162136,0.0318614822551962
1839,"10",5,20,7,"lowest","centeigen",150,0.061119894639297,0.0263945548504256
1839,"2",5,20,7,"lowest","centeigen",150,0.0510480858220376,0.0177876466853483
1839,"3",5,20,7,"lowest","centeigen",150,0.0694732739956411,0.0252526244476177
1839,"4",5,20,7,"lowest","centeigen",150,0.360952925302312,0.0728589186233365
1839,"5",5,20,7,"lowest","centeigen",150,0.0463943028070091,0.0172353978310467
1839,"6",5,20,7,"lowest","centeigen",150,0.0620670767391301,0.0197056451181424
1839,"7",5,20,7,"lowest","centeigen",150,0.180854694758951,0.129540169277279
1839,"8",5,20,7,"lowest","centeigen",150,0.0480219560249604,0.025022733349424
1839,"9",5,20,7,"lowest","centeigen",150,0.0463897671944481,0.0164254882185147
1840,"1",5,20,7,"lowest","centeigen",150,0.0578475731267346,0.0212259340611412
1840,"10",5,20,7,"lowest","centeigen",150,0.0885732250850226,0.0271344566269146
1840,"2",5,20,7,"lowest","centeigen",150,0.0492913900164793,0.0290919681979975
1840,"3",5,20,7,"lowest","centeigen",150,0.0546380398267674,0.0246259345290704
1840,"4",5,20,7,"lowest","centeigen",150,0.321530952676978,0.062032385823968
1840,"5",5,20,7,"lowest","centeigen",150,0.0528155785336134,0.0192024770090836
1840,"6",5,20,7,"lowest","centeigen",150,0.0549476431309746,0.0175269770389229
1840,"7",5,20,7,"lowest","centeigen",150,0.195700096037014,0.120377504149119
1840,"8",5,20,7,"lowest","centeigen",150,0.0699717503588595,0.0295027862666684
1840,"9",5,20,7,"lowest","centeigen",150,0.0546837512075563,0.017824484537156
1841,"1",5,20,7,"lowest","centeigen",150,0.0597784423261046,0.0172144794243977
1841,"10",5,20,7,"lowest","centeigen",150,0.0770586591443279,0.0363482863257736
