"","rep_id","size_net","clus_coeff","pathlength","init_mode","assortativity","init","rewire","neighbors","klb","mean_entrop_jef","std_entrop_jef","mean_entrop_lap","std_entrop_lap","mean_sum_meas","std_sum_meas","mean_ratio_first","std_ratio_first","mean_value_lang","sd_value_lang","mean_max_cond","sd_max_cond","mean_of_std","std_of_mean","clus_type"
"148",148,150,0.574521742003572,1.68196868008949,0.539567114424302,-0.00725041933686286,5,0.1,48,0.00024449070287555,1.91143630954966,0.0146538280200538,1.91147955510242,0.0146522832835263,144015,5979.83187570896,0.43186156069941,0.00694612579011548,4.82934162991679,0.0102823745616028,4,0,0.00297545850290108,0.117877802492565,"big"
"149",149,150,0.594359419158038,1.68492170022371,0.604718584592132,0.0034810776265529,5,0.1,48,0.000568919511878234,2.04355809267463,0.00932192540563484,2.04358674466232,0.00932109089801712,144015,6010.05868266921,0.362533339929138,0.00559359063012631,5.15270071682524,0.0537955235205834,4,0,0.0040026615226872,0.0931370642142321,"big"
"150",150,150,0.580290567200147,1.68214765100671,0.544814144071575,-0.0208952893562727,5,0.1,48,0.000298079164601408,2.00446027298643,0.00783731887841554,2.00449363135528,0.00783642013646933,144015,6418.30436115982,0.379904355425196,0.00459173219842224,5.0635698814892,0.0227188376622665,4,0,0.00302820705828467,0.0999955089350774,"big"
"151",151,150,0.5911237538944,1.68429530201342,0.526294887499057,-0.0221648849046307,5,0.1,48,0.000527661531647099,1.81961728599745,0.0190461301104833,1.81967128942082,0.0190436692639231,144015,5898.46982773709,0.471139631452505,0.00830808460972375,4.43498303567513,0.00521770367768421,4,0,0.00409509648182903,0.132161488624488,"big"
"152",152,150,0.585720642555312,1.68340044742729,0.572453064949312,0.0284938991442471,5,0.1,48,0.000467013209330138,2.00061838115117,0.00836449460009844,2.00065322730199,0.00836344847259885,144015,6149.15283083066,0.374808198230181,0.00503610490604887,4.80604649213061,0.0373966208892044,4,0,0.00380896945554364,0.0989327278725845,"big"
"153",153,150,0.584409971437778,1.68268456375839,0.561098633172909,-0.0090909779567369,5,0.1,48,0.000194266515360056,1.98710006830679,0.0106580545650253,1.98713509445912,0.0106570001005137,144015,6080.00353231971,0.39307221310872,0.00672555745753049,4.92883726999156,0.0265447443471983,4,0,0.00253661293666894,0.104092424381808,"big"
"154",154,150,0.579575445773048,1.68196868008949,0.538830308137447,-0.00639103168684541,5,0.1,48,0.000353952455641475,2.04660589085074,0.00337561376438875,2.04663411924202,0.00337532324166469,144015,6567.15438972798,0.362052843836515,0.00207798813549428,5.21489423292865,0.0184827887876679,4,0,0.0030645519417915,0.0928301874236188,"big"
"155",155,150,0.587270837097887,1.68465324384787,0.576803523595597,-0.02872328739485,5,0.1,48,0.000441749839595787,1.87080743531473,0.00907661291892068,1.87085563357971,0.00907559320632779,144015,6040.13422669646,0.451919217133722,0.00493204168786491,4.72233070187264,0.0238761380524075,4,0,0.00365280192502867,0.124666769186173,"big"
"156",156,150,0.582423927226979,1.68089485458613,0.520743720918546,0.0102056001498686,5,0.1,48,0.000155450695088743,2.03844251454152,0.00522087023954533,2.03847393444038,0.00522034313719849,144015,6236.93264827033,0.335175144693746,0.00363908837747315,5.14860046167163,0.0161568375788124,4,0,0.00232179833081826,0.088370365454616,"big"
"157",157,150,0.575261984537184,1.68214765100671,0.562078466208144,-0.00615983807329783,5,0.1,48,8.41680437756015e-05,1.88963581420047,0.00480796989609864,1.88968352651769,0.00480743568572594,144015,6622.11061469745,0.43125336456216,0.00322896018858098,4.8300346790329,0.00819558537607951,4,0,0.00162682874577284,0.118837607986203,"big"
"158",158,150,0.575743280246712,1.68134228187919,0.531534957493879,-0.00751309279014802,5,0.1,48,0.00040486454668191,1.94062264644838,0.00735377082619651,1.94066280454271,0.00735314453799556,144015,6802.09205875949,0.417147755483628,0.00327842784376622,5.28320996105489,0.0314952997615504,4,0,0.00338479700152498,0.112594867303044,"big"
"159",159,150,0.583438933877343,1.68447427293065,0.553035967974831,-0.0116093467228432,5,0.1,48,0.000348688202768782,1.82036299968871,0.00338693352447063,1.82041714239255,0.00338647138483394,144015,6612.9829596152,0.466291293688738,0.00106498344229621,4.58177641324297,0.0391425305062161,4,0,0.00295050397916386,0.131246630505529,"big"
"160",160,150,0.57986093644886,1.68250559284116,0.619982481310859,-0.0262409358478748,5,0.1,48,0.000247296325731443,1.85811250792781,0.0116215261394467,1.85816140009921,0.0116200935914015,144015,6089.93007530855,0.460560672560963,0.00465623724345116,5.01372765815932,0.0314781373691083,4,0,0.00270393799670864,0.127577985128717,"big"
"161",161,150,0.569294690857058,1.68035794183445,0.542897053938815,0.00693253623911304,5,0.1,48,0.000315375386263707,1.82282917698624,0.0143826095410585,1.82288326166128,0.0143809772314454,144015,6119.61309475772,0.469875069885459,0.00732245090363687,4.72981115365657,0.0360006414623987,4,0,0.00319835327352083,0.131535484861607,"big"
"162",162,150,0.589181469335529,1.68259507829978,0.551589733182047,-0.0106912822722251,5,0.1,48,0.00036524412449528,1.9584503450846,0.00550292951334945,1.95848934803426,0.00550224846530406,144015,6275.55179530617,0.400349352224222,0.00375423958866252,5.32092508099744,0.0291292272580507,4,0,0.00332095618184448,0.10763723226306,"big"
"163",163,150,0.580317806786222,1.68143176733781,0.519608090291358,-0.0287856936690327,5,0.1,48,0.000431990517102696,2.00792768578813,0.0139558825990932,2.00796096074862,0.0139544320015587,144015,6739.64530164209,0.375989354159426,0.00840130985713022,4.69294785898915,0.00969276569055813,4,0,0.00399631058916397,0.09877994303151,"big"
"164",164,150,0.587075403076479,1.68161073825503,0.562770896315332,0.00470056820075716,5,0.1,48,0.000497651024163299,1.79853778427901,0.0192838158706879,1.79859439021074,0.0192813443338293,144015,6721.69681357998,0.481533175635053,0.0102989619732225,5.09998623747165,0.0333493805003042,4,0,0.00369670053684146,0.135561532124961,"big"
"165",165,150,0.588445052889728,1.68125279642058,0.580963243074517,0.000694289370663704,5,0.1,48,0.000410424109487305,2.05595679539381,0.014129829628047,2.0559842558408,0.0141284328420436,144015,6784.30878112014,0.352941442008269,0.0095411224044496,5.14519839554356,0.0321924331708833,4,0,0.00368245435392763,0.0901347940126203,"big"
"166",166,150,0.566776319529097,1.68035794183445,0.551091018566733,-0.0121297600024897,5,0.1,48,0.000379036475495986,1.87247455060201,0.0117170942949683,1.87252207191698,0.0117161816102465,144015,6521.00375194539,0.451809421483055,0.00749203356215197,5.03740077642942,0.0419290188642373,4,0,0.0033410604320126,0.124701478878054,"big"
"167",167,150,0.575276460842625,1.68161073825503,0.567751598693266,-0.00810786461209182,5,0.1,48,0.000336850785626805,1.89834465158379,0.00430677523188088,1.89839170608772,0.00430608327716214,144015,6757.54611750459,0.417459995507749,0.00324959995056573,4.85263445275394,0.0408726381289655,4,0,0.00323734034533554,0.115438255379283,"big"
"168",168,150,0.585442397935397,1.68429530201342,0.529506335737468,0.0257767806468973,5,0.1,48,0.000446762961699295,2.04443591809089,0.00594362297721403,2.04446532435883,0.00594298404326963,144015,6139.32204463858,0.351553579899473,0.0027794193285233,4.9405887444089,0.0213761915720925,4,0,0.00347901902735039,0.0907706571339988,"big"
"169",169,150,0.590360548797336,1.68599552572707,0.550932001834521,-0.0265416631297864,5,0.1,48,0.000299157582183049,1.94372961046339,0.0162232732158711,1.94377017496151,0.0162215269526019,144015,6207.81062466292,0.409087700475846,0.00961605346872552,4.88405149448277,0.019392882234386,4,0,0.00309496203372169,0.110547079841798,"big"
"170",170,150,0.591804117967838,1.68572706935123,0.560318874059639,-0.0156793302444484,5,0.1,48,0.000473100275720598,1.99149212104438,0.0160133187658943,1.99152756968454,0.0160112644470461,144015,5473.54835035045,0.377155923894844,0.00672068357694494,5.00950745094594,0.0403067607606185,4,0,0.00383680096107792,0.100601973869139,"big"
"171",171,150,0.577704669434019,1.68053691275168,0.58033017867723,-0.0289306173313959,5,0.1,48,0.000361077216952188,2.13895831906468,0.00979732966987188,2.13897691301634,0.00979620334493565,144015,6977.43246175764,0.295165222840999,0.00645848872749819,5.16468662060475,0.038721478972728,4,0,0.00357943174401645,0.0705108362131569,"big"
"172",172,150,0.57773361235717,1.68232662192394,0.579687919818208,0.0116207218104798,5,0.1,48,0.000210709228205308,1.94983417128795,0.00839855293217644,1.94987458625141,0.00839783932430178,144015,6455.83862476389,0.399760569646507,0.00439371643531697,4.79016855129276,0.0201341319252303,4,0,0.00266132433476398,0.108220979849683,"big"
"173",173,150,0.588896145170184,1.68170022371365,0.556624260257634,0.00972559042536219,5,0.1,48,0.000328155620989842,1.9033780596315,0.0218804969343043,1.90342194337104,0.0218779580272858,144015,6465.18814251533,0.43954437557217,0.0104107752778895,4.90067087842454,0.0191398429985186,4,0,0.00344751266910226,0.120039544052032,"big"
"174",174,150,0.586766305827127,1.68536912751678,0.541386748949058,-0.00238585836677172,5,0.1,48,0.00018635042539599,1.85235498706244,0.00970267253423931,1.85240472426542,0.00970178920926144,144015,5815.96968318308,0.459790247155592,0.0048292650602142,5.02131564744484,0.0443567863274704,4,0,0.0024688019821591,0.12783500690647,"big"
"175",175,150,0.588876371087402,1.685548098434,0.571542751390812,0.0251892007713635,5,0.1,48,0.000514043030317238,1.93247525514693,0.0244128950734212,1.9325156585312,0.0244103443550806,144015,5395.74776650387,0.426417641347005,0.0138331416256543,4.92977577445855,0.0396314713568458,4,0,0.004123603408698,0.115267117728206,"big"
"176",176,150,0.584671522184426,1.68563758389262,0.546441156218705,-0.00475749476179518,5,0.1,48,0.000378888047874703,1.98199838462398,0.0130962810107509,1.9820340516377,0.0130948255031421,144015,6521.00375194539,0.392848732718618,0.00635388992714834,4.99326963385298,0.00756997007650269,4,0,0.00332566117653846,0.104523968643007,"big"
"177",177,150,0.590922195114507,1.68268456375839,0.575713398078722,0.012581540694947,5,0.1,48,0.000251281086477064,1.71188224027176,0.00409874415455957,1.71194906277732,0.00409833771308746,144015,6246.60981878874,0.519427875226993,0.00176914840278482,5.21213665776424,0.0196290953118807,4,0,0.00244760828902279,0.148735495026961,"big"
"178",178,150,0.579318597222052,1.68107382550336,0.547541338947926,-0.000439657932093034,5,0.1,48,0.000436279568266804,1.96724909270271,0.0101225816338965,1.96728706620413,0.0101214609575965,144015,6040.13422669646,0.390378606407567,0.00546025896745919,4.55643932906514,0.00723271429645468,4,0,0.00379416203437786,0.105289315893291,"big"
"179",179,150,0.572363506167431,1.68295302013423,0.58979718644912,-0.0124816066621246,5,0.1,48,0.000456503552508053,1.9859801019746,0.0099765291756632,1.98601606963152,0.00997551538792432,144015,6521.00375194539,0.383087371195709,0.00704057533176238,5.1926040380294,0.0580690827869657,4,0,0.00370440223288598,0.102051616131681,"big"
"180",180,150,0.587054966026268,1.68375838926174,0.581880549529942,-0.0213029408218888,5,0.1,48,0.000198351721727724,1.90859873411393,0.00362772886866274,1.90864230666971,0.00362727311304195,144015,5763.80746642938,0.434170673694965,0.00132816118653653,4.97358243275875,0.00480489626873601,4,0,0.00240400481773503,0.118501238763345,"big"
"181",181,150,0.582789135906548,1.68214765100671,0.543975890036916,-0.0198251605837749,5,0.1,48,0.000448037003909794,1.90099149138913,0.00989044578331835,1.90103629515549,0.00988955768000494,144015,6557.95024450445,0.434762340937258,0.00390051054615182,4.87972353487919,0.0516249543474647,4,0,0.00349111666739748,0.119046984488717,"big"
"182",182,150,0.578282327414729,1.67982102908277,0.571850995803351,-0.016303809558311,5,0.1,48,0.000334330114703285,2.01025358109264,0.0111525368747633,2.01028657533009,0.0111511396837866,144015,6275.55179530617,0.374166357635404,0.00586161388584196,5.01683170989345,0.0188811294535511,4,0,0.00334739604407911,0.0983137543146513,"big"
"183",183,150,0.57678191038117,1.68026845637584,0.542375831507385,-0.0256769466357449,5,0.1,48,0.000236378918735562,1.94190113320154,0.011074798952622,1.94194365457319,0.0110733311366429,144015,5763.80746642938,0.389215593578522,0.00581900422137651,4.68819834087877,0.0122400935905867,4,0,0.00284370953795557,0.106705741543073,"big"
"184",184,150,0.586028337544611,1.68295302013423,0.544645494456991,-0.00495089210846739,5,0.1,48,0.000295522719888792,1.9190694949037,0.00430144728761214,1.91911262003203,0.00430108581658718,144015,6217.53312181008,0.423152575789364,0.00304773965256548,5.08722265076301,0.0250892545499507,4,0,0.00284819953723164,0.115296918825686,"big"
"185",185,150,0.578632538532439,1.68107382550336,0.577818563582278,-0.0111718176628886,5,0.1,48,0.000411623924255657,2.00065896925635,0.0193603139084681,2.00069329650718,0.0193581924267734,144015,6567.15438972798,0.373093553598805,0.010709376908933,4.92609756186472,0.0218222712601116,4,0,0.00389943095097695,0.0990329893388433,"big"
"186",186,150,0.589780673721821,1.68313199105145,0.581789423811272,-0.00548415361005179,5,0.1,48,0.000318597773811342,1.94965336479398,0.00215881157418299,1.94969341777403,0.00215882172956731,144015,6285.16950485013,0.402968624386795,0.00204247862903981,4.60663496949894,0.0226683233751554,4,0,0.00280432598799732,0.10890182298467,"big"
"187",187,150,0.593424968027635,1.68161073825503,0.560431933676283,0.0084826350345322,5,0.1,48,0.000389711879634037,1.89408235648667,0.00923894795965328,1.89412758508415,0.00923816994745082,144015,6455.83862476389,0.440728379090911,0.00618062266653392,4.74196940195462,0.0347425914208815,4,0,0.0035355911309132,0.120865353884686,"big"
"188",188,150,0.598795582851036,1.68474272930649,0.562554993980638,0.00467483105688593,5,0.1,48,0.000279800336723098,1.96013124466751,0.00680794218628649,1.96016917102625,0.00680740561221695,144015,6265.91932332702,0.403536923794903,0.00441032265697448,5.25595823815216,0.00455969086568422,4,0,0.0028977602922813,0.108621816132625,"big"
"189",189,150,0.589370659857298,1.68402684563758,0.576747599798175,0.0032375684561842,5,0.1,48,0.000171368657591329,2.01780999851038,0.00286575199996193,2.01784325058338,0.00286552284176112,144015,6275.55179530617,0.356721371668013,0.00186111386653627,4.86340785612848,0.0262357827697243,4,0,0.00226017255916936,0.0940997071723906,"big"
"190",190,150,0.590675501017743,1.68429530201342,0.557313810450808,0.00391088470844835,5,0.1,48,0.000675741372077874,1.99614659773667,0.00823696605714488,1.996181607921,0.00823621558932873,144015,6352.08574317055,0.377532310310475,0.00389113574719087,5.00356217654596,0.0234897162344303,4,0,0.00435974041303283,0.0999633364728091,"big"
"191",191,150,0.596531891417354,1.6868903803132,0.589906969420217,-0.0192000217646982,5,0.1,48,0.000485331491298415,1.88065273980791,0.0161035416083091,1.88069967407275,0.0161018795064421,144015,6557.95024450445,0.444522556611753,0.00984786604213276,4.74962375766044,0.0465720856875718,4,0,0.0041508272922427,0.122573489164189,"big"
"192",192,150,0.582222927839519,1.68304250559284,0.577320564785979,0.00304233367753176,5,0.1,48,0.00044598616280912,2.03764567398579,0.00639144508163642,2.03767483959414,0.00639076974437771,144015,6080.00353231971,0.367812475044916,0.00390630085154074,5.17610147400812,0.0365329977809282,4,0,0.00380499284593114,0.0947644245688477,"big"
"193",193,150,0.582801978206713,1.68250559284116,0.523662595250763,-0.0144773780716309,5,0.1,48,0.000458995688226485,1.93590771846701,0.0112602439812635,1.93594920755065,0.0112589775434892,144015,6721.69681357998,0.411951348393115,0.00710195645284662,4.98977102054465,0.0243272164248982,4,0,0.00405930740615978,0.111725158975766,"big"
"194",194,150,0.586219143794145,1.68250559284116,0.537389147070419,-0.0119931237145154,5,0.1,48,0.000205448811900771,2.01898869191126,0.0091371997051765,2.0190216970462,0.00913630479467628,144015,6323.49406429768,0.360557165735983,0.00761081439339785,5.2786233355877,0.0380829642325404,4,0,0.00259730375423714,0.0946420664941402,"big"
"195",195,150,0.568393686743396,1.68125279642058,0.526522686111508,-0.000347820248476965,5,0.1,48,0.00027794951858736,1.97937695055054,0.0134336334476553,1.97941452991824,0.0134324118001635,144015,6333.03896643117,0.383227018928957,0.00843088652237481,5.04850897137924,0.0378573028981325,4,0,0.00313556052903963,0.102320851816288,"big"
"196",196,150,0.569396526972716,1.68017897091723,0.555430680787087,-0.00532590141430394,5,0.1,48,0.000338937049199312,1.91229291604324,0.0095825228722214,1.91233598235857,0.00958117186752897,144015,5582.81158869788,0.43171556023314,0.00473524513371695,4.81719922193419,0.0299062608457094,4,0,0.00317687594571965,0.11780789476841,"big"
"197",197,150,0.575100582246218,1.68187919463087,0.571692308184222,-0.0276894494265613,5,0.1,48,0.000265712022421411,1.98157117756847,0.0041331390979163,1.98160874673851,0.00413270473700971,144015,7454.56033570443,0.371654568119182,0.00373370172715084,4.96257305934149,0.0240045467457613,4,0,0.00290413742560914,0.100240024889876,"big"
"198",198,150,0.5800484549944,1.68250559284116,0.565658392148227,-0.019125101070259,5,0.1,48,0.000485885477032939,1.97851524280913,0.0238504509041439,1.97855142278006,0.0238480664407734,144015,6810.96628570179,0.395548432241719,0.0146460620664204,5.08915913066396,0.0497156178285887,4,0,0.0039921470930977,0.105191519595134,"big"
"199",199,150,0.585602384047265,1.68402684563758,0.557996082791223,-0.0107578894891556,5,0.1,48,0.000301884534381638,2.03489389023654,0.0111246643516097,2.03492485352898,0.0111231725438341,144015,6371.07557849109,0.350821956294367,0.00359984598410394,5.37627383438675,0.0323064803473624,4,0,0.00296637922737086,0.0914881018503533,"big"
"200",200,150,0.575419844899407,1.68170022371365,0.545759236078902,0.00184121442941789,5,0.1,48,0.000383819342200815,1.91448748590238,0.0125424844302104,1.91453124766053,0.0125409916373175,144015,6557.95024450445,0.42244945412331,0.00700392314583809,4.8195829245589,0.0547137145358129,4,0,0.00367953795129197,0.115530759826211,"big"
"201",201,150,0.584730504971108,1.68223713646532,0.540877786995825,-0.0170421402784112,20,0.1,48,0.000213265413065172,1.26928104355646,0.00989643960073221,1.2693980481192,0.00989573638235276,144030,6313.93473296015,0.695008880515421,0.00383623813474577,4.56276489067332,0.0183046467339799,4,0,0.00234176247727029,0.209307292712938,"big"
"202",202,150,0.579632263776142,1.68125279642058,0.558966248578084,0.0097081644390307,20,0.1,48,0.0001177329565295,1.12021490187239,0.00551320439371883,1.12035358100862,0.00551092473170514,144030,6934.01304532604,0.738936801606516,0.00130773455565118,4.22786450975184,0.0124764308258401,4,0,0.0016526219339324,0.224843299731865,"big"
"203",203,150,0.591261023792405,1.68590604026846,0.573067973018869,-0.00161950574063083,20,0.1,48,0.000291037484263089,1.19453443622769,0.0242653070548672,1.19466218275021,0.0242631474600381,144030,6408.88644799982,0.71493360868813,0.00938066065301819,4.36965883960689,0.0222077241078762,4,0,0.00281960616023543,0.216548731921896,"big"
"204",204,150,0.574178648816728,1.68044742729306,0.498454903368982,-0.0232671633994132,20,0.1,48,0.000200894519516371,1.26231617515727,0.0329546393921383,1.26243318332973,0.0329506512343436,144030,6408.88644799982,0.698836242279686,0.0108029358425675,4.4877349171402,0.0324073482195964,4,0,0.00270630677331042,0.210582598908704,"big"
"205",205,150,0.58169713865171,1.68402684563758,0.587972951611936,-0.0218308128318301,20,0.1,48,0.00038108381719982,1.44020253666682,0.0111511845479129,1.44029815276958,0.0111499926042255,144030,6446.47554713936,0.636639297662053,0.00433704479195094,4.56956281710802,0.0313956286770494,4,0,0.00335135576804032,0.188856369129885,"big"
"206",206,150,0.583844955357013,1.68143176733781,0.586314826916233,-0.00276128675962999,20,0.1,48,0.000183867944511474,1.29599283423925,0.00776988753684475,1.2961066838567,0.00776887260610432,144030,6020.10055881586,0.683856861136894,0.00288215886096574,4.30684733479218,0.011853524520778,4,0,0.00216411533108038,0.20558913751295,"big"
"207",207,150,0.581157854817265,1.68286353467562,0.566744379360839,-0.022380212279825,20,0.1,48,0.000205355208135671,1.31593266509743,0.0172307411979571,1.31604467883663,0.0172286188362968,144030,6236.93264827033,0.676492734167942,0.00575528547896482,4.51926379891187,0.0116695579850563,4,0,0.0024859175987074,0.203018431715464,"big"
"208",208,150,0.575710334676037,1.68152125279642,0.574826223394469,-0.0213628607075513,20,0.1,48,0.000171142444109626,1.2757912430442,0.0102432649684574,1.27590796802706,0.0102423622977939,144030,6050.12618427398,0.691499746737458,0.00324247521477639,4.45377454458808,0.0197127544160658,4,0,0.00214274926355087,0.208152630822509,"big"
"209",209,150,0.565435290440765,1.68026845637584,0.553447726522453,-0.0168881609873948,20,0.1,48,0.000215317127749032,1.18811533013832,0.0158658794488146,1.18824115060757,0.0158640535630147,144030,6474.52415913697,0.723338275932739,0.00519990491224204,4.3266457741413,0.014838766487469,4,0,0.00253004364650742,0.219155779110807,"big"
"210",210,150,0.581211740194221,1.68035794183445,0.566736516050681,-0.012918890484277,20,0.1,48,0.000135683381185829,1.28935924119878,0.00794853824624263,1.28947449517218,0.00794786154806947,144030,6119.61309475772,0.685823845758249,0.00225867332010155,4.37129888453849,0.0049620921186895,4,0,0.00181608722584442,0.206254860136675,"big"
"211",211,150,0.584908816229445,1.68313199105145,0.578212290084495,-0.0239713068944247,20,0.1,48,6.89720677246763e-05,1.1992032312998,0.00973367266843323,1.19933065578046,0.00973247068276555,144030,7114.59413209422,0.713135759298213,0.0038315648448106,4.36263125742433,0.0121195236349657,4,0,0.00152389813209262,0.215942121166807,"big"
"212",212,150,0.586387951047594,1.68402684563758,0.552407187826147,-0.0147969394581227,20,0.1,48,0.000132490203566762,1.24166412112536,0.00640336521159153,1.24178380185275,0.00640287660808434,144030,5753.31827217473,0.704785494999867,0.00236150485090349,4.48424270318978,0.0233799390309773,4,0,0.00188660840979506,0.212725463420189,"big"
"213",213,150,0.571266392679609,1.68196868008949,0.593362968415037,-0.0208296755039804,20,0.1,48,0.000161919460375025,1.14100627078405,0.0104363000607312,1.14113891021602,0.0104349255615362,144030,6313.93473296015,0.736970123862166,0.00322935297513687,4.42500390764993,0.0423439515637207,4,0,0.00204636874891263,0.223978366467431,"big"
"214",214,150,0.581827489292873,1.68196868008949,0.561248231184938,-0.0169990969386876,20,0.1,48,0.000120845307604411,1.0847489274635,0.00638268280186294,1.08488915645683,0.00638233559694282,144030,6399.45467475379,0.752498731078736,0.00257246883511644,4.41032399789412,0.00761402492037942,4,0,0.00167285540096025,0.229544230334779,"big"
"215",215,150,0.586546507329785,1.68402684563758,0.563551472307696,-0.016337197454164,20,0.1,48,0.000410785518446047,1.26396145217506,0.00926501786898164,1.2640809475834,0.00926418697267166,144030,6802.09205875949,0.691152647801278,0.00298055201704725,4.55565034389696,0.0433517732692601,4,0,0.00304405241194484,0.208295537633085,"big"
"216",216,150,0.577534306194302,1.68080536912752,0.545691073168339,0.0071587334386107,20,0.1,48,9.95462151354748e-05,1.04824865869639,0.0131746052130098,1.04839659620946,0.0131725417019441,144030,7072.01688479262,0.760841469102153,0.00471755571152406,4.48634571659087,0.00632428624741706,4,0,0.00176711432181887,0.232519636747529,"big"
"217",217,150,0.573900855765313,1.6807158836689,0.582625323544867,-0.00800128635796378,20,0.1,48,7.82095066602488e-05,1.02807987968793,0.0139809247898708,1.02822987820914,0.0139779668406496,144030,6730.67704044837,0.768456458176464,0.00375719394350622,4.3545419984257,0.0193383700746507,4,0,0.00148795463292834,0.23510620346726,"big"
"218",218,150,0.588849686346586,1.68241610738255,0.564666850740442,-0.01871901646359,20,0.1,48,0.000111067556640257,1.2225272073901,0.0149443467652363,1.22265006465458,0.0149423328564192,144030,6207.81062466292,0.70999834765,0.00498120451576405,4.41274072973049,0.00682644330743842,4,0,0.00188861718355808,0.214584143771059,"big"
"219",219,150,0.587905366907103,1.68331096196868,0.576557796346375,-0.00915802980003387,20,0.1,48,0.000234858278339009,1.10716372736693,0.0266559101428684,1.10730222851658,0.0266519956271303,144030,6390.00898004852,0.744968564721978,0.00863794882703816,4.50004723233468,0.0108967042870386,4,0,0.00276493380532785,0.226888686643392,"big"
"220",220,150,0.601748592114093,1.68536912751678,0.549672660676396,-0.00362973813011359,20,0.1,48,0.000344310661983243,1.19045251097156,0.0317094533921129,1.19057787539376,0.0317057347102138,144030,6217.53312181008,0.722835160730032,0.00979889660778671,4.48008531391972,0.0143990703808478,4,0,0.00345852235214426,0.218961574656976,"big"
"221",221,150,0.586738348605635,1.6841163310962,0.55586407595129,-0.0194354734422404,20,0.1,48,0.000198488352711703,1.29414720053568,0.0125591492479707,1.29426159856853,0.0125576509510402,144030,6129.47549131716,0.684962950675199,0.00395773527122869,4.37716852385757,0.0154101567368111,4,0,0.00238688205721082,0.205907795593422,"big"
"222",222,150,0.578414005633627,1.68098434004474,0.55444621475315,-0.0182178443483751,20,0.1,48,0.000154615058131191,1.25919067956308,0.00600630772922024,1.25931123799903,0.00600639884326056,144030,6294.77251962495,0.695122476370541,0.00247531942533555,4.42672077489657,0.0233268664571207,4,0,0.00194812661035225,0.209475468772516,"big"
"223",223,150,0.571370196944378,1.68080536912752,0.589402321919498,-0.0102658054514361,20,0.1,48,9.37160046231704e-05,1.23496285501137,0.00458792050732706,1.23508655108481,0.00458669763068496,144030,6766.47876663548,0.700249611623843,0.00142631449775691,4.63815246976151,0.0170797098147256,4,0,0.00152341113676301,0.211517235400018,"big"
"224",224,150,0.588174042870287,1.68420581655481,0.557686698811195,-0.00463214737254266,20,0.1,48,0.000273362749656057,1.29215840652559,0.00773161979585422,1.29227210047739,0.0077308655998113,144030,5877.95334878304,0.68807571245349,0.00268762881595467,4.49922434029078,0.0278228856366322,4,0,0.00260966634739725,0.206846858712479,"big"
"225",225,150,0.587782612541015,1.68510067114094,0.556461713355981,0.00707731257020549,20,0.1,48,0.000192659641371387,1.15597157338962,0.0120665482014778,1.1561035603605,0.0120644091919127,144030,6694.68385708457,0.729686497585311,0.00408583654990817,4.41829780161379,0.0149625641220614,4,0,0.00218836977922846,0.221556180254465,"big"
"226",226,150,0.580997147687713,1.68232662192394,0.582591027005399,-0.00805345463137657,20,0.1,48,0.000209578638720537,1.1758847951522,0.0173841254650731,1.17601557102732,0.0173810457610247,144030,5836.70404371849,0.721424180472872,0.00386254586878311,4.32329965282368,0.0166553334638843,4,0,0.00230328911756682,0.218742909731716,"big"
"227",227,150,0.587351876417361,1.68196868008949,0.551882858575273,-0.0195859675220037,20,0.1,48,0.000286100392985906,1.15243041049357,0.0348162568862477,1.15256265439119,0.0348115554678953,144030,6916.56895971526,0.731487530865349,0.0109591289224199,4.45846810339517,0.0379973498239932,4,0,0.00322578978277607,0.222146709361567,"big"
"228",228,150,0.574137322462338,1.68062639821029,0.570431885946536,-0.00227158409755404,20,0.1,48,0.000226535875310363,1.15505734993992,0.0096242097505033,1.1551893398801,0.0096223460485777,144030,6493.15592185367,0.730500440687858,0.00195021201896415,4.48616489440334,0.0167523888633568,4,0,0.0023103754515658,0.221801699887414,"big"
"229",229,150,0.588100440604567,1.68429530201342,0.526481448609471,0.0035568654399393,20,0.1,48,0.000201327408002278,1.26830377118592,0.0128031080991093,1.2684210631943,0.012801944228668,144030,7356.68440053857,0.692489330398348,0.00419246004543881,4.59385245065031,0.00360839056425262,4,0,0.00244957625682672,0.208683342499308,"big"
"230",230,150,0.595866896198292,1.68563758389262,0.541349458960211,-0.00603880004441291,20,0.1,48,0.00011728318653068,1.13502030942334,0.0133452702569073,1.13515277498555,0.0133429350485895,144030,6198.07287651173,0.740316557715573,0.00432923492660879,4.49898058072394,0.021854609256831,4,0,0.00186009550647303,0.225092723720131,"big"
"231",231,150,0.575715586136508,1.6807158836689,0.554279940876035,-0.00288286667865661,20,0.1,48,0.000171867238104332,1.18289151389724,0.00346315722934348,1.18301831157359,0.00346180067449047,144030,6256.27202072572,0.724261149351957,0.000972590218327633,4.38776218873659,0.00990114817805274,4,0,0.00191798234450857,0.219517122486032,"big"
"232",232,150,0.577659452603247,1.68250559284116,0.543975071675528,-0.0149288574840509,20,0.1,48,0.000255987745786618,1.16958209825015,0.00441647069750645,1.16971079394546,0.0044156535564832,144030,6246.60981878874,0.728428615228585,0.00119100129374795,4.38502558405481,0.0199406145029666,4,0,0.00239450756606316,0.220961572148595,"big"
