"rep_id","size_net","clus_coeff","pathlength","init_mode","assortativity","init","neighbors","exponent","klb","mean_entrop_jef","std_entrop_jef","mean_entrop_lap","std_entrop_lap","mean_sum_meas","std_sum_meas","mean_ratio_first","std_ratio_first","mean_value_lang","sd_value_lang","mean_max_cond","sd_max_cond","mean_of_std","std_of_mean"
261,50,0,4.06040816326531,0.553056851602225,-0.441119993729916,20,1.96,2.93063200175536,0.00764483301082863,1.32453605637463,0.0707578864205309,1.32880392955503,0.0704324893227091,5910,7067.14155765387,0.6656984935507,0.0265694396861943,4.38468780989516,0.12099415479561,4,0,0.0153950393769705,0.19918502478696
262,50,0,3.84816326530612,0.571958985534911,-0.311684336477725,20,1.96,2.74927826597374,0.00806369432913095,1.24465172821676,0.135248135748859,1.24927925230989,0.134500602908625,5910,6498.4770586371,0.692662797797065,0.0498377908734551,4.48151236546947,0.0936700687547369,4,0,0.0167760576182866,0.208698464328822
263,50,0,3.85551020408163,0.575018173887674,-0.272106546614144,20,1.96,2.77782776788507,0.00627995315693892,1.23715438467214,0.14947305625581,1.24163842591833,0.148718582616693,5910,6089.93817199941,0.702954934465267,0.0477586626147516,4.40813181214511,0.123989240747695,4,0,0.0154548195070845,0.211926055605404
264,50,0,4.23183673469388,0.564370325766301,-0.3262568254566,20,1.96,2.73703937003902,0.00423314571062359,1.22212822202916,0.0555372389402757,1.22667983569147,0.0552368375683973,5910,5651.94566462898,0.706310998549103,0.017750266601904,4.29922055290756,0.0859558532430278,4,0,0.0110379664169395,0.213261902775219
265,50,0,3.19836734693878,0.539845875831554,-0.407448146396371,20,1.96,3.18329185234555,0.00243583145330805,1.19618657752412,0.0814531713401521,1.20105933030103,0.0812402690941537,5910,10722.1685287624,0.715644790194816,0.0258415681770894,4.33791029498132,0.0590173347926192,4,0,0.00907263101560334,0.216589471820287
266,50,0,4.44408163265306,0.489566184513096,-0.251931075460487,20,1.96,2.84589959465815,0.00950182026863518,1.24402187726144,0.0887741828073592,1.24838363863402,0.0882093945614991,5910,4959.59181993923,0.694452548065479,0.0324549314141314,4.57235437339031,0.18907528927072,4,0,0.0174913521147707,0.209039160151824
267,50,0,4.28326530612245,0.5542271227339,-0.34938196104594,20,1.96,2.79565509675559,0.00621981213914832,1.29446910073381,0.0608418090652436,1.29873831600056,0.0606836936043492,5910,6775.22497555526,0.681045601534172,0.0191599616842167,4.65107098850989,0.104755764710938,4,0,0.013797277686802,0.204337201594529
268,50,0,3.88897959183673,0.507276941884491,-0.317698561601001,20,1.96,2.97124302736143,0.00549018376502383,1.09567394133473,0.0799546579171562,1.10089391774093,0.0793991395735047,5910,7397.29680356277,0.745589128575361,0.0277787163128863,4.47837511626942,0.129977063672565,4,0,0.0132423873455823,0.226934948470063
269,50,0,4.2065306122449,0.608741769893028,-0.189320388349514,20,1.96,3.04478971068491,0.00653351979325555,1.23263286640956,0.127102177915607,1.23692801328068,0.12630434479224,5910,5317.04997232143,0.700035944834297,0.0447770831773225,4.50995345162969,0.125284629759679,4,0,0.0156531759064269,0.211133888925612
270,50,0,3.54530612244898,0.508695608533799,-0.391644033128793,20,1.96,3.18589383052364,0.00511123490943136,1.1690410723606,0.0707631743577761,1.17395962991161,0.0702257978099655,5910,7544.80494331385,0.724864977013391,0.0239814913582583,4.3918403549297,0.135608852631419,4,0,0.0124628314817876,0.219627431819337
271,50,0,4.79755102040816,0.514292546682132,-0.356077030990945,20,1.96,2.69223930012391,0.00763382283361595,1.33368308222124,0.154115971242624,1.33777458959929,0.153033662314423,5910,5684.35015940203,0.668592144373645,0.0504758085236935,4.53414416378192,0.158567221615028,4,0,0.0168474598748577,0.199893996414369
272,50,0,4.18530612244898,0.545129061190779,-0.327699337981136,20,1.96,2.78022617165742,0.00421973122252444,1.10769437075615,0.0451361825707674,1.11276808786145,0.0449167462911372,5910,6297.52137830465,0.7443503071791,0.0158607330028665,4.51357093759284,0.170605566129613,4,0,0.0110497115273808,0.226472625251437
273,50,0,3.54612244897959,0.590885202069108,-0.324688796680498,20,1.96,2.76164205347204,0.00597494596214676,1.23299320541812,0.110091947654642,1.23771147649124,0.109489565437928,5910,7041.10380957012,0.703328430271599,0.0326115187478157,4.43135323070073,0.205890374510747,4,0,0.0141136484419076,0.212079726657618
274,50,0,3.75673469387755,0.489464825090515,-0.332231101313493,20,1.96,2.71015007487781,0.00812826629577603,1.24604374964267,0.148140284759861,1.25062290300624,0.147337870264137,5910,6441.70087819061,0.697370099020449,0.0488128776107964,4.51051362267383,0.125497558608781,4,0,0.0170518117848719,0.209971276172075
275,50,0,3.6865306122449,0.584389619947535,-0.37748092409799,20,1.96,2.66136498819803,0.00590054151494525,1.22411626637196,0.0903952760588099,1.22891279135288,0.0897191559078195,5910,7118.93135754724,0.706277296113018,0.0332994862147675,4.4672338113762,0.118589432216762,4,0,0.0142302655732174,0.213139272614641
276,50,0,4.40326530612245,0.609624838321071,-0.389395228257788,20,1.96,2.69667886984228,0.00741836334716327,1.18509614950324,0.112466072922026,1.18998799142339,0.11191003904023,5910,5968.0783493243,0.708348576609974,0.0418363666977582,4.39435760300541,0.130321619584548,4,0,0.0156861765249227,0.214463556701532
277,50,0,4.54448979591837,0.547485793440695,-0.471058315334774,20,1.96,2.70692672767685,0.00432502004633555,1.26365422770386,0.0830650151674728,1.26803894755103,0.0827435549223071,5910,5748.61118986533,0.696121641288002,0.0281543444222613,4.53234239570504,0.101715715486178,4,0,0.012143057341007,0.209507747009902
278,50,0,3.87673469387755,0.565593553056829,-0.374288564219914,20,1.96,3.07690239115149,0.00451287631786947,1.23460118226658,0.083579669087772,1.23920374417078,0.0832231887580767,5910,6610.56668045446,0.700963436069619,0.0288617669137964,4.48712469121281,0.142741256725805,4,0,0.0123319397104932,0.21144754443894
279,50,0,4.23102040816326,0.59055290406006,-0.332043167433177,20,1.96,2.96375320258424,0.00571380563708261,1.25287140472352,0.0986261491251905,1.25727763140366,0.0980637370071369,5910,7067.14155765387,0.696818346288608,0.0325714353648005,4.50498123016443,0.0983224596527337,4,0,0.0137652859349084,0.20981392912354
280,50,0,3.64163265306122,0.562723620924177,-0.327116080839558,20,1.96,2.69162553943828,0.00492745340767466,1.29136734138846,0.0394927194962686,1.29579551475771,0.0393733832384531,5910,7372.42518179903,0.683752571928577,0.0150156965553583,4.4708968457675,0.105029950977309,4,0,0.0118061168772636,0.205280546638546
281,50,0,3.87428571428571,0.510218638165483,-0.288837021410297,20,1.96,2.58742177946074,0.00494437314064176,1.14915705595401,0.0783668332658805,1.15423580097033,0.0777385970818809,5910,5937.22260361678,0.725207476591452,0.0266072067593703,4.5761989087423,0.112917047035327,4,0,0.0125164372046501,0.22008500898432
282,50,0,3.74122448979592,0.588173648859248,-0.264705882352941,20,1.96,2.58181120806076,0.00681384716570137,1.25724163640788,0.087389758007379,1.26183338421364,0.0869937665615567,5910,6470.15124574821,0.690124889308304,0.029881058215142,4.58894436358119,0.0795977241528412,4,0,0.0143807537924118,0.207716603896607
283,50,0,3.60244897959184,0.546420604082291,-0.214782901999264,20,1.96,2.93295192420246,0.00369265507978056,1.13394160076381,0.0962059319268721,1.13887676549143,0.0957710355389322,5910,6962.40633982363,0.734131837250761,0.0298023612441398,4.49755374462701,0.123459327858829,4,0,0.0114851482412736,0.223026656036504
284,50,0,4.0465306122449,0.56917914986359,-0.334806893873772,20,1.96,2.91749878174371,0.00461159048235793,1.17062199922036,0.0882509109453225,1.17552224421228,0.0876549355918447,5910,7272.08809807214,0.720931828943362,0.0279259606652202,4.53698852819128,0.150022989819999,4,0,0.0125546443152234,0.218441337473919
285,50,0,5.01469387755102,0.565110879513339,-0.409594095940959,20,1.96,2.59593449716453,0.00504910971037827,1.23471012274502,0.06721229584271,1.23913559528213,0.0667612993398212,5910,5141.42837296074,0.702932267658279,0.0219454504329059,4.47380347889144,0.119633176154731,4,0,0.0124035551640631,0.211985700841915
286,50,0,3.87183673469388,0.530126630674629,-0.426076833527357,20,1.96,2.69504482391094,0.00650668184107343,1.2880859943892,0.0568401002202922,1.29267043435958,0.0567828781717403,5910,7041.10380957012,0.6796126814112,0.0207150285354515,4.53755459516564,0.0748979515971226,4,0,0.0140969205563971,0.204004238048919
287,50,0,3.82448979591837,0.543809304487855,-0.418763102725366,20,1.96,3.10732653521527,0.00665996957997142,1.28081281563731,0.079071017174459,1.28535468788047,0.0787856344738078,5910,8220.53178676069,0.683597297920103,0.0320652515743774,4.6477943835425,0.152484827481696,4,0,0.0140658721259429,0.20538902929336
288,50,0,3.77632653061224,0.602730888663088,-0.20622484801781,20,1.96,2.82420220144727,0.00502008645811666,1.28186805854085,0.0956146654132701,1.28610421446568,0.0950195837912929,5910,5812.16177422789,0.68735017652482,0.0313000097615799,4.46150705234342,0.151098751157335,4,0,0.0132405349119422,0.206534964135632
289,50,0,3.87755102040816,0.550059584954243,-0.398785339427798,20,1.96,2.70253316981035,0.00682114706208339,1.24832592088191,0.0686535530792563,1.25293349398901,0.068393172916431,5910,7014.96941678061,0.697969159090415,0.0248809200550603,4.57401730276508,0.160964978540156,4,0,0.014646783201961,0.210153498546713
290,50,0,3.63510204081633,0.535946917407947,-0.340305711987128,20,1.96,2.64415647710841,0.00731772902182346,1.20877511574518,0.108061763188039,1.21358432725696,0.107626963905304,5910,6829.22889841443,0.709834826095903,0.0379212871574359,4.41343345175049,0.200842218953354,4,0,0.0151265149709373,0.214387387663364
291,50,0,4.3069387755102,0.582871423940988,-0.276298157453936,20,1.96,2.78490272663691,0.00835605692139355,1.22497654599264,0.0981540673516879,1.22950871074753,0.0978802856606935,5910,5780.47381717281,0.702940183802022,0.0278420441227923,4.47113399331266,0.176832622899389,4,0,0.016174816295609,0.211923670476114
292,50,0,3.72081632653061,0.619842352299616,-0.2266139657444,20,1.96,2.73614353044151,0.00902275399015835,1.3004601503483,0.0929453282482122,1.30476055226022,0.0924222741433262,5910,6498.4770586371,0.674651710054239,0.0330497434235806,4.7156439460916,0.127024367184127,4,0,0.0168408093177836,0.202215946558467
293,50,0,3.6734693877551,0.590084346368375,-0.423077806093165,20,1.96,2.98257723618679,0.00834815365103988,1.15235177070861,0.147083900340127,1.15748397366799,0.146139152394575,5910,8085.3609211024,0.724049765420953,0.0499110228356638,4.45153553106763,0.139199115029979,4,0,0.016402746780237,0.219551503917425
294,50,0,4.10204081632653,0.595301222138895,-0.316721631855381,20,1.96,2.88392426688088,0.00645630388807574,1.12083063717299,0.149635603940137,1.12589634142,0.14860000173713,5910,6498.4770586371,0.736934964791151,0.0483416349487658,4.39157345372228,0.0991169767872989,4,0,0.0152005182757055,0.223964612320181
295,50,0,4.39428571428571,0.496190532743679,-0.152203014958384,20,1.96,2.97187843894829,0.00498092364845332,1.27772290971641,0.0723292174831976,1.28182911779677,0.0718668485376241,5910,5069.47648547014,0.685968577142081,0.0223148323098588,4.47556928320815,0.126697263548092,4,0,0.0127106360066245,0.206192720727536
296,50,0,4.00244897959184,0.589446676672296,-0.157796038051076,20,1.96,2.93782498979586,0.00439631925113274,1.24061628649842,0.0679873352958031,1.24483818027953,0.0676201840997412,5910,5651.94566462898,0.702420960699189,0.0212034630156217,4.56479369467862,0.0902537896613251,4,0,0.0119283369330936,0.211764893370109
297,50,0,4.05387755102041,0.470397945066432,-0.298188699648554,20,1.96,2.72842834495606,0.00792840298436767,1.13393573334072,0.0921286799878371,1.13901886920916,0.0914275959115442,5910,5998.77538523064,0.729585634617756,0.0281062873666601,4.4659501288833,0.143222856130403,4,0,0.0153745768749182,0.221431713471038
298,50,0,4.30040816326531,0.546566096781654,-0.286919831223629,20,1.96,2.77591028052365,0.00518437772304181,1.25684715288695,0.0749577462357878,1.26124068609153,0.0744802370157512,5910,5619.35430962872,0.694364129176778,0.0270844379020377,4.40039820033571,0.107386028057201,4,0,0.012843383742071,0.20904790043648
299,50,0,3.51673469387755,0.487914381467728,-0.349575178193533,20,1.96,2.90677162440777,0.00564422326471122,1.22796020947046,0.0510471044143878,1.23272168623022,0.0509542315126191,5910,8130.66756804389,0.701410682635049,0.0164112274978247,4.46171745881234,0.0876918834160214,4,0,0.0123357169431502,0.211610329928132
300,50,0,4.09224489795918,0.579895928685079,-0.363821138211382,20,1.96,2.57298606864886,0.00676718780925615,1.28907698073906,0.115483746303682,1.29350274558816,0.114802147518602,5910,6059.70296301725,0.683342361080827,0.0368345189046674,4.3684570833337,0.17446351965128,4,0,0.0156142893483175,0.205096883850263
301,150,0,5.3110514541387,0.56623364721081,-0.259528978467829,0,1.98666666666667,3.13188607874627,0.0333220272601956,2.21353953788573,0.0389243828549753,2.21396870096965,0.0387204899717657,5970,8413.69927977402,0.187823485579819,0.0330462948453265,5.74019522237507,0.356117723937239,6.54666666666667,2.53455757537845,0.0372734532571205,0.02208163674011
302,150,0,4.97539149888143,0.560682078089977,-0.226900637045111,0,1.98666666666667,2.83130384289293,0.0329784933015102,2.22377607160493,0.0359244089359528,2.22416667617677,0.0357166050952057,5970,7156.80555637863,0.170748872127764,0.0252495955193677,5.78343968298784,0.257130310416993,6.5,2.20660996027357,0.0366960807978544,0.0160424929198925
303,150,0,5.67991051454139,0.555212130780129,-0.236991104562322,0,1.98666666666667,2.99312581381243,0.0343464395407633,2.2158328784477,0.0510469778268236,2.21624785505642,0.0507908207911669,5970,7122.9659760034,0.183590456818217,0.0365433396104373,5.50361306618013,0.474016489998411,5.06,3.02168893614906,0.037534015832722,0.0208624219216967
304,150,0,4.88116331096197,0.56312115266565,-0.202405540570354,0,1.98666666666667,3.08967324473626,0.0289831361379114,2.23120915432385,0.0363232088615162,2.23155309556468,0.0361328339386218,5970,7802.83892580216,0.176356668636153,0.0274652462123305,5.34261212760285,0.315080999296705,4.14666666666667,1.93999469544237,0.0342456784314547,0.0176226126967238
305,150,0,5.57816554809843,0.544904081643978,-0.344044773367015,0,1.98666666666667,2.97709517664729,0.041547599967633,2.21092483497375,0.034453631684897,2.21137794185143,0.0342646820481085,5970,7413.82709636292,0.180699983343948,0.0262754782240017,5.50390797176421,0.306854606007413,5.35333333333333,3.12842921467474,0.0408045038222216,0.0138651688434496
306,150,0,4.69753914988814,0.514188489961429,-0.191714234932812,0,1.98666666666667,2.96129430762591,0.032140223085137,2.2235080827893,0.0395684192187167,2.22389740443044,0.0393498880436071,5950.39735099338,7537.66700253199,0.181243560860988,0.0296643954338361,5.72258742180959,0.349083098370133,6.9205298013245,2.37633661703036,0.0355889213779234,0.0187849822950928
307,150,0,5.31651006711409,0.561532285855772,-0.275889463697653,0,1.98666666666667,2.98950264697908,0.032725343673716,2.22084845185589,0.0524558664842312,2.22125065944344,0.0521731128637616,5990.13245033113,7656.34394793015,0.178199208817422,0.0319887628992696,5.68586000647403,0.181368245993522,6.66887417218543,2.57610003507792,0.0364564941764653,0.0194503268875077
308,150,0,5.21109619686801,0.605539016299443,-0.202418409769206,0,1.98666666666667,2.98450640677873,0.0395628527868815,2.21797945757368,0.0353051767591488,2.21840001811388,0.0351096131501313,5950.39735099338,7880.12841526454,0.184150646312023,0.0264953529701244,5.44228283982448,0.311477915519132,5.60264900662252,2.29224626425311,0.0386768133507346,0.0111653842288069
309,150,0,4.89548098434005,0.539856217155605,-0.190505594850493,0,1.98666666666667,3.03201211460959,0.0312871374753399,2.22811694803007,0.0361836504623624,2.22848542553137,0.0359757622777608,5970,7590.95187282665,0.170132125199951,0.0257662251526103,5.50361379830137,0.408502210785644,5.14666666666667,3.22612379185268,0.0356734797124274,0.015459466064748
310,150,0,5.55480984340045,0.526836586676279,-0.237368492499831,0,1.98666666666667,3.00831450145897,0.0331602196035879,2.21697115909308,0.0341807124570082,2.21739953831567,0.0339716423437026,5970,7543.05761086347,0.175484231226807,0.0252655808316661,5.2432487304987,0.422011813766527,4.5,2.7581483916453,0.0366395372863941,0.0197946343652138
311,150,0,5.38702460850112,0.530798585872306,-0.21401777481313,0,1.98666666666667,2.93698083165585,0.0357851483332583,2.21107584912231,0.0402418970770498,2.2115133726352,0.0400598988135764,5931.05263157895,6756.43065353442,0.177923326139229,0.0307370467705247,5.37969034359902,0.286503737456138,4.51315789473684,2.33597503531879,0.0378808571406339,0.0207174591826515
312,150,0,5.48295302013423,0.602312983312433,-0.208319208792745,0,1.98666666666667,3.13165669542935,0.0337225215319278,2.22099769227341,0.0456211483194442,2.22138341430373,0.0453907022408089,5970,6793.08768296541,0.180402804914261,0.0289639413243967,5.39043989160301,0.386707331417265,4.46666666666667,3.03152710684773,0.0370034792719279,0.0180197766499149
313,150,0,4.47042505592841,0.533295059392385,-0.159625910958887,0,1.98666666666667,3.02792972115413,0.0323303469259114,2.2090944863714,0.0366419962306344,2.20955135039688,0.0364344128325837,5970,9287.27208704429,0.190490386566349,0.0267937939888135,5.57475003553612,0.437028980778488,6.45333333333333,3.07531122813418,0.0363336300374283,0.0254943797538751
314,150,0,5.24026845637584,0.557224815975291,-0.260471986071348,0,1.98666666666667,2.91212204544316,0.034991830207439,2.21260059875836,0.0408348100593393,2.21304075491457,0.0406207594935093,5970,7097.48041123887,0.176851774620431,0.0360963482365404,5.30337182868653,0.469306726861298,5.32666666666667,3.31864099837006,0.0379540362577933,0.020469473485787
315,150,0,5.51910514541387,0.563189383132619,-0.345938873839137,0,1.98666666666667,2.90454299478818,0.0329244193529417,2.21131060010619,0.0326541042064735,2.21177094131253,0.032460148123442,5970,7372.9780529395,0.181857008145691,0.0249957584559665,5.81303808390288,0.437109867170572,5.9,2.27843700105692,0.0354389478489929,0.0235374474915257
316,150,0,5.20026845637584,0.55923905107504,-0.287028660698861,0,1.98666666666667,2.88431784988036,0.0335930541361779,2.22089510690716,0.0407736709855327,2.22130702125989,0.0405379290013862,5970,7381.16594707469,0.17748636556683,0.0278070448665412,5.59724740027448,0.255794258324535,6.14666666666667,2.04770838248194,0.0364396925935443,0.0181311996447548
317,150,0,5.80438478747204,0.60309825505852,-0.218790835927204,0,1.98666666666667,3.06999521629056,0.0303677336101844,2.23949664202838,0.0298906474073204,2.23980648582992,0.0297263795886486,5856.15384615385,6207.33577066096,0.162333572816073,0.0262369978546827,5.47515497928939,0.319285935275377,5.26282051282051,2.67391745834237,0.035263516572706,0.00663048767530013
318,150,0,4.91266219239374,0.556966075243493,-0.170379621646295,0,1.98666666666667,3.08915798291872,0.0355132704936348,2.20898244489567,0.0439289093632158,2.20942701162861,0.0437100911884091,5970,8478.06486720982,0.190250514842042,0.0276620550982648,5.14103426776982,0.270156967150655,3.75333333333333,1.84622475914975,0.0373889918907393,0.0227546069404617
319,150,0,4.46729306487696,0.602842846201548,-0.196575894587046,0,1.98666666666667,2.98146669474422,0.0417420685517944,2.20191127716574,0.0868805141985465,2.20244620946542,0.086357023482313,5802.45283018868,8122.53894310483,0.175486846641582,0.0303190952028123,5.65043553031451,0.342195817836292,5.39622641509434,2.98523554172045,0.0396999782836602,0.0148322556474307
320,150,0,5.80527964205817,0.546311266785236,-0.243685754634661,0,1.98666666666667,3.01191593255232,0.0386731145449351,2.21559026681318,0.0507423449374589,2.21599555560849,0.0504975458960137,5970,6530.13664204344,0.181657266146629,0.026880824012461,5.5328386182611,0.334206547146717,5.50666666666667,2.73124272097792,0.0394981232735531,0.0145906185099144
321,150,0,4.79275167785235,0.550691588925295,-0.197453540176376,0,1.98666666666667,3.02903361477172,0.025521375890818,2.24157836283026,0.0374428301013346,2.24187716866505,0.0372440669338676,5970,8470.93728718906,0.165095042761426,0.0276099092472541,5.35358036774238,0.399329476698676,4.77333333333333,2.49064468802129,0.0321496194996195,0.014999310518445
322,150,0,4.42782997762863,0.503958692767469,-0.206523343690705,0,1.98666666666667,3.21754411429541,0.0407070282682548,2.18890408340189,0.0624543174281651,2.18945639965291,0.062124133172285,5970.26490066225,8299.30181376883,0.198113691068348,0.037160334061881,5.63209896611134,0.338238477791512,6.24503311258278,2.54025428495448,0.040715195848207,0.0270758174485625
323,150,0,4.41091722595078,0.544658830510669,-0.161340248468162,0,1.98666666666667,3.06486325836818,0.0274695618798328,2.21683687265485,0.0410693139428194,2.21725847137715,0.0408493671745094,5970,8298.03890473102,0.179277701055985,0.0282468275541231,5.41793672769586,0.302164182603047,4.51333333333333,2.86083637901087,0.0327762289541225,0.0259594847288462
324,150,0,4.92501118568233,0.576358807142432,-0.260474889105566,0,1.98666666666667,2.9537614909565,0.0402253046935188,2.20200269443915,0.0350171085671029,2.20249323361053,0.0348259118866386,5970,8598.32978942918,0.196336850613687,0.0307883721723635,5.82281420916978,0.369065031907799,7.79333333333333,2.83860412493114,0.0400714992808186,0.0219221012601978
325,150,0,6.17771812080537,0.55151469162539,-0.31629894383088,0,1.98666666666667,3.02886325253046,0.0346551934207181,2.21755451677048,0.0385787906701684,2.21796408974703,0.0383669504779449,5990.13245033113,6558.93304196701,0.185508860292664,0.0303789039809569,5.44028868530676,0.42000251828214,5.40397350993377,3.50842568292773,0.0371053644772896,0.0195055987423296
326,150,0,4.65494407158837,0.605936970140606,-0.214185232907098,0,1.98666666666667,3.14029541035003,0.0372648762232299,2.21054652404883,0.0340560037747885,2.21099733342954,0.0338598718537259,5970,8061.74161408991,0.188644936697035,0.0288048535740821,5.59772840477954,0.367054719702232,5.56,2.53956609938674,0.0388757498750356,0.0203283197454017
327,150,0,4.1992841163311,0.561625389227682,-0.226409163675705,0,1.98666666666667,3.06607668362307,0.0271581265950518,2.2310742390677,0.0381183657486375,2.23142576908647,0.0379092216157593,5970,10257.6735067856,0.177010237798805,0.0275006961539645,5.71095114125355,0.378840924153747,7.21333333333333,2.69124024368264,0.0332505871469721,0.0200165370740291
328,150,0,4.29011185682327,0.563558598957266,-0.20542574858592,0,1.98666666666667,3.16698040134586,0.0233815143178804,2.23916279088475,0.0321970573173296,2.23947799705666,0.0320189101210598,5970,10139.2188253959,0.167058516432486,0.0221161959226185,5.48235875481033,0.248662822805999,3.64,2.42824542394836,0.030105216251535,0.0190546851040733
329,150,0,5.28286353467562,0.531209969176415,-0.19150020362758,0,1.98666666666667,3.02423875705331,0.0325935577320331,2.22233469624088,0.0444553768107155,2.22273352529478,0.0442050184978805,5970,6828.56220188163,0.173838288203687,0.0252383003776418,5.34933413337231,0.333009010914761,4.78,2.42434520323108,0.0356890586172674,0.0173216902802359
330,150,0,5.34800894854586,0.564240984727843,-0.227851109301056,0,1.98666666666667,3.12147550073796,0.0282127320474422,2.23140811719311,0.0359520574577281,2.23175154017396,0.0357744708450369,5785,7062.12325760889,0.172537974370016,0.0281269421582758,5.57212309099744,0.327138241039189,5.80625,2.6599684941625,0.0341400948768488,0.0190449428351889
331,150,0,4.63087248322148,0.554189012045494,-0.285209767579716,0,1.98666666666667,2.92986911982092,0.0453414741644476,2.19838451492507,0.0502572329963474,2.19890456542486,0.0499790093073849,5970,8626.3837524362,0.201582913482515,0.0378590441640567,5.41246464985419,0.387478459129554,4.27333333333333,2.89618278434873,0.0411276260780223,0.0183595620024707
332,150,0,4.53413870246085,0.560217690489528,-0.206497328968955,0,1.98666666666667,3.05458834473568,0.0469312986607292,2.19462477445351,0.0408669359659344,2.19516014984635,0.0406453209020872,5970,8370.51392422859,0.194166088594076,0.0265856148788883,5.36524617124667,0.627646488707696,6.00666666666667,3.31864099837006,0.0433892429949556,0.017291543173228
333,150,0,4.78800894854586,0.540767176772545,-0.190415404701118,0,1.98666666666667,3.34219194577689,0.0310906496586103,2.21762905667275,0.0384219683111143,2.21803699726187,0.0382111302209429,5970,9928.5230759564,0.187175717809281,0.0253948110079602,5.261721997721,0.358954734949465,3.68666666666667,3.19634158884383,0.0354937340411476,0.0228593903243438
334,150,0,5.35659955257271,0.610132853560315,-0.241925456433716,0,1.98666666666667,2.99557579753196,0.0411911346307152,2.21206847548598,0.0440127174871557,2.2125214133176,0.0437552645441704,5950.39735099338,6940.92384636653,0.179637884858753,0.0236004211206233,5.71728990709657,0.441796346042587,6.62251655629139,3.09567810956782,0.0405293961040955,0.0129942557007877
335,150,0,4.87624161073825,0.515810925244925,-0.283724967144244,0,1.98666666666667,3.05554271543741,0.0318137643684425,2.22337735948215,0.0314640979402067,2.22376295543243,0.0312891487523837,5970,8492.30208075952,0.18257716415352,0.0225811176601884,5.61505131203531,0.267508463472671,6.63333333333333,2.26563669190071,0.0352665929205305,0.0186177810534231
336,150,0,5.16026845637584,0.534002615396691,-0.213981105275328,0,1.98666666666667,2.90162201166833,0.0335279145609323,2.2275105143063,0.0285592903068554,2.2278737352124,0.0283998375684306,5970,7240.71263503029,0.17431798210461,0.0269522230027533,5.47883842388798,0.360576426178338,5.28,3.06116615933104,0.0368168646001319,0.0130609163095735
337,150,0,5.29995525727069,0.578665965888739,-0.179866812913144,0,1.98666666666667,3.01585259666763,0.0418659956946484,2.20348476166929,0.0390248280075911,2.20396049008597,0.0388115448954298,5970,8268.87103466486,0.194488214288641,0.0316854194098857,5.32042185985378,0.420281170677933,4.62666666666667,2.38998656778306,0.0408309475323939,0.0191695750797252
338,150,0,4.74908277404922,0.557309258215848,-0.241521170426487,0,1.98666666666667,3.14732464595364,0.0278837876356697,2.23635380872891,0.0324089449925806,2.23667676311596,0.0322338057854963,5970,8730.7833085702,0.171085813953055,0.025042443405501,5.29587326605843,0.277788518404363,5.12,3.02544023087617,0.0337468664503684,0.0151365784545778
339,150,0,4.4331096196868,0.568605278029063,-0.215067682407715,0,1.98666666666667,3.09472882944214,0.0323052416229273,2.23235156146648,0.0452551962844572,2.23269794557961,0.0450088568372698,5970,8949.43288668554,0.169603029708417,0.0286721831133439,5.36038610586755,0.376894968609692,5.65333333333333,2.81888803500866,0.035900249152604,0.0105323260435041
340,150,0,4.87668903803132,0.560680776869816,-0.216186416969737,0,1.98666666666667,3.21167668608977,0.0190476843074543,2.25383482030161,0.0259446370320322,2.25407266224111,0.0258037596444353,5970,8485.18646004582,0.154065801435593,0.0241710979713233,5.284854179567,0.215292292782724,4.18666666666667,2.41746071965941,0.0273224440891103,0.0151492723587144
341,150,0,5.42612975391499,0.558145467917853,-0.22858451672011,0,1.98666666666667,2.78743999431056,0.0351705393436307,2.21326868839318,0.0314787677353813,2.21371671807531,0.0312861035770948,5970,8069.230646194,0.18396593447096,0.0230645353719719,5.64453884454127,0.307580285558861,6.6,2.60871024215354,0.0376356461040293,0.0205820120511411
342,150,0,4.67659955257271,0.577502908749471,-0.168886487139495,0,1.98666666666667,3.0470496520529,0.0339382256712999,2.2192747560829,0.0577952356317118,2.21968499596616,0.0575103085394969,5931.05263157895,7657.85431171573,0.17373900416507,0.0425865452787634,5.6676276899939,0.26155472098744,5.63815789473684,2.74416742607323,0.037076482970755,0.017764809378775
343,150,0,5.31668903803132,0.53361241912915,-0.308766939936422,0,1.98666666666667,3.21019014306022,0.0348452712459995,2.22445320482217,0.0305357629754791,2.22483986231296,0.0303603381776815,5970,8915.6223645717,0.179455056843863,0.0254374053358251,5.73177117813432,0.405310671360462,6.62,2.50280379687214,0.0364194516588678,0.0143148634585555
344,150,0,5.86335570469799,0.554311015242344,-0.192971702286314,0,1.98666666666667,3.04939536915633,0.0344109844491938,2.22991138385285,0.043307677377061,2.23024964958802,0.0430864928791538,5970,6427.5831774747,0.177664440830975,0.0349419077449553,5.47925218987944,0.365420890578764,5.34666666666667,2.77570153576712,0.0376115008918406,0.00970930477725168
345,150,0,4.55937360178971,0.581773557051234,-0.189407579605425,0,1.98666666666667,3.0974651889367,0.0296333548337104,2.22057504154351,0.0407130494475564,2.22097591980047,0.0405005519502846,5970,9248.16687803733,0.175736759526222,0.024835212313233,5.2086855813395,0.311913165312263,3.73333333333333,3.15732166392426,0.0343755483063461,0.0221511398102286
