"rep_id","size_net","clus_coeff","pathlength","init_mode","assortativity","init","connec","neighbors","klb","mean_entrop_jef","std_entrop_jef","mean_entrop_lap","std_entrop_lap","mean_sum_meas","std_sum_meas","mean_ratio_first","std_ratio_first","mean_value_lang","sd_value_lang","mean_max_cond","sd_max_cond","mean_of_std","std_of_mean"
400,150,0.949407815255467,"1.0505592841163311",0.532890353197823,-0.00901196300672918,0,0.95,141.466666666667,2.76333146115235e-07,2.27438964972651,8.4470374653201e-05,2.27439087908379,8.44651190816856e-05,424410,7769.32533154472,0.128110750001006,0.000113732563873756,5.39829299960387,0.00100245784361081,10,0,0.000104775301031207,0.0245329797435102
401,150,0.054985458985459,"2.6699776286353467",0.515288042394344,-0.0255196999724865,5,0.05,7.69333333333333,0.000379035345491368,1.97259362516782,0.0131860601220299,1.97285829934538,0.0131826713534591,23095,7848.84037944545,0.407665874675096,0.00745603446588665,5.04675360202541,0.0295050262131356,4,0,0.00384648491906672,0.108376507417853
402,150,0.0559893439893439,"false",0.576125007160127,-0.0392514265575647,5,0.05,7.62666666666667,0.000363107873733526,1.82575834484809,0.0195191708642475,1.82713418493576,0.030533909163364,22895,8199.62349765864,0.481873554432263,0.00833902479337845,4.7124737491241,0.040932823100431,4,0,0.00373704514511821,0.134389546152228
403,150,0.0606445036445036,"false",0.556464434096112,0.0716945731144447,5,0.05,7.32,0.000574672867453387,2.02006071905454,0.0142897661327659,2.0213078356261,0.0190473560383486,21975,7988.98570642417,0.376942273530582,0.00926496301352283,5.13459057389222,0.0361848572636832,4,0,0.00474906832351913,0.0981077212469228
404,150,0.0461617641617641,"2.729753914988814",0.539144805765933,-0.00225179119754347,5,0.05,7.25333333333333,0.000342996028034816,1.96392842610512,0.0101392472333451,1.96420744017474,0.0101362866366163,21775,7472.25741476317,0.409857456928842,0.00569636766472769,4.82226061971754,0.0384078192428708,4,0,0.00360248702843251,0.109486844294707
405,150,0.0600376845376845,"2.6686353467561523",0.536839826995821,-0.00974401291531154,5,0.05,7.65333333333333,0.000390587331015066,2.04113177308497,0.00909869247956423,2.0413341505583,0.00908724344406343,22975,7446.3449887361,0.365873463221776,0.00574837509107861,4.93126499481657,0.0394183823621561,4,0,0.00383759313941649,0.094053709026489
406,150,0.0557714692714692,"2.6316778523489934",0.576929662757735,0.03913650163692,5,0.05,8.12,0.00039692035718853,2.04384193009977,0.0130041429836599,2.04404291663998,0.0129924115758085,24375,8881.2297352753,0.364143190329436,0.00748708419401765,4.93931395231311,0.0336536718867954,4,0,0.00393625765633712,0.0934896222007283
407,150,0.0548347513053395,"2.6991498881431766",0.585753803705615,0.0505779813125535,5,0.05,7.53333333333333,0.000401725655391555,1.99102334522289,0.0111722151751108,1.99128015855635,0.0111185297246218,22615,8178.38040447303,0.397304952378608,0.00605657452742887,4.96613137132523,0.0322414187168922,4,0,0.00388356040843221,0.104762012164752
408,150,0.056012543012543,"2.6912751677852347",0.545794233825714,-0.0429538685815486,5,0.05,7.4,0.000442235972355465,2.04974850158636,0.0109339689866056,2.04995647423978,0.0109154223169699,22215,7933.4480092477,0.360353550185567,0.0070816851681495,5.02402790647391,0.0335876857124278,4,0,0.00412057278732797,0.0921828135021968
409,150,0.050053835053835,"2.774317673378076",0.559427770449304,-0.0396784588609072,5,0.05,7.05333333333333,0.000491752788424779,1.92182343276607,0.0173392660454645,1.92216098619694,0.0173296172310176,21175,7288.93617779898,0.430543908857925,0.00983374072510191,4.85277778593332,0.0343031349800572,4,0,0.00437882634332458,0.11688607843959
410,150,0.06264635473459,"2.625055928411633",0.542773120639213,-0.00615336351006139,5,0.05,8.02666666666667,0.000305446165672803,1.97537751131597,0.0106212032962598,1.97562770933429,0.0106256360115953,24095,8709.72610700591,0.406483233175179,0.00579326989570312,5.1229303091646,0.0248778740428828,4,0,0.00341346118308712,0.107925744434135
411,150,0.13929475466754,"1.8865324384787472",0.571176200433695,-0.0165278249099713,5,0.15,21.7866666666667,3.67926915110946e-05,2.08969641709092,0.00302680150466382,2.08975117804302,0.00302622238390544,65375,11509.715767428,0.327390664659998,0.00203269484573968,5.2015262125816,0.0138020802963808,4,0,0.00120436274318553,0.0819476265924543
412,150,0.14882049241588,"1.884026845637584",0.581918042976736,0.00990389269490491,5,0.15,22.08,3.79882967487523e-05,2.01708158828526,0.00384037124661483,2.01715345487644,0.00383810345621593,66255,12437.591859969,0.372570624002807,0.00217480118428713,5.13094507705685,0.0101411015778558,4,0,0.0012167243183367,0.0975577172591773
413,150,0.144005062303727,"1.8791051454138703",0.545966512807333,-0.0392201512568888,5,0.15,22.2533333333333,3.37991203417814e-05,2.04168296131541,0.0037694260511064,2.04174874836663,0.00376523255912941,66775,13199.3898577718,0.357549482214991,0.00246655282381164,5.038531365505,0.0107314514809756,4,0,0.00115935496433231,0.0924855898802099
414,150,0.155719012897589,"1.8853691275167785",0.551036206689578,-0.0322728923136047,5,0.15,22.1733333333333,3.46035293128521e-05,1.9521909738628,0.00424900859498639,1.95228074060326,0.0042487315838318,66535,14022.8576585784,0.398755426440623,0.00237085786521795,4.76768489881705,0.00993881993735474,4,0,0.00116566343774835,0.10812716834519
415,150,0.146689293749581,"1.8793736017897091",0.536107327544719,0.0150118356612046,5,0.15,22.2133333333333,3.86128488566513e-05,1.98626830059625,0.0030973915453749,1.98634633881749,0.00309765173188047,66655,13333.2505590272,0.396938479240694,0.00176880185395091,5.13905481000625,0.012352447470703,4,0,0.00119511490375963,0.105071328254652
416,150,0.14361099995678,"1.8923489932885906",0.577956191854177,-0.0267366826103666,5,0.15,21.68,3.60587082000737e-05,1.98129793124821,0.00337928707122214,1.9813818778579,0.00338014633793584,65055,12225.9927747753,0.388135823533788,0.00198620553379682,5.01441690891472,0.00959316432209627,4,0,0.00117991714701652,0.103485290324619
417,150,0.150874356210054,"1.8895749440715883",0.589741542062573,-0.0305311531434197,5,0.15,21.7866666666667,3.46820852585399e-05,1.97410244483041,0.00324023028151125,1.9741860078159,0.00323695261629049,65375,12872.258292819,0.399519296332214,0.00179502405614013,4.98978382240742,0.00901047495772892,4,0,0.00114676018214649,0.106464753214288
418,150,0.145749412038038,"1.8783892617449665",0.600580071590274,-0.0569989176861863,5,0.15,22.3733333333333,4.16975416939291e-05,1.96137113004337,0.00388892604537228,1.96145611641899,0.00388641116949876,67135,12620.9158454735,0.404481569090351,0.00218418434942721,4.76126614948273,0.0143489688680467,4,0,0.00125985675913281,0.108388734795916
419,150,0.149826067740233,"1.8814317673378076",0.536857741191835,-0.0270904321415565,5,0.15,22.3066666666667,3.36591656628027e-05,1.93540847891567,0.0038133546280239,1.93550085767417,0.00381365211603109,66935,13334.8813419049,0.416198880824424,0.00197137692258303,5.07585380082334,0.0096071993305594,4,0,0.00113381590147432,0.11270786853069
420,150,0.142167062047007,"1.8816107382550336",0.555329659506517,-0.00484778479916656,5,0.15,22.08,3.51527642084142e-05,1.96261503908042,0.00402503353938345,1.96269931429362,0.00402335408555195,66255,11514.6128343437,0.406007002406083,0.00218983491215273,5.07814556889501,0.0120194366316924,4,0,0.00116883770704897,0.108764020799912
421,150,0.24784642520696,"1.748545861297539",0.547367993845507,-0.00408969634156312,5,0.25,37.4666666666667,1.42441418297751e-05,1.91492039644107,0.00313040346174506,1.91497500399309,0.0031305453709764,112415,13992.3277155493,0.438224889109397,0.00162002204597226,4.85273756310718,0.00574034245324683,4,0,0.000747930240021272,0.119148951096575
422,150,0.249964011592602,"1.7478299776286355",0.567978943189888,-0.0463823518066697,5,0.25,37.5866666666667,1.43977155905722e-05,1.91444568000218,0.00261331102042311,1.91450215366442,0.00261278722949451,112775,13968.6513835986,0.424970466539782,0.00133813014779163,5.02789972587373,0.00723306855765108,4,0,0.000743080980224465,0.116107538214187
423,150,0.260214004112145,"1.741565995525727",0.566365976404054,-0.0332701525214783,5,0.25,38.5066666666667,1.47348585743847e-05,1.94061664257197,0.00259242753636243,1.94066655392123,0.00259177157177941,115535,17051.3318970422,0.425436995861199,0.00140126256384772,4.96274948677757,0.00674124114414111,4,0,0.000753527443163381,0.114582909214734
424,150,0.244431695951037,"1.7531991051454139",0.589205979486048,-0.0219967225513676,5,0.25,36.8,1.46478315812195e-05,1.88707879161214,0.00265524180753238,1.88714309515442,0.00265535250842329,110415,15229.7836072885,0.424277068449525,0.00140735430695173,4.92387989007953,0.00571153208421706,4,0,0.000749566442649466,0.117541481198126
425,150,0.256394974562169,"1.7422818791946308",0.564924787167353,-0.00650023953534869,5,0.25,38.4,1.37146917518437e-05,2.00332781581772,0.00224127002590973,2.00337194465794,0.00224024581224885,115215,14713.3688010771,0.355629362013717,0.0013975923819354,5.54929965811759,0.0067290662501064,4,0,0.000735502859420091,0.0959594878996871
426,150,0.251920219841034,"1.7484563758389262",0.520075701558845,-0.0186538877178377,5,0.25,37.4933333333333,1.6159997378945e-05,2.02530317762193,0.00226832665843034,2.02534441891058,0.00226745561516731,112495,15728.2800059736,0.360216681778572,0.00130045916046199,4.63295614531227,0.00741433299479154,4,0,0.000789987124649437,0.094347084592354
427,150,0.252611245136429,"1.7463087248322147",0.518139146800767,-0.0204613776871443,5,0.25,37.8,1.52103953169986e-05,2.00783742920851,0.00199456532059222,2.00788333872964,0.00199386194831527,113415,15512.7139889193,0.359843448899047,0.00132820204344946,5.21006337815758,0.00684781747103014,4,0,0.000768476062863848,0.0952635139238413
428,150,0.257074957915998,"1.7432662192393735",0.599557665273685,0.000929215943459962,5,0.25,38.2666666666667,1.48544373643409e-05,1.96506613653283,0.00261689599951442,1.96511347166018,0.00261748185150395,114815,16463.5044831218,0.409232514594177,0.0014353057675659,4.96478232262454,0.00514885837069743,4,0,0.00075629664838621,0.109248011745927
429,150,0.246203013156128,"1.752125279642058",0.590270178334634,0.00825056157992504,5,0.25,36.96,1.69852015720319e-05,1.97446230742786,0.00248104340777805,1.97451109211589,0.00248141344362671,110895,16272.3960277281,0.390711385305186,0.00153731087099809,4.75258897791126,0.00719991728360246,4,0,0.00081458879219711,0.104868738443728
430,150,0.255537561208388,"1.7436241610738255",0.560976406759408,-0.0433119495656403,5,0.25,38.2133333333333,1.35368557197269e-05,1.94241422449782,0.00228039124351322,1.94246607426695,0.00228083838433071,114655,15693.0626317842,0.407236804480529,0.00132427791499814,5.00646704895354,0.00609216141275421,4,0,0.000723510860377017,0.110543888645857
431,150,0.352047319326388,"1.6467114093959732",0.556692077406549,-0.00708929419286885,5,0.35,52.64,7.30695463849584e-06,2.01225112612456,0.0013695602093943,2.01228038385133,0.00136926226392819,157935,16796.2603699784,0.383962597104775,0.000795277157719599,5.00287651785557,0.00375046669316544,4,0,0.000527229027189627,0.100333271499065
432,150,0.349806299441935,"1.6476957494407158",0.607275749116274,0.0089090156691329,5,0.35,52.4933333333333,8.42204034726459e-06,2.00933913554145,0.00177179265240369,2.00936893132017,0.00177128279928224,157495,16308.9796980665,0.381834564163936,0.00102319131508709,4.84454818592632,0.0055067707928102,4,0,0.000572976111173192,0.100214620957358
433,150,0.352204359717184,"1.6498434004474274",0.535462006164729,-0.0114417424549516,5,0.35,52.1733333333333,8.40610289404184e-06,1.99398719156962,0.00172980401745275,1.99402170749206,0.00172961828475184,156535,18449.9031481061,0.357341419986727,0.000982582309250029,5.63842886979655,0.00463552223152308,4,0,0.000572158180761329,0.0962383827434986
434,150,0.351643632413862,"1.6501118568232662",0.510847118510272,-0.00409684457372468,5,0.35,52.1333333333333,7.79776567343624e-06,1.91675317676897,0.00154345465684223,1.91679500141361,0.00154330465028352,156415,17464.0570484239,0.41051264548619,0.000855545462885213,5.05170039818184,0.00577725673204005,4,0,0.000542041326596476,0.112665273642483
435,150,0.351339387321452,"1.6460850111856824",0.540937541687495,-0.0118677236132255,5,0.35,52.7333333333333,8.28277763165416e-06,1.99566367717682,0.00159363842521406,1.99569599397644,0.00159321366022511,158215,15291.7927717615,0.375598481511518,0.000925629721455358,5.01758975355618,0.00538854044451559,4,0,0.00056230462880163,0.0997666177316677
436,150,0.34037163511709,"1.6593288590604027",0.523499272895161,-0.0292188367367499,5,0.35,50.76,9.28663538606001e-06,1.86512080504249,0.00217003517354935,1.86516967276649,0.00217000848647406,152295,17622.4841128805,0.435638906914625,0.00112273248485202,4.75302779866047,0.00440245981988923,4,0,0.000596818893438518,0.12128642145088
437,150,0.342281239819837,"1.6570917225950783",0.55598391955886,-0.0389734964682737,5,0.35,51.0933333333333,8.1257268286418e-06,2.02914114823632,0.00153880162853272,2.02917068245131,0.00153828197136298,153295,18350.1074370975,0.36357904994188,0.000947872253158256,5.23065211249012,0.00514478729838171,4,0,0.000562792808564227,0.0945070461228611
438,150,0.34232276428019,"1.654407158836689",0.554482326007686,-0.00946430812677598,5,0.35,51.4933333333333,8.36663522209511e-06,2.03137774285696,0.00183615953818202,2.03140673042371,0.00183577411873984,154495,16485.7962049173,0.357135589740177,0.00108235284830338,5.09757841906691,0.00573502137755859,4,0,0.000573133171730015,0.0933613877299294
439,150,0.346704649870076,"1.654317673378076",0.556140089387198,-0.0224268543717864,5,0.35,51.5066666666667,8.05672405059637e-06,1.93139400705819,0.00198890555142209,1.93143353307437,0.00198827367524257,154535,18132.887545514,0.413139719806117,0.00107836968955843,4.49431895818263,0.00483827979723837,4,0,0.000559927635742794,0.112448565376349
440,150,0.347577077311985,"1.6538702460850112",0.552851562511181,-0.0218433827166012,5,0.35,51.5733333333333,8.82744633466332e-06,1.98125834223131,0.00195037922485457,1.98129274014754,0.00194972918752526,154735,17676.1014864248,0.390436408140015,0.00111181660040905,5.24043689296113,0.00497749566051053,4,0,0.000587699548789473,0.103789396282743
441,150,0.446614935720742,"1.5537360178970918",0.51592501151689,-0.0262123765877152,5,0.45,66.4933333333333,5.79074620041073e-06,1.99660620541081,0.0012825206583826,1.99663381372999,0.00128235464580545,199495,17220.5277846298,0.352750153404201,0.000749788770958105,5.00018737886512,0.00411469769437446,4,0,0.000472986333597372,0.094513482608497
