"rep_id","size_net","clus_coeff","pathlength","connec","init_mode","assortativity","init","neighbors","path_type","neigh_type","klb","mean_entrop_jef","std_entrop_jef","mean_entrop_lap","std_entrop_lap","mean_sum_meas","std_sum_meas","mean_ratio_first","std_ratio_first","mean_value_lang","sd_value_lang","mean_max_cond","sd_max_cond","mean_of_std","std_of_mean"
523,50,0.0733333333333333,4.52816326530612,0.06,0.508701729172113,-0.0835337502004167,5,2.48,"big","unknown",0.0122880672402202,2.00918549187075,0.0572712399551982,2.01006288048596,0.0570082008672142,7455,3698.64840178139,0.360159971738639,0.0311704618502622,5.07474856084704,0.18415253422402,4,0,0.0209668756829406,0.0931816725577751
524,50,0.02,4.53224489795918,0.06,0.581795975527149,-0.0741779647810504,5,2.44,"big","unknown",0.0157246116387194,2.0019683556711,0.0659488318086399,2.00287287890235,0.0658172623004921,7335,3888.44441904472,0.364625189234201,0.0489415815699503,5.1260686019712,0.202591104557645,4,0,0.0245717382538493,0.0943344507779594
525,50,0.0262857142857143,4.53551020408163,0.06,0.481681816450387,-0.165499447106524,5,2.48,"big","unknown",0.0150737979034874,1.88560285642059,0.103279053811536,1.88689362234051,0.102872601665177,7455,4076.6132402037,0.423245396834368,0.0634736163848586,5.02601602381158,0.270328681877607,4,0,0.0245730828587307,0.115754861565678
526,50,0.0209523809523809,4.53877551020408,0.06,0.529360181308078,-0.126535947712418,5,2.48,"big","unknown",0.00842180557038807,1.77648574890337,0.0740308191851096,1.77799664209727,0.0739194533738191,7455,3939.12867191179,0.49194709739943,0.0388995131808548,4.68461246465911,0.127690915459042,4,0,0.0177057451004985,0.138299888847819
527,50,0.0166666666666667,4.54204081632653,0.06,0.528189235282514,-0.165544244322631,5,2.44,"big","unknown",0.0122360291524394,1.97662257351176,0.0611455240026077,1.97764369447168,0.0608709959762111,7335,3981.79530834409,0.38458977045536,0.0316895314873515,5.04475394473743,0.168386745230443,4,0,0.0212199337175049,0.100938517216288
528,50,0.0216666666666667,4.54285714285714,0.06,0.649527419049624,-0.00036670333700037,5,2.48,"big","unknown",0.00853774931283585,1.98630038081069,0.0637612780485013,1.98725815608103,0.063535135252632,7455,4585.51401431837,0.382074712759531,0.0391621477976716,5.04833043889094,0.115342279481442,4,0,0.0182615974794027,0.100467185196712
529,50,0.042,4.55020408163265,0.06,0.600344697686121,-0.107967237527923,5,2.48,"big","unknown",0.0135295012622215,1.9024601430978,0.125565584174311,1.90361415548063,0.125000443293847,7455,3844.74197005814,0.42924645499314,0.0591570764566884,5.03813902694515,0.185410104836042,4,0,0.0228482215071161,0.115941833825027
530,50,0.0133333333333333,4.55755102040816,0.06,0.544006101477602,-0.00171358629130965,5,2.48,"big","unknown",0.013280077590542,2.01671505087231,0.0650263343595331,2.01761807239745,0.0647169153823646,7455,4295.98768667714,0.35811395976068,0.0383897227543411,4.88535005526947,0.23397672028806,4,0,0.0212070328462998,0.0922552126798854
531,50,0.0153333333333333,4.56081632653061,0.06,0.528427134354103,-0.188740526885601,5,2.44,"big","unknown",0.00517663366159442,1.91298301883741,0.0462020968918481,1.91410787583141,0.0460093330629402,7335,3694.67349638611,0.431572906824932,0.0265728844731829,5.03148261939962,0.11931980502886,4,0,0.013814878559492,0.116955737655506
532,50,0.0213333333333333,4.5665306122449,0.06,0.618175805942746,-0.0146726862302483,5,2.48,"big","unknown",0.0133220689092561,1.90170714012768,0.0822854759775904,1.90286650050274,0.0820514629587285,7455,3648.6508549359,0.428523886771478,0.0475734936371494,4.90001024409727,0.209382600763929,4,0,0.0221938748518111,0.11580299219061
533,50,0.012,4.5665306122449,0.06,0.616106790748524,-0.1130174291939,5,2.44,"big","unknown",0.0126006301698879,1.84922458717377,0.0890916942657226,1.85051482175771,0.0887838539199531,7335,3158.66156103228,0.449172477430419,0.0449241147244131,4.81841632242496,0.0874392933037049,4,0,0.021551748775834,0.123652906266966
534,50,0.0166666666666667,4.57061224489796,0.06,0.614071568031941,-0.127016587139287,5,2.48,"big","unknown",0.014126367289347,1.92655532948794,0.0613558971919891,1.9276432333227,0.0611988256219653,7455,3494.3686475382,0.407649419885413,0.0380432005121324,4.90253488923315,0.337875785871041,4,0,0.0230278669175523,0.109280253179999
535,50,0.024,4.57387755102041,0.06,0.505867972618324,-0.155582426440951,5,2.44,"big","unknown",0.0126858517937816,2.0494110437599,0.0707191121243959,2.05020773025986,0.070377079490653,7335,4073.00721274859,0.341592159582712,0.0406704926394571,5.26445923313364,0.129580613781784,4,0,0.0225608602072336,0.0860957814655712
536,50,0.072,4.57551020408163,0.06,0.574336952891227,-0.0646719650927226,5,2.44,"big","unknown",0.0150727076633589,1.88275922767337,0.111857793145154,1.88404248091423,0.111414313426947,7335,3888.44441904472,0.433938142410189,0.0593848183324294,4.81666588791591,0.28302204870719,4,0,0.0242930012148245,0.11797633591552
537,50,0.0286666666666667,4.57714285714286,0.06,0.512003899154156,-0.0938602681721948,5,2.48,"big","unknown",0.0150667648214137,1.91494736091584,0.0909575478595804,1.91607912271389,0.0906562571115772,7455,3747.97904727008,0.420322448021106,0.0503142022596933,4.92736703505697,0.168711782459169,4,0,0.0242320887216925,0.112838418684363
538,50,0.03,4.58204081632653,0.06,0.562756477443492,-0.204173716864072,5,2.44,"big","unknown",0.0208037432538447,1.89875226163975,0.0369689938149364,1.9000596509969,0.0367231441724464,7335,3888.44441904472,0.407364753658971,0.0400256902497616,5.16720307135335,0.215899213440938,4,0,0.0263050340262479,0.110165546725891
539,50,0.0486666666666667,4.58285714285714,0.06,0.602234210201942,-0.206014288087722,5,2.44,"big","unknown",0.00998242363310647,1.95237491724111,0.0577064031371755,1.95345304446031,0.0574852081208309,7335,3981.79530834409,0.403187849976308,0.0306740356865581,4.95171435025318,0.203749385080358,4,0,0.0189916619614514,0.107231831125046
540,50,0.0706666666666667,4.59020408163265,0.06,0.532911127853326,-0.0592248062015504,5,2.44,"big","unknown",0.00974809727894812,2.0014934526357,0.0577943199091208,2.0024095488236,0.0574633858547165,7335,3744.05651448712,0.375113006818086,0.0313977382857699,5.10674691595771,0.183720530230948,4,0,0.0188119934873797,0.0974743272856316
541,50,0.012,4.59265306122449,0.06,0.549352371800962,-0.197064643799472,5,2.44,"big","unknown",0.0163070632359651,1.97377382159608,0.0546292112577313,1.97475711386548,0.0545783692207799,7335,3840.91825755567,0.384611729667934,0.0398954284114965,5.06298996585534,0.280609310423244,4,0,0.0246931887687767,0.100505832150547
542,50,0.0362857142857143,4.59265306122449,0.06,0.536704976874738,-0.057179000632511,5,2.44,"big","unknown",0.0171310140038794,1.90033275223574,0.111247285610496,1.90151232638159,0.110789244099374,7335,3792.79660968644,0.424634966233531,0.0511468603041188,4.79214856386344,0.343056641451339,4,0,0.0248087590749929,0.114499093630227
543,50,0.012,4.59918367346939,0.06,0.561752664865165,-0.0789507357645554,5,2.48,"big","unknown",0.0155428392872488,1.97838886120967,0.082358795657378,1.97937736409699,0.0820010918557889,7455,3985.4838643072,0.376642985199939,0.0438976068866997,4.90132181581205,0.183429736400664,4,0,0.0241533409053024,0.0985899207319055
544,50,0.00666666666666667,4.61142857142857,0.06,0.559782258086447,-0.102188898294836,5,2.48,"big","unknown",0.0167540451596265,1.98466866212239,0.0882450194464224,1.98565817220992,0.0878286803896601,7455,4165.74955893355,0.375413914421912,0.0510087898041675,5.19848588193896,0.353701826986636,4,0,0.0253869401477508,0.0977496930755373
545,50,0.0273333333333333,4.61224489795918,0.06,0.641349686309007,-0.113843860629774,5,2.44,"big","unknown",0.00979258164111449,1.94048014964291,0.0619852869733785,1.94154030418117,0.0617329021019833,7335,3593.87233598342,0.407948674990322,0.0368917098151773,4.85460487243171,0.22278740854708,4,0,0.0191967312597387,0.109098180529556
546,50,0.028,4.61714285714286,0.06,0.559472259377046,-0.0757990867579909,5,2.48,"big","unknown",0.0145631415263359,1.99505937628895,0.0363744546461066,1.99599792748454,0.0361024863011383,7455,3844.74197005814,0.371725032965816,0.0213905153741344,5.22044647688496,0.178998684389809,4,0,0.0223790764332983,0.0964074710786236
547,50,0.06,4.62122448979592,0.06,0.525757848712058,-0.145283862315601,5,2.44,"big","unknown",0.0138585840275184,1.90427048300606,0.0699855783884269,1.90550775421498,0.0698064926528723,7335,4073.00721274859,0.417847508839915,0.0480536085780988,5.23974880723258,0.252180722409606,4,0,0.0216014806487636,0.113308632000312
548,50,0.0166666666666667,4.62367346938776,0.06,0.545882572840686,-0.046973803071364,5,2.44,"big","unknown",0.0119083672384869,1.94938857311971,0.0499287991638558,1.95039141406207,0.0498022477677973,7335,3272.89424434916,0.39218101085323,0.0214714757781295,5.22859396948541,0.157633159305643,4,0,0.0203754091905039,0.104924225399687
549,50,0.02,4.64489795918367,0.06,0.580533043957437,-0.107967237527923,5,2.48,"big","unknown",0.00893839586440244,1.9692613083981,0.0391805782689404,1.97022968047832,0.0390300454107593,7455,3494.3686475382,0.393521046617915,0.0239967854181592,5.10496839788828,0.169166703443968,4,0,0.0181532141497336,0.104049635854821
550,50,0.0246666666666667,4.64734693877551,0.06,0.566808330694587,-0.0778145695364238,5,2.48,"big","unknown",0.0155186963561408,1.94733929722419,0.0886132984452411,1.94838733563644,0.0883244295401244,7455,3747.97904727008,0.394528020696819,0.0442731623424079,5.01019846833415,0.206754816297245,4,0,0.0238911517085778,0.104810081673205
551,50,0.0993333333333333,4.65959183673469,0.06,0.632033964912392,-0.0740296118447378,5,2.44,"big","unknown",0.0140974057683979,1.96381683900943,0.0937362727411308,1.96476351873389,0.0935559759262,7335,3437.13216955944,0.390694697895477,0.0511030612752081,4.8699039392723,0.249303069347329,4,0,0.0230910167239232,0.103147218573706
552,50,0.05,4.66367346938776,0.06,0.515489659201961,-0.119007332205302,5,2.48,"big","unknown",0.0191301958510586,1.99097478209188,0.0833978889547132,1.99192470328294,0.0830347737035881,7455,3939.12867191179,0.370648897509145,0.0365507187374217,5.00130820995012,0.205737867855528,4,0,0.0255765389071983,0.0957829114006923
553,50,0.0533333333333333,4.6669387755102,0.06,0.587346424857506,-0.0858697500425097,5,2.48,"big","unknown",0.0109142625790182,1.92864525901596,0.0333935012356087,1.92970691038786,0.0331998151477306,7455,3597.95860488263,0.411618637047898,0.0163319770168733,5.04206287742082,0.155003742258358,4,0,0.0188568484691245,0.110495462238003
554,50,0.0286666666666667,4.68081632653061,0.06,0.503609130603935,-0.129378794955628,5,2.48,"big","unknown",0.0132304547938664,1.89329365647274,0.0493524253896005,1.89445698004607,0.0492336509024073,7455,3698.64840178139,0.429155413548471,0.0280196030047761,4.92933768686569,0.196650423336143,4,0,0.0213054217279402,0.116308593156412
555,50,0.0386666666666667,4.68244897959184,0.06,0.603127366449725,-0.118874172185431,5,2.48,"big","unknown",0.0157677932864898,1.99304954497898,0.054722994438707,1.99399301484633,0.0543731958891623,7455,3747.97904727008,0.368309823175753,0.0254799606939316,4.99573062887872,0.305331841798949,4,0,0.0231795604088778,0.0957187077391201
556,50,0.0393809523809524,4.68816326530612,0.06,0.637819550077891,-0.104697226938314,5,2.44,"big","unknown",0.0122673019440071,1.92967911598727,0.0590855153461954,1.93083612106267,0.0588779003492606,7335,4292.56595161677,0.404502584243723,0.0375481479707888,4.99298960213486,0.153666371339675,4,0,0.0214833491482046,0.108845821406619
557,50,0.0353333333333333,4.68979591836735,0.06,0.529884800017828,-0.0766740250183958,5,2.48,"big","unknown",0.0146260017757221,1.85775502010663,0.0889442305739198,1.85900805050393,0.0886578437576504,7455,3698.64840178139,0.443805238501913,0.0387886454747444,4.74931360939081,0.277257204608786,4,0,0.0232232243438276,0.121716470811106
558,50,0.038,4.69061224489796,0.06,0.54903413974512,-0.183827493261456,5,2.44,"big","unknown",0.0191733896701206,1.9663467229822,0.1033716291478,1.9674432958867,0.102875745161901,7335,4117.85559410205,0.38158026079399,0.0517808970913409,5.03498679680143,0.161501663468354,4,0,0.0262496405650158,0.100094694031026
