"rep_id","size_net","time","init","neighbors","mean_mean","mean_sd","sd_mean","sd_sd"
1,150,3809,0.5,1.98666666666667,0.510974551924474,2.04325855346481e-05,0.0678161151151139,7.97106029263628e-06
1,150,3810,0.5,1.98666666666667,0.51097452287726,2.04272229035254e-05,0.0678150733815085,7.96896829504477e-06
1,150,3811,0.5,1.98666666666667,0.51097449381479,2.04218630865612e-05,0.0678140317312236,7.96687739525091e-06
1,150,3812,0.5,1.98666666666667,0.510974464621974,2.04165060815409e-05,0.0678129909611151,7.9647875923908e-06
1,150,3813,0.5,1.98666666666667,0.510974436202193,2.04111518862522e-05,0.0678119496730108,7.96269888560146e-06
1,150,3814,0.5,1.98666666666667,0.510974406887187,2.04058004984851e-05,0.067810909138277,7.9606112740208e-06
1,150,3815,0.5,1.98666666666667,0.510974377858992,2.0400451916032e-05,0.0678098688691339,7.95852475678765e-06
1,150,3816,0.5,1.98666666666667,0.510974349289459,2.03951061366875e-05,0.0678088288997509,7.95643933304172e-06
1,150,3817,0.5,1.98666666666667,0.510974320193319,2.03897631582486e-05,0.0678077890647288,7.95435500192365e-06
1,150,3818,0.5,1.98666666666667,0.51097429139322,2.03844229785147e-05,0.0678067496169946,7.95227176257495e-06
1,150,3819,0.5,1.98666666666667,0.51097426241595,2.03790855952873e-05,0.0678057102203717,7.95018961413805e-06
1,150,3820,0.5,1.98666666666667,0.51097423370514,2.03737510063703e-05,0.0678046715000104,7.94810855575627e-06
1,150,3821,0.5,1.98666666666667,0.510974204702548,2.03684192095698e-05,0.0678036332811605,7.94602858657383e-06
1,150,3822,0.5,1.98666666666667,0.510974176363872,2.03630902026945e-05,0.0678025952025023,7.94394970573585e-06
1,150,3823,0.5,1.98666666666667,0.51097414789722,2.0357763983555e-05,0.0678015570818732,7.94187191238832e-06
1,150,3824,0.5,1.98666666666667,0.510974118916931,2.03524405499644e-05,0.0678005195476546,7.93979520567817e-06
1,150,3825,0.5,1.98666666666667,0.510974090212401,2.03471198997382e-05,0.0677994822166739,7.93771958475317e-06
1,150,3826,0.5,1.98666666666667,0.510974060883497,2.03418020306938e-05,0.0677984455171634,7.93564504876202e-06
1,150,3827,0.5,1.98666666666667,0.510974031963222,2.03364869406514e-05,0.0677974088555802,7.93357159685428e-06
1,150,3828,0.5,1.98666666666667,0.510974003150115,2.0331174627433e-05,0.0677963730330622,7.93149922818043e-06
1,150,3829,0.5,1.98666666666667,0.510973974549209,2.03258650888631e-05,0.0677953370617921,7.92942794189181e-06
1,150,3830,0.5,1.98666666666667,0.510973945481711,2.03205583227685e-05,0.0677943019324551,7.92735773714065e-06
1,150,3831,0.5,1.98666666666667,0.510973916706044,2.03152543269782e-05,0.0677932666421796,7.92528861308009e-06
1,150,3832,0.5,1.98666666666667,0.510973888090484,2.03099530993235e-05,0.0677922316558109,7.92322056886412e-06
1,150,3833,0.5,1.98666666666667,0.510973858632094,2.03046546376379e-05,0.067791196414757,7.92115360364764e-06
1,150,3834,0.5,1.98666666666667,0.51097382978687,2.02993589397572e-05,0.0677901620379895,7.91908771658642e-06
