"","rep_id","size_net","clus_coeff","pathlength","init_mode","assortativity","init","rewire","neighbors","clus_type","mean_mean","mean_sd","sd_mean","sd_sd"
"292",292,150,0.317732076533371,1.67785234899329,0.580933047445691,-0.0293046510507229,"0.1",0.9,"48","small",0.512998403881556,7.0105983360343e-07,1.38299611750989e-05,6.8852199843508e-08
"293",293,150,0.3203261067067,1.67785234899329,0.555993761592527,-0.0372045738303112,"0.1",0.9,"48","small",0.506516159867028,7.01620227871729e-07,1.02206474874881e-05,7.28975024169307e-08
"294",294,150,0.318050966883565,1.67785234899329,0.564097277473692,-0.00431599348986023,"0.1",0.9,"48","small",0.480919896495189,7.0064149631392e-07,1.08825809388341e-05,6.6630855758412e-08
"295",295,150,0.317904386933853,1.67785234899329,0.532557913783925,-0.0196266700124046,"0.1",0.9,"48","small",0.496970132098611,7.01009256341915e-07,9.53097197516723e-06,7.00961301163792e-08
"296",296,150,0.317425706361704,1.67785234899329,0.563114546421967,-0.00886811088790463,"0.1",0.9,"48","small",0.492774664786213,7.00135230765044e-07,1.2950994268355e-05,6.34527835457239e-08
"297",297,150,0.318969977234586,1.67785234899329,0.585182067088332,-0.0171542293753563,"0.1",0.9,"48","small",0.502170176344746,7.00005989983862e-07,9.44114248910079e-06,6.30645682463213e-08
"298",298,150,0.317611478860709,1.67785234899329,0.559867036167126,-0.00868641514864004,"0.1",0.9,"48","small",0.514619183201957,6.98818209804096e-07,1.55191970075323e-05,5.54981145267017e-08
"299",299,150,0.317167493054177,1.67785234899329,0.591416951119554,-0.0254093719373816,"0.1",0.9,"48","small",0.505777263855148,7.00140317810935e-07,1.16048691615757e-05,6.46680069799204e-08
"300",300,150,0.31880827057402,1.67785234899329,0.574087297178834,-0.0146818720870985,"0.1",0.9,"48","small",0.498922622700269,7.00564930255843e-07,1.35376963908872e-05,6.65399338304747e-08
"301",301,150,0.316728884201021,1.67785234899329,0.582738300252697,-0.00582025725150941,"0.5",0.9,"48","small",0.518899778982042,6.99897509552328e-07,3.24214653567538e-05,6.10837889869756e-08
"302",302,150,0.317683614169839,1.67785234899329,0.612091150553745,-0.0106973302666658,"0.5",0.9,"48","small",0.500557010224806,7.00444995432648e-07,2.68050661262151e-05,6.52044195998436e-08
"303",303,150,0.319006010332523,1.67785234899329,0.588621459814881,-0.0180298248930217,"0.5",0.9,"48","small",0.459901447716812,6.99665937681101e-07,2.69337371073825e-05,6.15102794602308e-08
"304",304,150,0.319984762159902,1.67785234899329,0.573923033300388,-0.0350259052843213,"0.5",0.9,"48","small",0.51317423376683,7.02380552034968e-07,3.11532132452912e-05,7.55800534959545e-08
"305",305,150,0.318815104318793,1.67785234899329,0.55181141872413,-0.00539413794496594,"0.5",0.9,"48","small",0.520105316941691,6.99936091807841e-07,3.38994667406927e-05,6.23908905994408e-08
"306",306,150,0.318477078168788,1.67785234899329,0.608112294374193,-0.00830730828382367,"0.5",0.9,"48","small",0.480181044838588,6.9993280702655e-07,3.10124682186524e-05,6.1923937273417e-08
"307",307,150,0.318791108319912,1.67785234899329,0.562015018274066,-0.0180939541835218,"0.5",0.9,"48","small",0.506922973115108,7.00839880031105e-07,2.64489943172906e-05,6.77152636798373e-08
"308",308,150,0.318938391882902,1.67785234899329,0.559284248069537,-0.0377033864509907,"0.5",0.9,"48","small",0.508360286025461,6.99945212360994e-07,3.87805591584703e-05,6.25688135672192e-08
"309",309,150,0.320378575169355,1.67785234899329,0.578757167981513,-0.0115284708062887,"0.5",0.9,"48","small",0.485241185165444,7.00537914942314e-07,3.04184638114872e-05,6.73711638754022e-08
"310",310,150,0.32236762758918,1.67785234899329,0.518830292339229,-0.00831521331026523,"0.5",0.9,"48","small",0.485737871731957,7.01100606137683e-07,2.92116996090642e-05,6.98838965273383e-08
"311",311,150,0.317345174403432,1.67785234899329,0.586588654489178,-0.0284240412486479,"0.5",0.9,"48","small",0.532010056220391,7.00873443318634e-07,2.45272296768643e-05,6.81473956695114e-08
"312",312,150,0.319884243298283,1.67785234899329,0.57996523553519,-0.00762178921148197,"0.5",0.9,"48","small",0.47857648599761,7.00022770342483e-07,3.05611547657563e-05,6.20765370136574e-08
"313",313,150,0.317842398249354,1.67785234899329,0.577108776368151,-0.0262311402654739,"0.5",0.9,"48","small",0.495715161459221,7.00192581792391e-07,2.99850227381633e-05,6.35170041349149e-08
"314",314,150,0.319594211457834,1.67785234899329,0.569115760773261,-0.0203068199920243,"0.5",0.9,"48","small",0.49451672642757,7.00894079798236e-07,4.14794710312043e-05,6.8562833448463e-08
"315",315,150,0.318337600781489,1.67785234899329,0.608395142554521,-0.0339859557865836,"0.5",0.9,"48","small",0.524650348151142,7.00356207880223e-07,2.80472035659314e-05,6.5757186822809e-08
"316",316,150,0.31949528039818,1.67785234899329,0.571485640594395,-0.00586682485578718,"0.5",0.9,"48","small",0.496651607041406,7.0030023713623e-07,2.61768319570369e-05,6.48812593318765e-08
"317",317,150,0.31930922498134,1.67785234899329,0.577254407269778,-0.017657560642247,"0.5",0.9,"48","small",0.491651237930128,7.01319572752358e-07,3.10335905209897e-05,6.98134116213375e-08
"318",318,150,0.319009243726189,1.67785234899329,0.573394433182537,0.00473349897973557,"0.5",0.9,"48","small",0.521701042842886,7.00433249012255e-07,2.9240974570029e-05,6.56983730877257e-08
"319",319,150,0.319166868570996,1.67785234899329,0.591624540994019,-0.0211620751213296,"0.5",0.9,"48","small",0.52790330644647,7.01362109272953e-07,2.30991186696231e-05,7.06124832607123e-08
"320",320,150,0.317451928695602,1.67785234899329,0.551753771713051,-0.0363871124654259,"0.5",0.9,"48","small",0.484987094293923,7.02431882440583e-07,3.00852080790372e-05,7.8008994934964e-08
"321",321,150,0.322049723385609,1.67785234899329,0.574247109160245,-0.0260601946878236,"0.5",0.9,"48","small",0.513847942902836,7.0093438735737e-07,2.97536898774609e-05,6.84716341280917e-08
"322",322,150,0.316904918445938,1.67785234899329,0.584645702685633,-0.00677893316264628,"0.5",0.9,"48","small",0.488549559494517,7.00063569235836e-07,2.8206874641945e-05,6.44798747464288e-08
"323",323,150,0.321481291239073,1.67785234899329,0.580843916187967,-0.0364902380003414,"0.5",0.9,"48","small",0.483395402913788,7.01624637223062e-07,2.44313148314794e-05,7.34066992249645e-08
"324",324,150,0.317894009676239,1.67785234899329,0.573041900780322,-0.0345830271012862,"0.5",0.9,"48","small",0.486719896713891,6.99173154580915e-07,2.13378956048053e-05,5.82461361193358e-08
"325",325,150,0.317249662564357,1.67785234899329,0.564057023221943,-0.0221231175263587,"0.5",0.9,"48","small",0.479062523987344,6.99591629764772e-07,2.71346882539568e-05,6.09608038172516e-08
"326",326,150,0.320400203610605,1.67785234899329,0.539298786345306,-0.0151033335134611,"0.5",0.9,"48","small",0.481797809664424,7.00819769235482e-07,2.75916011581774e-05,6.76598187190918e-08
"327",327,150,0.318875033357865,1.67785234899329,0.522626905861034,-0.0290863279584213,"0.5",0.9,"48","small",0.480615533180813,7.01486395775116e-07,3.28594394610408e-05,7.06473868216529e-08
"328",328,150,0.316618541163274,1.67785234899329,0.568747292999366,-0.0221055182306663,"0.5",0.9,"48","small",0.526044843913626,7.00672751467006e-07,2.80097844905565e-05,6.73791339701837e-08
"329",329,150,0.320915576484434,1.67785234899329,0.579595733990664,-0.0462165866849149,"0.5",0.9,"48","small",0.52229249323436,7.00807604534694e-07,3.42184598967654e-05,6.76310610498214e-08
"330",330,150,0.319229588015094,1.67785234899329,0.565601617299024,0.0183120524062119,"0.5",0.9,"48","small",0.495116400267715,7.01199444653084e-07,2.31947841981855e-05,6.9927254287269e-08
"331",331,150,0.32262244999941,1.67785234899329,0.567088647557225,-0.0205005840439959,"0.5",0.9,"48","small",0.471299259742735,7.01280475721566e-07,3.59446318390794e-05,7.01255109047782e-08
"332",332,150,0.320905875477898,1.67785234899329,0.594773393685132,-0.0423770644802243,"0.5",0.9,"48","small",0.473740036075241,7.01176548872141e-07,3.35863031885723e-05,6.95293913644806e-08
"333",333,150,0.31751159228018,1.67785234899329,0.582157517977792,-0.0282017446545137,"0.5",0.9,"48","small",0.503957673099295,7.01190867437052e-07,3.89187697756304e-05,6.94164466543701e-08
"334",334,150,0.318738566386761,1.67785234899329,0.577996075952721,-0.0120927832890376,"0.5",0.9,"48","small",0.482418123547091,7.00662540167852e-07,3.76264610448631e-05,6.83347229263295e-08
"335",335,150,0.318838888247227,1.67785234899329,0.585749921175731,-0.0160271405838749,"0.5",0.9,"48","small",0.496492850877372,6.99912093385064e-07,3.25186385616414e-05,6.24139232520889e-08
"336",336,150,0.319847976462056,1.67785234899329,0.556991659494563,-0.0261217253185523,"0.5",0.9,"48","small",0.490499346227643,6.99946572411239e-07,2.46291522694986e-05,6.22569063454274e-08
"337",337,150,0.320730460777877,1.67785234899329,0.541204355548578,-0.0210403330057551,"0.5",0.9,"48","small",0.495812795518362,7.00435460020762e-07,3.12825089265321e-05,6.47516301228047e-08
"338",338,150,0.319677788275047,1.67785234899329,0.565407492979612,-0.0358281088380132,"0.5",0.9,"48","small",0.492448611094496,6.99864153541273e-07,3.34556443409328e-05,6.20728568618644e-08
"339",339,150,0.319731269095762,1.67785234899329,0.572202773739121,-0.0109728338802944,"0.5",0.9,"48","small",0.494694303250814,7.01067666569529e-07,3.36453156813215e-05,6.85018694943625e-08
"340",340,150,0.319317754550373,1.67785234899329,0.574618085854392,-0.0152150640884081,"0.5",0.9,"48","small",0.496693654357117,7.01027899015489e-07,3.84167198945365e-05,7.00081402150325e-08
"341",341,150,0.317858526549,1.67785234899329,0.576982958108529,-0.002775484690671,"0.5",0.9,"48","small",0.489062603900603,7.00663573990603e-07,3.6846458659707e-05,6.67875198097786e-08
"342",342,150,0.31823002001241,1.67785234899329,0.549182184539572,-0.00993418561108461,"0.5",0.9,"48","small",0.487306006948002,6.99905819517535e-07,3.43989380213887e-05,6.30036446394845e-08
"343",343,150,0.322400132840926,1.67785234899329,0.583661053580306,-0.0390755026762569,"0.5",0.9,"48","small",0.498544778552951,7.01016554286163e-07,4.05222990226135e-05,6.74701674985098e-08
"344",344,150,0.318270771658887,1.67785234899329,0.551384051517313,-0.0291186759303221,"0.5",0.9,"48","small",0.518467214533129,7.00526829585029e-07,3.030152037241e-05,6.63540543079916e-08
"345",345,150,0.320189848637076,1.67785234899329,0.576860669135001,-0.0100778683147562,"0.5",0.9,"48","small",0.502697139054395,7.00588796108093e-07,2.9203974121621e-05,6.65738732983026e-08
"346",346,150,0.318581469539693,1.67785234899329,0.577548496950008,-0.0200715146511144,"0.5",0.9,"48","small",0.458984781071011,7.01153543236439e-07,3.69549435243815e-05,6.99585372321127e-08
"347",347,150,0.321258464434407,1.67785234899329,0.56029241227189,-0.0223763516822826,"0.5",0.9,"48","small",0.50588825655382,7.00949496851777e-07,2.30740490896612e-05,6.78068403787278e-08
"348",348,150,0.315368367880508,1.67785234899329,0.554211626094026,-0.0264181942433048,"0.5",0.9,"48","small",0.505605489493525,7.00433604794556e-07,2.55808518763074e-05,6.56589776735036e-08
"349",349,150,0.319990867196259,1.67785234899329,0.559386217229841,0.00772571323286783,"0.5",0.9,"48","small",0.482201118019602,7.01069329056218e-07,2.47068975593324e-05,6.81593082442622e-08
"350",350,150,0.319082659549454,1.67785234899329,0.588349786303572,-0.0223200443374194,"0.5",0.9,"48","small",0.505372181283446,7.01279112877643e-07,2.71501216796325e-05,6.97698598976928e-08
"351",351,150,0.318797653883295,1.67785234899329,0.563992287371864,-0.013554380291531,"0.5",0.9,"48","small",0.541097317676501,7.01010194032257e-07,3.73999924936327e-05,6.86194351533667e-08
"352",352,150,0.3181285295004,1.67785234899329,0.582465497626716,-0.030450744603152,"0.5",0.9,"48","small",0.478679289747896,7.00216347428313e-07,3.36381746379153e-05,6.51059752503797e-08
"353",353,150,0.320828592902834,1.67785234899329,0.557394286397345,-0.0123896221609312,"0.5",0.9,"48","small",0.486820669386255,7.00627852399053e-07,3.27952210646192e-05,6.77904051433218e-08
"354",354,150,0.323409502517981,1.67785234899329,0.565141402993827,-0.0400125099639809,"0.5",0.9,"48","small",0.53767643319518,7.02273103542502e-07,2.47287718076991e-05,7.49321903072646e-08
"355",355,150,0.319186321002847,1.67785234899329,0.519443583733175,0.000939768398088019,"0.5",0.9,"48","small",0.506161072818025,7.00974508129293e-07,3.01257490031276e-05,6.7926737118496e-08
"356",356,150,0.320558609428013,1.67785234899329,0.578214271507435,0.0148317442592535,"0.5",0.9,"48","small",0.501260252074639,6.99670282831212e-07,3.71833970818187e-05,6.19283088909519e-08
"357",357,150,0.320108382846319,1.67785234899329,0.584551889548547,-0.0296496773125011,"0.5",0.9,"48","small",0.494243277787894,7.0114530826182e-07,2.62079137185916e-05,6.84966571417474e-08
"358",358,150,0.3197267131189,1.67785234899329,0.539442766487431,-0.0264663748561306,"0.5",0.9,"48","small",0.508733326808007,7.01276686964978e-07,3.12550930817751e-05,7.00526658881873e-08
"359",359,150,0.31689823029376,1.67785234899329,0.573848916881075,-0.0198201854602575,"0.5",0.9,"48","small",0.533084006760527,6.98885820832344e-07,3.02621963294645e-05,5.64725009742661e-08
"360",360,150,0.317762683194214,1.67785234899329,0.564273328678033,-0.0367590309334953,"0.5",0.9,"48","small",0.483436289008799,7.01158396085881e-07,3.14580762387404e-05,6.82083161914953e-08
"361",361,150,0.321500476685727,1.67785234899329,0.594985454645304,0.00270382210376147,"0.5",0.9,"48","small",0.483421747017466,7.01174368005421e-07,3.2100882876664e-05,7.03160047770213e-08
"362",362,150,0.319632724637648,1.67785234899329,0.547036562595034,-0.037331540704061,"0.5",0.9,"48","small",0.493573259279136,7.01108477783268e-07,2.61184578356642e-05,6.98999181657731e-08
"363",363,150,0.318833784018171,1.67785234899329,0.534567216826546,-0.0121795434696677,"0.5",0.9,"48","small",0.51393122001762,7.00971519794059e-07,2.83432904862341e-05,7.04734875426019e-08
"364",364,150,0.318016436756072,1.67785234899329,0.554596451715837,-0.00638288972872915,"0.5",0.9,"48","small",0.511929503711894,6.99912785082765e-07,2.5431382061033e-05,6.26733965680698e-08
"365",365,150,0.319660346107608,1.67785234899329,0.566839851363776,-0.0302151686250568,"0.5",0.9,"48","small",0.494221954572441,7.00548759359377e-07,3.13192453357259e-05,6.62131278465395e-08
"366",366,150,0.317202032957322,1.67785234899329,0.522894818437499,-0.0211769528585405,"0.5",0.9,"48","small",0.506180091408245,7.00762317647473e-07,3.31523227920428e-05,6.73109215955687e-08
"367",367,150,0.320983391660286,1.67785234899329,0.553487161313364,-0.0235850160068599,"0.5",0.9,"48","small",0.51320694749284,7.01784866839407e-07,2.79331632693666e-05,7.2259808105104e-08
"368",368,150,0.319324046770066,1.67785234899329,0.559155173727957,-0.0356678806889983,"0.5",0.9,"48","small",0.515300718066299,7.00953634542769e-07,3.33696998034494e-05,6.96095739511499e-08
"369",369,150,0.320131092629908,1.67785234899329,0.578421702606117,0.00781614282780342,"0.5",0.9,"48","small",0.481483152660636,7.02375165154188e-07,2.96280753369988e-05,7.61093490314086e-08
"370",370,150,0.31759365189133,1.67785234899329,0.598863711702929,0.00401347488698149,"0.5",0.9,"48","small",0.524316359644816,7.00411800755279e-07,4.52836079801496e-05,6.52383793690065e-08
"371",371,150,0.321705790386424,1.67785234899329,0.543343715085151,-0.0214761651048358,"0.5",0.9,"48","small",0.520709716287214,7.01953425408653e-07,2.98957284217533e-05,7.37523801773032e-08
"372",372,150,0.322181447845206,1.67785234899329,0.593693930582393,0.00356900406633376,"0.5",0.9,"48","small",0.547977727647045,7.01465138876529e-07,3.52029727861962e-05,7.05461000649103e-08
"373",373,150,0.321717613666889,1.67785234899329,0.56876564536118,-0.0232067603158909,"0.5",0.9,"48","small",0.539393352193405,7.01973297657048e-07,2.32638836949888e-05,7.26815062291573e-08
"374",374,150,0.31844634986135,1.67785234899329,0.562185243880096,-0.0378238217728619,"0.5",0.9,"48","small",0.502490991279454,7.00870605075027e-07,3.71093458840298e-05,6.80703432752834e-08
"375",375,150,0.319737479686081,1.67785234899329,0.538248237983447,-0.0194858841428253,"0.5",0.9,"48","small",0.48750806083332,6.99336610898379e-07,3.94670435017577e-05,5.89437453915619e-08
"376",376,150,0.320723155167536,1.67785234899329,0.58803621998118,0.00113072521615699,"0.5",0.9,"48","small",0.514244456770438,7.01133354562547e-07,2.66833761602632e-05,6.90121030949751e-08
"377",377,150,0.31996878435076,1.67785234899329,0.567178688968126,0.0103184537210335,"0.5",0.9,"48","small",0.490171244773784,7.01814171458897e-07,2.89727533093801e-05,7.17454046618922e-08
"378",378,150,0.319529016353663,1.67785234899329,0.586441844068214,0.0130488410343312,"0.5",0.9,"48","small",0.471201409570276,7.00931526533894e-07,2.77729005264539e-05,6.8816117245136e-08
"379",379,150,0.321772925099825,1.67785234899329,0.562422625182325,-0.00600476857627589,"0.5",0.9,"48","small",0.504845993231049,7.01905912902176e-07,3.11529475681866e-05,7.33402120189347e-08
"380",380,150,0.318427222369175,1.67785234899329,0.544334052103293,-0.00352450263646396,"0.5",0.9,"48","small",0.488356172867198,7.02086871017459e-07,2.8695993044007e-05,7.54833545726448e-08
"381",381,150,0.320456162637856,1.67785234899329,0.555842811493423,-0.00316245558050289,"0.5",0.9,"48","small",0.522043474421947,7.00906987094803e-07,4.11738029299095e-05,6.73319939956181e-08
"382",382,150,0.318154105763038,1.67785234899329,0.521055928250938,-0.0189851146234897,"0.5",0.9,"48","small",0.495075290498262,7.00275414217266e-07,2.41587199657773e-05,6.43633272523396e-08
"383",383,150,0.318399520733318,1.67785234899329,0.595886603448659,-0.018238017102167,"0.5",0.9,"48","small",0.532277155177201,7.00081779801931e-07,3.17616706249444e-05,6.43318767080747e-08
"384",384,150,0.316495761315924,1.67785234899329,0.540306004033502,-0.00370432266320229,"0.5",0.9,"48","small",0.514906513412862,7.01146736345522e-07,2.40568703350288e-05,6.95666055742677e-08
"385",385,150,0.318005952752776,1.67785234899329,0.5455674625085,-0.0241982250058875,"0.5",0.9,"48","small",0.501109082493136,7.01033192067591e-07,2.75121737678205e-05,6.86109108927205e-08
"386",386,150,0.318431521151858,1.67785234899329,0.570321765104509,-0.0188777846459602,"0.5",0.9,"48","small",0.485562705508237,6.99310739675329e-07,3.29630383519107e-05,5.99087258384899e-08
"387",387,150,0.319899299698462,1.67785234899329,0.585361056405242,-0.013239735033167,"0.5",0.9,"48","small",0.518439709597077,7.01589384716239e-07,2.78089394474298e-05,7.13590726677403e-08
"388",388,150,0.319970543750883,1.67785234899329,0.562129232725208,-0.014410715112999,"0.5",0.9,"48","small",0.51544163493749,7.01727813695258e-07,2.50718024853026e-05,7.20884504852083e-08
"389",389,150,0.319806956187366,1.67785234899329,0.551263987789075,-0.0123656886195104,"0.5",0.9,"48","small",0.497336996340203,7.00848370648942e-07,2.4304845150332e-05,6.75037061726429e-08
"390",390,150,0.318797369606079,1.67785234899329,0.538263576894361,-0.000147666797411845,"0.5",0.9,"48","small",0.489304008297438,7.00148573899779e-07,3.85769929835197e-05,6.40751245707803e-08
"391",391,150,0.319841800370762,1.67785234899329,0.570362361372546,-0.00587598549275111,"0.5",0.9,"48","small",0.487815976287971,7.00922447666077e-07,3.83873479730741e-05,6.85043259945329e-08
"392",392,150,0.320544531697286,1.67785234899329,0.58577353112687,-0.027313707094625,"0.5",0.9,"48","small",0.51452371937194,7.01007260385144e-07,4.08739147738934e-05,6.80056430872879e-08
"393",393,150,0.318983451223325,1.67785234899329,0.556569690012971,-0.0326585815682128,"0.5",0.9,"48","small",0.526987640821173,7.02576115718907e-07,2.79050119559477e-05,7.64869179750295e-08
"394",394,150,0.318359694799211,1.67785234899329,0.588380152892383,-0.012388780495789,"0.5",0.9,"48","small",0.510139250091588,7.00724538208671e-07,2.81888976587642e-05,6.68065128893878e-08
"395",395,150,0.318746692321907,1.67785234899329,0.58199347585673,-0.0331908658538195,"0.5",0.9,"48","small",0.501493297769778,7.02098033278611e-07,3.25938478110245e-05,7.42288074472168e-08
"396",396,150,0.322420533130842,1.67785234899329,0.552764610398441,-0.000420319207754559,"0.5",0.9,"48","small",0.49346853633579,7.01117532083684e-07,2.75471727584891e-05,6.95339924347721e-08
"397",397,150,0.320442502587589,1.67785234899329,0.560793551441806,-0.0352461192358803,"0.5",0.9,"48","small",0.477859567626504,7.01680624661601e-07,3.14831782382259e-05,7.15581635556143e-08
"398",398,150,0.317313087918479,1.67785234899329,0.580973873249438,-0.0142381653547574,"0.5",0.9,"48","small",0.461448751972811,7.01014017938914e-07,4.74265509800546e-05,6.80668875903831e-08
"399",399,150,0.320341419347946,1.67785234899329,0.547494431974771,-0.0123624930419403,"0.5",0.9,"48","small",0.513403433731166,7.00541300617326e-07,2.7366990521579e-05,6.54765956738885e-08
"400",400,150,0.314775376927573,1.67785234899329,0.52548634210685,-0.0184099544884021,"0.5",0.9,"48","small",0.50229352173945,6.99587784078584e-07,2.77964189025746e-05,6.00313883761343e-08
