"rep_id","network_type","size","clustering","pathlength","value_lang_start","assortativity","exponent","init_lang_exp","node_degree","path_type","exp_type","size_type","neigh_type","clus_type","ass_type","inter_var","mean_intra_var","std_intra_var"
413,"Scalefree",50,0,4.53714285714286,0.477699105560484,-0.298242750666449,2.8700658030747,"Without",1.96,"None","None","Low",NA,NA,"None",0.0345754307905459,2.20769119013869,0.0490455317676203
414,"Scalefree",50,0,4.51428571428571,0.510842814468004,-0.305673942852907,2.81167812095038,"Without",1.96,"None","None","Low",NA,NA,"None",0.0231637202457846,2.21599477788458,0.0326653484986593
415,"Scalefree",50,0,4.43591836734694,0.565812498162066,-0.322256913470116,2.82103438682423,"Without",1.96,"None","None","Low",NA,NA,"None",0.0291722138747593,2.22731335429365,0.0225689634482815
416,"Scalefree",50,0,4.43428571428571,0.512000567171372,-0.311089619600258,2.82754089586971,"Without",1.96,"None","None","Low",NA,NA,"None",0.0227813086297681,2.20941280896666,0.0359509399083514
417,"Scalefree",50,0,4.48,0.447730611814605,-0.297597437266417,2.81211613810302,"Without",1.96,"None","None","Low",NA,NA,"None",0.0343239051494079,2.216334469452,0.0345668481639862
418,"Scalefree",50,0,4.45469387755102,0.476675008714857,-0.301090564248459,2.82085941593667,"Without",1.96,"None","None","Low",NA,NA,"None",0.0213747225106357,2.2371065318855,0.0351108204769027
419,"Scalefree",50,0,4.43020408163265,0.490394846324051,-0.305858085808581,2.83307195867665,"Without",1.96,"None","None","Low",NA,NA,"None",0.0290143812514964,2.22493976165972,0.0361226955435477
420,"Scalefree",50,0,4.56734693877551,0.5023898620085,-0.300811633412242,2.86364534817786,"Without",1.96,"None","None","Low",NA,NA,"None",0.0283354207915204,2.21895296313171,0.0272887355223084
421,"Scalefree",50,0,4.43673469387755,0.475591887163488,-0.348010103078709,2.86597142112415,"Without",1.96,"None","None","Low",NA,NA,"None",0.0247903890849637,2.24031936706972,0.0406409820090729
422,"Scalefree",50,0,4.48734693877551,0.507269547707782,-0.296327145803585,2.82018530385017,"Without",1.96,"None","None","Low",NA,NA,"None",0.0243928431464807,2.22317563664789,0.0206018191337915
423,"Scalefree",50,0,4.4130612244898,0.506716718725151,-0.332935948845779,2.82420220144727,"Without",1.96,"None","None","Low",NA,NA,"None",0.024191884049823,2.19920337499937,0.042069558066677
424,"Scalefree",50,0,4.41877551020408,0.440388328381797,-0.298147573217427,2.87045874051777,"Without",1.96,"None","None","Low",NA,NA,"None",0.0248221949901343,2.24086543854282,0.0287381666779758
425,"Scalefree",50,0,4.4734693877551,0.533417054438054,-0.306666666666667,2.82230584324607,"Without",1.96,"None","None","Low",NA,NA,"None",0.028805985904122,2.21289045050695,0.0549645201224948
426,"Scalefree",50,0,4.4930612244898,0.512340708541587,-0.337872399253473,2.82489171932742,"Without",1.96,"None","None","Low",NA,NA,"None",0.0268616632978527,2.21773219579508,0.0293267631558109
427,"Scalefree",50,0,4.45795918367347,0.523488223616072,-0.320970165271518,2.87325020543984,"Without",1.96,"None","None","Low",NA,NA,"None",0.0264628480840773,2.21173797562488,0.0237180912446075
428,"Scalefree",50,0,4.45632653061224,0.420013310392105,-0.28271016794187,2.84093942426149,"Without",1.96,"None","None","Low",NA,NA,"None",0.0320163903847793,2.19210375771552,0.054794432927095
429,"Scalefree",50,0,4.58204081632653,0.504729969775114,-0.333506673600277,2.81940529700217,"Without",1.96,"None","None","Low",NA,NA,"None",0.0446448489455122,2.18393888068684,0.0406027443264516
430,"Scalefree",50,0,4.52816326530612,0.511641864488559,-0.26589259796807,2.83820657794156,"Without",1.96,"None","None","Low",NA,NA,"None",0.0277144662979733,2.22577869467563,0.0343039792459941
431,"Scalefree",50,0,4.58285714285714,0.519292318010846,-0.343449141900377,2.83869350852057,"Without",1.96,"None","None","Low",NA,NA,"None",0.0269232849050797,2.231250355166,0.035600742463279
432,"Scalefree",50,0,4.52734693877551,0.495649275588803,-0.300494826810616,2.88461110773614,"Without",1.96,"None","None","Low",NA,NA,"None",0.0320009718018759,2.2022532428345,0.0396081221819617
433,"Scalefree",50,0,4.41714285714286,0.465405051388899,-0.253816212557116,2.88311863188415,"Without",1.96,"None","None","Low",NA,NA,"None",0.0247044105705305,2.20541779953423,0.0464159216079522
434,"Scalefree",50,0,4.4734693877551,0.534695392542764,-0.271671587234641,2.87325020543984,"Without",1.96,"None","None","Low",NA,NA,"None",0.0369845626059264,2.20886234707497,0.0571926223229724
435,"Scalefree",50,0,4.56326530612245,0.504676029838752,-0.335930784467616,2.84994210773907,"Without",1.96,"None","None","Low",NA,NA,"None",0.0313798368228663,2.23106694322567,0.0322167315137506
436,"Scalefree",50,0,4.43265306122449,0.485265970331379,-0.319205651072904,2.82103438682423,"Without",1.96,"None","None","Low",NA,NA,"None",0.0245354930610401,2.22941195367922,0.0386480497931922
437,"Scalefree",50,0,4.48408163265306,0.522085277818189,-0.325708313980493,2.8146591582953,"Without",1.96,"None","None","Low",NA,NA,"None",0.0229652286028515,2.23482957641702,0.0366789016747669
438,"Scalefree",50,0,4.53959183673469,0.491855086115951,-0.349425287356322,2.86310075889541,"Without",1.96,"None","None","Low",NA,NA,"None",0.026982619397015,2.22543207635512,0.024418340701097
439,"Scalefree",50,0,4.4130612244898,0.47897737685635,-0.268695524793086,2.82813376663003,"Without",1.96,"None","None","Low",NA,NA,"None",0.0264085882300157,2.18904033941142,0.0809433805387482
440,"Scalefree",50,0,4.42612244897959,0.496063469422641,-0.291585127201566,2.82565061540705,"Without",1.96,"None","None","Low",NA,NA,"None",0.0314919499558105,2.21771546272088,0.0304392913137783
441,"Scalefree",50,0,4.50857142857143,0.478661996453471,-0.325136612021858,2.83665364599981,"Without",1.96,"None","None","Low",NA,NA,"None",0.0276076514896409,2.22334775769569,0.0353650265329327
442,"Scalefree",50,0,4.56244897959184,0.520506500508361,-0.253265435295472,2.8497843252356,"Without",1.96,"None","None","Low",NA,NA,"None",0.0251581626735519,2.22356813659966,0.0314628407195204
443,"Scalefree",50,0,4.49714285714286,0.444324703065575,-0.297377679445795,2.82326560904387,"Without",1.96,"None","None","Low",NA,NA,"None",0.0305353544419814,2.22425321623942,0.0256729923175911
444,"Scalefree",50,0,4.43265306122449,0.469940968168288,-0.327739262766317,2.86364534817786,"Without",1.96,"None","None","Low",NA,NA,"None",0.0380075682429612,2.20224048444679,0.0500419813702387
445,"Scalefree",50,0,4.56081632653061,0.383017850487155,-0.312215625947913,2.82565061540705,"Without",1.96,"None","None","Low",NA,NA,"None",0.0363662350708382,2.1892714745019,0.0381072955291214
446,"Scalefree",50,0,4.43183673469388,0.448199545920997,-0.272569444444445,2.86722058014702,"Without",1.96,"None","None","Low",NA,NA,"None",0.0211520154948402,2.23254718013059,0.0268479420444471
447,"Scalefree",50,0,4.46285714285714,0.480893229250956,-0.333164343050274,2.88903618003486,"Without",1.96,"None","None","Low",NA,NA,"None",0.0321553753024249,2.22308551102221,0.0290130846714989
448,"Scalefree",50,0,4.45142857142857,0.461028680032232,-0.327653125346542,2.8581224579526,"Without",1.96,"None","None","Low",NA,NA,"None",0.0217884460734655,2.22797094761118,0.0232925570977298
449,"Scalefree",50,0,4.46040816326531,0.49604379400818,-0.292682926829268,2.8114745517561,"Without",1.96,"None","None","Low",NA,NA,"None",0.0233420683622917,2.22459108696169,0.0495538291260756
450,"Scalefree",50,0,4.58775510204082,0.519299543823381,-0.305367101197031,2.86508004579804,"Without",1.96,"None","None","Low",NA,NA,"None",0.0307791740119888,2.18523913046954,0.0420844412117067
451,"Scalefree",50,0,4.5134693877551,0.489177036894412,-0.324078373107995,2.83307195867665,"Without",1.96,"None","None","Low",NA,NA,"None",0.0348606127443414,2.22085881452759,0.0333923723983069
452,"Scalefree",50,0,4.54775510204082,0.505167906482043,-0.255540166204986,2.82665821091454,"Without",1.96,"None","None","Low",NA,NA,"None",0.0353967918077368,2.20006311425948,0.0625694134139953
453,"Scalefree",50,0,4.41387755102041,0.416485822193486,-0.285390178191615,2.81935061519144,"Without",1.96,"None","None","Low",NA,NA,"None",0.0371348699198337,2.1967200891707,0.0430024640689215
454,"Scalefree",50,0,4.58204081632653,0.555838570208302,-0.333496945898779,2.83714398529703,"Without",1.96,"None","None","Low",NA,NA,"None",0.0273992133810733,2.21631295053385,0.0391162994071116
455,"Scalefree",50,0,4.41959183673469,0.488661762540719,-0.304794520547945,2.82788580424335,"Without",1.96,"None","None","Low",NA,NA,"None",0.0282920061586669,2.19523158836779,0.0253035075118945
456,"Scalefree",50,0,4.44244897959184,0.485332926946817,-0.260327357755261,2.83487889103893,"Without",1.96,"None","None","Low",NA,NA,"None",0.0315888684930305,2.18765092667444,0.048915101794945
457,"Scalefree",50,0,4.44571428571429,0.482975172179632,-0.27865668280599,2.81684994528242,"Without",1.96,"None","None","Low",NA,NA,"None",0.0265375261875236,2.21588040530725,0.0225375142441911
458,"Scalefree",50,0,4.46204081632653,0.53407449190608,-0.294166113565103,2.87515321543339,"Without",1.96,"None","None","Low",NA,NA,"None",0.0402509010656409,2.18423476371594,0.0402331136592754
459,"Scalefree",50,0,4.56326530612245,0.500856668351868,-0.316101576670852,2.84735779587945,"Without",1.96,"None","None","Low",NA,NA,"None",0.0289261934570245,2.2178755252966,0.0359006091772161
460,"Scalefree",50,0,4.53469387755102,0.570419671877806,-0.258915346929475,2.82043233373657,"Without",1.96,"None","None","Low",NA,NA,"None",0.0246066843288514,2.2205153972416,0.0274857890253181
461,"Scalefree",50,0,4.46285714285714,0.514637062420816,-0.342290633968171,2.84985339498955,"Without",1.96,"None","None","Low",NA,NA,"None",0.0347220865156154,2.18128926174507,0.0755258804051293
462,"Scalefree",50,0,4.48163265306122,0.488304267791986,-0.272779914795053,2.82772374290283,"Without",1.96,"None","None","Low",NA,NA,"None",0.0357700597552701,2.1918640561656,0.0402936450460758
463,"Scalefree",50,0,4.44571428571429,0.405477963813959,-0.280010772234566,2.83137045129694,"Without",1.96,"None","None","Low",NA,NA,"None",0.0263744880007265,2.18623359940153,0.0317098619603499
464,"Scalefree",50,0,4.50367346938776,0.514372240909581,-0.328637049225284,2.87652989368474,"Without",1.96,"None","None","Low",NA,NA,"None",0.0399696121456085,2.17427010862187,0.0453710199776618
465,"Scalefree",50,0,4.49142857142857,0.507197778445349,-0.300445705024312,2.81060521537056,"Without",1.96,"None","None","Low",NA,NA,"None",0.023621859107281,2.24041206244088,0.0396150570124385
466,"Scalefree",50,0,4.4865306122449,0.461562925978453,-0.264057177955218,2.84209351344235,"Without",1.96,"None","None","Low",NA,NA,"None",0.0236608877082318,2.24665945783947,0.0471316884725937
467,"Scalefree",50,0,4.45061224489796,0.506164335526538,-0.280078895463511,2.88347595533571,"Without",1.96,"None","None","Low",NA,NA,"None",0.0365464794104324,2.21335476729057,0.0453939467874376
468,"Scalefree",50,0,4.56734693877551,0.461448750919003,-0.317611683848798,2.84985339498955,"Without",1.96,"None","None","Low",NA,NA,"None",0.029053844926029,2.22077510332514,0.0292299978481144
469,"Scalefree",50,0,4.41795918367347,0.543383204556902,-0.252941176470588,2.85762587416027,"Without",1.96,"None","None","Low",NA,NA,"None",0.0295935572575367,2.22999554304573,0.0282084104411972
470,"Scalefree",50,0,4.56979591836735,0.50979051001267,-0.263643533123029,2.87325020543984,"Without",1.96,"None","None","Low",NA,NA,"None",0.0292157682576191,2.21573999631224,0.0407484418127485
471,"Scalefree",50,0,4.47918367346939,0.515325834282772,-0.317121639995816,2.88430237285546,"Without",1.96,"None","None","Low",NA,NA,"None",0.0413810382338309,2.19766222840908,0.0445035438147559
472,"Scalefree",50,0,4.52,0.494234149286312,-0.302983321587973,2.82772374290283,"Without",1.96,"None","None","Low",NA,NA,"None",0.0244404194009086,2.23606454981504,0.02902620055872
473,"Scalefree",50,0,4.42612244897959,0.485126952402556,-0.265644139106354,2.82540635576277,"Without",1.96,"None","None","Low",NA,NA,"None",0.0195915040785079,2.25325032693947,0.0255453206422768
474,"Scalefree",50,0,4.42040816326531,0.514263392486491,-0.273521432447097,2.82717922391497,"Without",1.96,"None","None","Low",NA,NA,"None",0.0280979389359334,2.23541223693686,0.0276212554693025
475,"Scalefree",50,0,4.56734693877551,0.524180137738259,-0.269322455898713,2.86422524335789,"Without",1.96,"None","None","Low",NA,NA,"None",0.0222479709344194,2.21209624187158,0.0294956458491093
476,"Scalefree",50,0,4.4269387755102,0.568963062369407,-0.326251896813354,2.84325437561078,"Without",1.96,"None","None","Low",NA,NA,"None",0.0352223008904067,2.19478246619552,0.0241699924276123
477,"Scalefree",50,0,4.46285714285714,0.534467661007822,-0.254187308327435,2.84093942426149,"Without",1.96,"None","None","Low",NA,NA,"None",0.0321872656009909,2.19421965464631,0.0251091194778841
478,"Scalefree",50,0,4.51673469387755,0.476703470857999,-0.26589259796807,2.82230584324607,"Without",1.96,"None","None","Low",NA,NA,"None",0.0391857071650109,2.21207580184624,0.0593371053389249
479,"Scalefree",50,0,4.4269387755102,0.549502481438831,-0.305431419731867,2.82908251117498,"Without",1.96,"None","None","Low",NA,NA,"None",0.0270115721194653,2.21940900465021,0.0224336708472266
480,"Scalefree",50,0,4.54857142857143,0.490369177305479,-0.252453058752271,2.88800847375833,"Without",1.96,"None","None","Low",NA,NA,"None",0.0408032629869471,2.1915775927362,0.0417698691802818
481,"Scalefree",50,0,4.46040816326531,0.491351022480072,-0.27818950718084,2.81294996039343,"Without",1.96,"None","None","Low",NA,NA,"None",0.0224482626102225,2.21411209892622,0.0329807137245982
482,"Scalefree",50,0,4.55755102040816,0.498700055287451,-0.277191938089973,2.82367024035228,"Without",1.96,"None","None","Low",NA,NA,"None",0.0306636014045808,2.22839122920073,0.0256048382619413
483,"Scalefree",50,0,4.58040816326531,0.595563233519909,-0.339245169858202,2.86508004579804,"Without",1.96,"None","None","Low",NA,NA,"None",0.0231584499600898,2.24007868410996,0.0303514588007918
484,"Scalefree",50,0,4.43102040816327,0.564432465511463,-0.278569359976831,2.88874023777281,"Without",1.96,"None","None","Low",NA,NA,"None",0.0368099210590924,2.18183636275708,0.0664060835244491
485,"Scalefree",50,0,4.57387755102041,0.548059904917639,-0.253448873483536,2.86746841575733,"Without",1.96,"None","None","Low",NA,NA,"None",0.0438550684763503,2.1944741722957,0.0510186749079085
486,"Scalefree",50,0,4.52,0.544756446502864,-0.272456364410387,2.86133021686615,"Without",1.96,"None","None","Low",NA,NA,"None",0.0343313362806476,2.21733524177325,0.03230413223252
487,"Scalefree",50,0,4.44489795918367,0.498069630421841,-0.283125033814857,2.85762587416027,"Without",1.96,"None","None","Low",NA,NA,"None",0.0368725566304143,2.20566167323521,0.0556841275775372
488,"Scalefree",50,0,4.5534693877551,0.4827916619092,-0.28727281114494,2.84735779587945,"Without",1.96,"None","None","Low",NA,NA,"None",0.0210933114811063,2.2338015043165,0.0274487765727034
489,"Scalefree",50,0,4.45959183673469,0.524697227134606,-0.343842900808106,2.81294996039343,"Without",1.96,"None","None","Low",NA,NA,"None",0.0384137798451757,2.19679849387406,0.0546854439294881
490,"Scalefree",50,0,4.47755102040816,0.510052657336646,-0.285623217580942,2.88903618003486,"Without",1.96,"None","None","Low",NA,NA,"None",0.0282133388841699,2.16362681976064,0.057653443462685
491,"Scalefree",50,0,4.51918367346939,0.513017434482357,-0.319912948857454,2.82489171932742,"Without",1.96,"None","None","Low",NA,NA,"None",0.0232167556462557,2.2293919231545,0.0626930946136732
492,"Scalefree",50,0,4.41632653061224,0.455564676528471,-0.290454137001451,2.82489171932742,"Without",1.96,"None","None","Low",NA,NA,"None",0.0300206553981808,2.1901242826234,0.0384366794199726
493,"Scalefree",50,0,4.48489795918367,0.532412621159427,-0.265731734901606,2.85762587416027,"Without",1.96,"None","None","Low",NA,NA,"None",0.0260076109642722,2.21816211074881,0.0283406092350958
494,"Scalefree",50,0,4.56408163265306,0.533219979437577,-0.28124673151344,2.88430237285546,"Without",1.96,"None","None","Low",NA,NA,"None",0.0355968175505464,2.21775368701941,0.0381322531298812
495,"Scalefree",50,0,4.43918367346939,0.460002993981796,-0.286501377410468,2.87515321543339,"Without",1.96,"None","None","Low",NA,NA,"None",0.0268864894531874,2.21944467793874,0.0255283136630388
496,"Scalefree",50,0,4.42204081632653,0.49996260757296,-0.251855687899189,2.8497843252356,"Without",1.96,"None","None","Low",NA,NA,"None",0.0246658456899577,2.24026331357857,0.024347015962301
497,"Scalefree",50,0,4.51755102040816,0.472924474453026,-0.291038308198995,2.88430237285546,"Without",1.96,"None","None","Low",NA,NA,"None",0.0296691554053253,2.23112384541671,0.055390524261104
498,"Scalefree",50,0,4.4334693877551,0.53641080024446,-0.2772773336336,2.81684994528242,"Without",1.96,"None","None","Low",NA,NA,"None",0.0161582698075562,2.23709309419497,0.031187436123378
499,"Scalefree",50,0,4.50938775510204,0.533104922269485,-0.264227642276423,2.81531036950803,"Without",1.96,"None","None","Low",NA,NA,"None",0.0264300316021141,2.21674325752984,0.0389550062935751
500,"Scalefree",50,0,4.56244897959184,0.434857657063596,-0.315637726601073,2.8620859608821,"Without",1.96,"None","None","Low",NA,NA,"None",0.0220167978079693,2.24299467214047,0.0276492982366161
501,"Scalefree",100,0,4.58121212121212,0.532212975513747,-0.313287209508604,2.83873540734153,"Without",1.98,"None","None","High",NA,NA,"None",0.0397069576730677,2.20643990005757,0.0459112542548696
502,"Scalefree",100,0,4.41353535353535,0.468155342615397,-0.339705035971223,2.84641533223799,"Without",1.98,"None","None","High",NA,NA,"None",0.0294570771082238,2.22474420864687,0.0293180283023381
503,"Scalefree",100,0,4.41575757575758,0.462459531028848,-0.253441109982543,2.87031821511862,"Without",1.98,"None","None","High",NA,NA,"None",0.0277896647569001,2.22093194577977,0.0386802730694153
504,"Scalefree",100,0,4.5769696969697,0.502900918389799,-0.253136786494644,2.83312210556761,"Without",1.98,"None","None","High",NA,NA,"None",0.033335799734746,2.22141530871043,0.0327463393924454
505,"Scalefree",100,0,4.46989898989899,0.456109155546977,-0.291729326745074,2.88070762446712,"Without",1.98,"None","None","High",NA,NA,"None",0.038067414262944,2.21105237345556,0.0393018544991699
506,"Scalefree",100,0,4.41232323232323,0.488774648630377,-0.340569533257635,2.83499735656054,"Without",1.98,"None","None","High",NA,NA,"None",0.0353616130606089,2.20982904065885,0.0320403498929116
507,"Scalefree",100,0,4.57878787878788,0.491316712241602,-0.327984146720547,2.83073444044463,"Without",1.98,"None","None","High",NA,NA,"None",0.026455194216154,2.24239794416628,0.0339618060619003
508,"Scalefree",100,0,4.44020202020202,0.492864119681261,-0.268538844568185,2.82465550948397,"Without",1.98,"None","None","High",NA,NA,"None",0.0393553295716603,2.18413582390633,0.0461953891837521
509,"Scalefree",100,0,4.57454545454545,0.469006277753132,-0.283193404052084,2.88962663888525,"Without",1.98,"None","None","High",NA,NA,"None",0.0368107534300921,2.20807268288204,0.0530947885438277
510,"Scalefree",100,0,4.58626262626263,0.499079452277335,-0.312886865310357,2.86056772980547,"Without",1.98,"None","None","High",NA,NA,"None",0.0316351933863555,2.21725985374916,0.0337778548940146
511,"Scalefree",100,0,4.43656565656566,0.460453467585094,-0.300657628084114,2.86249897338932,"Without",1.98,"None","None","High",NA,NA,"None",0.0375803317845672,2.19565946683397,0.0416633453535629
512,"Scalefree",100,0,4.41333333333333,0.522820656285169,-0.264862095926236,2.88661954233134,"Without",1.98,"None","None","High",NA,NA,"None",0.0387679273685086,2.19844227706678,0.0523800591938362
513,"Scalefree",100,0,4.46969696969697,0.495269088173269,-0.289689329131023,2.88560799292216,"Without",1.98,"None","None","High",NA,NA,"None",0.046055795502902,2.18729396256556,0.0486664760369549
514,"Scalefree",100,0,4.46242424242424,0.48030270838056,-0.32201786184711,2.85915302689219,"Without",1.98,"None","None","High",NA,NA,"None",0.0360605573518227,2.21054124826329,0.0708328153704779
515,"Scalefree",100,0,4.42484848484848,0.521360878043815,-0.296205928567646,2.83601875254807,"Without",1.98,"None","None","High",NA,NA,"None",0.0385772574561257,2.20458500451898,0.0432116057382277
516,"Scalefree",100,0,4.47717171717172,0.477240829790571,-0.272290144625018,2.87928179283111,"Without",1.98,"None","None","High",NA,NA,"None",0.0438080309196158,2.20242828013155,0.0451578723689951
517,"Scalefree",100,0,4.47656565656566,0.541933856327101,-0.340059206631142,2.82352919316564,"Without",1.98,"None","None","High",NA,NA,"None",0.0395908651618975,2.18719656323815,0.0373361487239645
518,"Scalefree",100,0,4.55616161616162,0.514841769325426,-0.290228615837056,2.85273942834036,"Without",1.98,"None","None","High",NA,NA,"None",0.0286169705482055,2.22306955984562,0.0347400490592791
519,"Scalefree",100,0,4.53050505050505,0.526484738449624,-0.312451373840115,2.81718172147024,"Without",1.98,"None","None","High",NA,NA,"None",0.0354912919980142,2.20168849295382,0.0541562305925113
520,"Scalefree",100,0,4.55313131313131,0.484367076239898,-0.31306777871987,2.88373348723381,"Without",1.98,"None","None","High",NA,NA,"None",0.0296889324098362,2.23395086213688,0.040381594504253
521,"Scalefree",100,0,4.47858585858586,0.48080815189782,-0.28406201029167,2.8649597358036,"Without",1.98,"None","None","High",NA,NA,"None",0.0304935329067386,2.22490452858409,0.0522394520901962
522,"Scalefree",100,0,4.43717171717172,0.455002385678909,-0.305739136390097,2.81024929565314,"Without",1.98,"None","None","High",NA,NA,"None",0.0334811704994616,2.21801210431376,0.0361847424538681
523,"Scalefree",100,0,4.41939393939394,0.562395300974544,-0.271063828406189,2.85606622066622,"Without",1.98,"None","None","High",NA,NA,"None",0.0366383216591833,2.20429808162855,0.033399254190428
524,"Scalefree",100,0,4.5410101010101,0.531517056674451,-0.265110717738659,2.88412979036411,"Without",1.98,"None","None","High",NA,NA,"None",0.0298187151612637,2.23299925425859,0.0363919590141089
525,"Scalefree",100,0,4.51393939393939,0.515164993914537,-0.328419599267487,2.84719172104648,"Without",1.98,"None","None","High",NA,NA,"None",0.0399588018678696,2.21319151252391,0.0703125763684747
526,"Scalefree",100,0,4.45636363636364,0.473835960258615,-0.293399670699405,2.85526786444887,"Without",1.98,"None","None","High",NA,NA,"None",0.0286765349016452,2.22489125212811,0.0340159763721829
527,"Scalefree",100,0,4.50747474747475,0.509694696797586,-0.327359725916835,2.8416403974486,"Without",1.98,"None","None","High",NA,NA,"None",0.0443768449050723,2.20383627199731,0.0615023457257683
528,"Scalefree",100,0,4.56727272727273,0.509424574946126,-0.341274097490756,2.88089876719583,"Without",1.98,"None","None","High",NA,NA,"None",0.0387158583524344,2.19936227018907,0.0534023279885449
529,"Scalefree",100,0,4.57535353535354,0.532019484480823,-0.270335289947349,2.87496328143173,"Without",1.98,"None","None","High",NA,NA,"None",0.0352567212693396,2.21915616996371,0.0490824399075188
530,"Scalefree",100,0,4.58262626262626,0.4821970078081,-0.346735187424425,2.8389953758814,"Without",1.98,"None","None","High",NA,NA,"None",0.040839037262014,2.16325396740203,0.0505012095828781
531,"Scalefree",100,0,4.50343434343434,0.525001038718523,-0.265452769638622,2.85953318116458,"Without",1.98,"None","None","High",NA,NA,"None",0.0338777703709298,2.21786815119158,0.0343575044006078
532,"Scalefree",100,0,4.52464646464647,0.52869242648956,-0.254117923236434,2.84123479419043,"Without",1.98,"None","None","High",NA,NA,"None",0.0294579403283696,2.2272227350868,0.0406134063995852
533,"Scalefree",100,0,4.49191919191919,0.498480366481452,-0.313731320459777,2.82967735377499,"Without",1.98,"None","None","High",NA,NA,"None",0.0366933000622894,2.20794987952251,0.063402272625584
534,"Scalefree",100,0,4.45878787878788,0.467060801659651,-0.298961751423705,2.8361468324569,"Without",1.98,"None","None","High",NA,NA,"None",0.0288122208068609,2.22344330409108,0.0412806428558634
535,"Scalefree",100,0,4.57131313131313,0.481438389845063,-0.277551973837888,2.87722566712211,"Without",1.98,"None","None","High",NA,NA,"None",0.0330730943708513,2.21967773764596,0.0399289762825335
536,"Scalefree",100,0,4.48424242424242,0.585670869858119,-0.252025402357594,2.82665063391435,"Without",1.98,"None","None","High",NA,NA,"None",0.033691539705962,2.22160928439974,0.0367700601663455
537,"Scalefree",100,0,4.48444444444444,0.525342629826147,-0.270279503599066,2.83106055028271,"Without",1.98,"None","None","High",NA,NA,"None",0.0259012556579628,2.2317860184977,0.0366630294217575
538,"Scalefree",100,0,4.56161616161616,0.528445401401457,-0.329887640449437,2.8462847086625,"Without",1.98,"None","None","High",NA,NA,"None",0.0413104930606767,2.19822015735845,0.0484180063781703
539,"Scalefree",100,0,4.47333333333333,0.512760688668682,-0.267625332485254,2.84301041853922,"Without",1.98,"None","None","High",NA,NA,"None",0.0263737313345983,2.23327876010062,0.0291592710558939
540,"Scalefree",100,0,4.43737373737374,0.504765082268482,-0.280718037989308,2.88664107099716,"Without",1.98,"None","None","High",NA,NA,"None",0.0276079998051523,2.22018432884344,0.0329839804539281
541,"Scalefree",100,0,4.5240404040404,0.503665950971823,-0.344460797431095,2.86468405489115,"Without",1.98,"None","None","High",NA,NA,"None",0.0395687086371653,2.20728435423534,0.0415368367036395
542,"Scalefree",100,0,4.52606060606061,0.491605014812076,-0.296924546757353,2.87112058521443,"Without",1.98,"None","None","High",NA,NA,"None",0.0351636906788214,2.20474300488712,0.0314334970884912
543,"Scalefree",100,0,4.52888888888889,0.532339615919676,-0.265650857089331,2.87796904595822,"Without",1.98,"None","None","High",NA,NA,"None",0.0304771372354354,2.22163098288448,0.0379373830608158
544,"Scalefree",100,0,4.48808080808081,0.497917706897384,-0.2694829816657,2.86839144878135,"Without",1.98,"None","None","High",NA,NA,"None",0.026627464942729,2.23452858109486,0.0332504822042327
545,"Scalefree",100,0,4.57676767676768,0.479365353243299,-0.280947251015428,2.86120325193241,"Without",1.98,"None","None","High",NA,NA,"None",0.0367466490549011,2.18607951473351,0.041748599346021
546,"Scalefree",100,0,4.41151515151515,0.482164890638455,-0.251406656775747,2.81205583972837,"Without",1.98,"None","None","High",NA,NA,"None",0.0254719669273928,2.22357461805234,0.0338955021907882
547,"Scalefree",100,0,4.52787878787879,0.439821995244952,-0.294687684425704,2.82799245107905,"Without",1.98,"None","None","High",NA,NA,"None",0.0276548890743413,2.21841016994533,0.0311767644605038
548,"Scalefree",100,0,4.52545454545455,0.522926171707256,-0.323674888980708,2.86639499320463,"Without",1.98,"None","None","High",NA,NA,"None",0.040479482643198,2.20375221634013,0.047781787132486
549,"Scalefree",100,0,4.55030303030303,0.508395960694596,-0.257830294096669,2.84364425104588,"Without",1.98,"None","None","High",NA,NA,"None",0.0341301522805439,2.20874689388498,0.0466556995678294
550,"Scalefree",100,0,4.56888888888889,0.493033247142525,-0.279889152810768,2.84947014748627,"Without",1.98,"None","None","High",NA,NA,"None",0.0412400462802159,2.18376958074347,0.0539115933765722
551,"Scalefree",100,0,4.50626262626263,0.503173718740283,-0.261156186612576,2.8709240743041,"Without",1.98,"None","None","High",NA,NA,"None",0.0322263276718718,2.23361159985981,0.0419018831173693
552,"Scalefree",100,0,4.43030303030303,0.492631103860367,-0.268391629730184,2.81852900226367,"Without",1.98,"None","None","High",NA,NA,"None",0.0446641971710426,2.18098093035091,0.0660136338315134
553,"Scalefree",100,0,4.54929292929293,0.510184208980512,-0.27621301261316,2.84925341476718,"Without",1.98,"None","None","High",NA,NA,"None",0.042523632686816,2.18901599217307,0.0419072793527666
554,"Scalefree",100,0,4.54080808080808,0.486138475435372,-0.268690711586113,2.84930500850429,"Without",1.98,"None","None","High",NA,NA,"None",0.0291980793700306,2.23381343774353,0.0381895034330484
555,"Scalefree",100,0,4.57272727272727,0.520017401363228,-0.270335706284104,2.86808863766539,"Without",1.98,"None","None","High",NA,NA,"None",0.0297593143892974,2.21393797018205,0.0446625752929157
556,"Scalefree",100,0,4.49373737373737,0.522663968402807,-0.309471426153734,2.83064875399484,"Without",1.98,"None","None","High",NA,NA,"None",0.0437214089420256,2.18068317172309,0.0424662585217282
