"rep_id","network_type","size","clustering","pathlength","value_lang_start","assortativity","exponent","init_lang_exp","node_degree","mean_lang","inter_var","mean_intra_var","std_intra_var"
577,"Small-world",50,0.202857142857143,"3.16734693877551",0.586723248616232,0.100156494522692,NA,"With (weak)",4,0.507519349888958,8.87284719166753e-06,0.0221057503498587,2.39291630534442e-06
578,"Small-world",50,0.3,"3.32326530612245",0.518305099052473,-0.100891861761427,NA,"With (weak)",4,0.473344414491007,8.74428322537213e-06,0.0158972576477094,2.0567142686927e-06
579,"Small-world",50,0.252666666666667,"3.25061224489796",0.529364754165313,0.092178770949721,NA,"With (weak)",4,0.481832697953908,8.96649186793041e-06,0.0145369627638288,2.67252180046872e-06
580,"Small-world",50,0.212666666666667,"3.06122448979592",0.453320823240574,-0.0542168674698793,NA,"With (weak)",4,0.499999188851436,8.92205097885695e-06,0.0170177288949331,2.47784362693681e-06
581,"Small-world",50,0.207333333333333,"3.10938775510204",0.499276050750818,-0.237402729940043,NA,"With (weak)",4,0.526929133267271,8.75539387970573e-06,0.0145558141846806,2.06511888869982e-06
582,"Small-world",50,0.172666666666667,"3.12571428571429",0.506283254616828,0.0132990132990132,NA,"With (weak)",4,0.510049428834207,8.89982967018976e-06,0.0257908623277537,2.46530526693214e-06
583,"Small-world",50,0.211333333333333,"3.21061224489796",0.511702669842115,0.103268730112815,NA,"With (weak)",4,0.578160080378639,9.01093300390182e-06,0.0165616774962937,2.83108477627229e-06
584,"Small-world",50,0.283142857142857,"3.44081632653061",0.559634788870085,-0.116807030391798,NA,"With (weak)",4,0.47970673516787,8.91728931520601e-06,0.0373700220042901,2.47050109783691e-06
585,"Small-world",50,0.240571428571429,"3.26367346938776",0.515043771773576,-0.0119766038436543,NA,"With (weak)",4,0.537243541939629,8.77285475918701e-06,0.0139587727457862,1.9146042550457e-06
586,"Small-world",50,0.211333333333333,"3.04734693877551",0.536961083793993,-0.00392006884023328,NA,"With (weak)",4,0.478367673764519,9.07759594231161e-06,0.0269949033648815,2.94732065233443e-06
587,"Small-world",50,0.162666666666667,"3.08",0.515130487864323,-0.0291802881704807,NA,"With (weak)",4,0.569939187963584,8.83316648488203e-06,0.0119042879398277,2.34688140270058e-06
588,"Small-world",50,0.253523809523809,"3.12734693877551",0.52927154761834,-0.162512938928258,NA,"With (weak)",4,0.433638450449332,9.01252057783148e-06,0.0263583516165148,2.8012323555736e-06
589,"Small-world",50,0.344666666666667,"3.57795918367347",0.501840746547879,-0.00945017182130581,NA,"With (weak)",4,0.450449900898793,8.62206726219232e-06,0.0143875742350208,1.78956857835317e-06
590,"Small-world",50,0.192,"3.16244897959184",0.508502667327973,0.00924263581355142,NA,"With (weak)",4,0.500531834884407,8.98950722589342e-06,0.0231173399708643,2.64262302913957e-06
591,"Small-world",50,0.17352380952381,"3.06775510204082",0.544624608231879,-0.0640052787858791,NA,"With (weak)",4,0.498750721812032,8.85697635504597e-06,0.0184325259671852,2.21390740661359e-06
592,"Small-world",50,0.225428571428571,"3.11673469387755",0.44491221694659,0.0694668820678513,NA,"With (weak)",4,0.496933409207603,9.1275940256948e-06,0.0217958788875267,2.95562830693264e-06
593,"Small-world",50,0.19,"3.08244897959184",0.496528665802997,0.0921052631578948,NA,"With (weak)",4,0.445360898916008,8.82205583054843e-06,0.0146986158376616,2.33986609778411e-06
594,"Small-world",50,0.218857142857143,"3.19020408163265",0.521104203199152,-0.2263628451618,NA,"With (weak)",4,0.557927845511556,9.07283477245656e-06,0.0234965943702903,2.89826626363373e-06
595,"Small-world",50,0.190952380952381,"3.09551020408163",0.488159307697829,0.0118136562894718,NA,"With (weak)",4,0.476264169421584,8.93474920712021e-06,0.0196822229768482,2.44998659311509e-06
596,"Small-world",50,0.199333333333333,"3.12816326530612",0.508171544909971,-0.0510510510510512,NA,"With (weak)",4,0.530294164996133,8.89982967018976e-06,0.0158802724752605,2.46530526693214e-06
597,"Small-world",50,0.261904761904762,"3.43183673469388",0.431670371831703,0.0559895833333334,NA,"With (weak)",4,0.50604044829889,8.83951547556469e-06,0.0382920431299114,2.34593056220999e-06
598,"Small-world",50,0.282857142857143,"3.32244897959184",0.547238227323551,0.0186294078509648,NA,"With (weak)",4,0.44114234892087,8.82761179039314e-06,0.019976898482876,2.27346817410832e-06
599,"Small-world",50,0.166857142857143,"3.07102040816327",0.475052027726283,-0.175827180749247,NA,"With (weak)",4,0.470215889453747,8.97284085861307e-06,0.0304153415389252,2.67136353663258e-06
600,"Small-world",50,0.25947619047619,"3.40163265306122",0.466897766326907,-0.0757069513487081,NA,"With (weak)",4,0.503295030904178,8.73872976534827e-06,0.0342267003815292,1.80556710946821e-06
801,"Small-world",50,0.146952380952381,"2.99918367346939",0.452511550186919,-0.237561669035873,NA,"With (strong)",4,0.481850586562992,9.00546612399851e-06,0.00481914193552453,2.71058749274391e-06
802,"Small-world",50,0.0926666666666667,"2.90775510204082",0.5905479501205,-0.10040325336614,NA,"With (strong)",4,0.497570970733502,9.22762045955819e-06,0.00380700388224882,3.18430285128937e-06
803,"Small-world",50,0.186,"2.99020408163265",0.499735748636884,-0.10444041685546,NA,"With (strong)",4,0.518727640242343,9.1181393591542e-06,0.00418694991891253,2.79862604946672e-06
804,"Small-world",50,0.0988571428571428,"3.01795918367347",0.61345671550204,-0.27689347559909,NA,"With (strong)",4,0.496878805206363,9.36726217622684e-06,0.00255066193628336,3.41393097188175e-06
