"rep_id","network_type","size","clustering","pathlength","value_lang_start","assortativity","exponent","init_lang_exp","node_degree","path_type","exp_type","size_type","neigh_type","clus_type","ass_type","mean_lang","inter_var","mean_intra_var","std_intra_var"
154272,"Random",50,0.250618734206969,1.77795918367347,0.545131385171402,0.0363789257711594,NA,"With (weak)",12.6,"None",NA,NA,"High",NA,NA,0.576352018258315,2.83539425412692e-06,0.000181344385269534,8.35568568698361e-07
154605,"Random",50,0.253183547962186,1.77714285714286,0.512108555932515,0.0228118063471114,NA,"With (weak)",12.56,"None",NA,NA,"High",NA,NA,0.557681382199789,2.80793256274029e-06,0.000381164765956228,7.20440500453785e-07
154844,"Random",50,0.251145617368528,1.78612244897959,0.579409734921253,0.019948740859178,NA,"With (weak)",11.96,"None",NA,NA,"Low",NA,NA,0.50222799154261,2.92172510082032e-06,0.000434308685530487,6.50400962101575e-07
154967,"Random",50,0.247774104979987,1.77551020408163,0.571239566500807,-0.00937432655700031,NA,"With (weak)",12.56,"None",NA,NA,"High",NA,NA,0.515649152467383,2.81527483050258e-06,0.000123627850288158,8.21988670377334e-07
155128,"Random",50,0.249292893896609,1.77469387755102,0.615595846551872,-0.00697317161331783,NA,"With (weak)",12.64,"None",NA,NA,"High",NA,NA,0.470046968017523,2.8350352400129e-06,0.000161529557039289,8.82464752758813e-07
155256,"Random",50,0.25429786226845,1.77551020408163,0.507901235433813,0.022316930802322,NA,"With (weak)",12.72,"None",NA,NA,"High",NA,NA,0.488388264573477,2.89702591859442e-06,0.000257003691753558,1.17484494656689e-06
155409,"Random",50,0.259776553340021,1.78040816326531,0.540680368649836,0.0665658252712741,NA,"With (weak)",12.56,"None",NA,NA,"High",NA,NA,0.447513572963669,2.89693684496032e-06,0.0001598849991702,1.02392462250558e-06
155539,"Random",50,0.251711492326043,1.78448979591837,0.559336190802808,-0.00286228650818966,NA,"With (weak)",12.04,"None",NA,NA,"Low",NA,NA,0.481946123447396,2.95840852061366e-06,0.000245070460000732,7.98213659936859e-07
155889,"Random",50,0.253856960033431,1.77551020408163,0.555931333398952,-0.0025858216465339,NA,"With (weak)",12.6,"None",NA,NA,"High",NA,NA,0.51655333992281,2.83962172802258e-06,0.00018798941629016,1.01663468624633e-06
156053,"Random",50,0.251060390761629,1.77795918367347,0.532439393556539,0.0366122906469483,NA,"With (weak)",12.72,"None",NA,NA,"High",NA,NA,0.502577103818401,2.88567977564385e-06,0.000233435613527902,9.90885310787607e-07
156266,"Random",50,0.240765050223254,1.78612244897959,0.561749842934513,0.00481119855446341,NA,"With (weak)",11.84,"None",NA,NA,"Low",NA,NA,0.49099779377028,2.98196417888567e-06,0.000261929202351352,7.39580149847873e-07
156367,"Random",50,0.255485028043852,1.77959183673469,0.609357008240975,0.00191251575955725,NA,"With (weak)",12.56,"None",NA,NA,"High",NA,NA,0.502536500369529,2.84968722106896e-06,0.000175557373281306,9.83890126545251e-07
157055,"Random",50,0.255940598617069,1.77632653061224,0.588116888817158,0.014089627831322,NA,"With (weak)",12.84,"None",NA,NA,"High",NA,NA,0.507293215866463,2.88959697523788e-06,0.000312201526966703,1.23139704106694e-06
157078,"Random",50,0.258850501407777,1.77551020408163,0.584051159502641,-0.00747771284717569,NA,"With (weak)",12.68,"None",NA,NA,"High",NA,NA,0.4046445161755,2.85710821213326e-06,0.000301924132152157,1.04591093381943e-06
157378,"Random",50,0.257604400071892,1.78040816326531,0.503867502374377,0.0483033854713809,NA,"With (weak)",12.56,"None",NA,NA,"High",NA,NA,0.468587481601397,2.81558588326934e-06,0.00050465269610714,7.14151478822463e-07
157874,"Random",50,0.253343163716229,1.77632653061224,0.552081465753435,0.025570721972306,NA,"With (weak)",12.6,"None",NA,NA,"High",NA,NA,0.481283530443867,2.79958265578635e-06,0.00028885070595937,7.16396684750849e-07
157982,"Random",50,0.239462925962926,1.78775510204082,0.614641191096192,0.0400381393896054,NA,"With (weak)",12.04,"None",NA,NA,"Low",NA,NA,0.567761886185937,2.90538972412843e-06,0.000406029346977819,6.95680622155547e-07
158251,"Random",50,0.257432869675904,1.7869387755102,0.50744760182538,0.0594732762663309,NA,"With (weak)",12.04,"None",NA,NA,"Low",NA,NA,0.440305893667967,2.96200079409542e-06,0.000417169135982986,8.21964223389917e-07
158689,"Random",50,0.25491855736283,1.78367346938776,0.564672452370434,0.00565436324171823,NA,"With (weak)",12.56,"None",NA,NA,"High",NA,NA,0.434236007428027,2.95983397227897e-06,0.000239677696274357,1.41808846032689e-06
158875,"Random",50,0.240964532199826,1.78530612244898,0.594176996576762,0.00904230046983756,NA,"With (weak)",12,"None",NA,NA,"Low",NA,NA,0.49473546024016,2.91009361411516e-06,0.000318253915251941,6.79754466608119e-07
159280,"Random",50,0.258419247419247,1.77632653061224,0.530869053181874,0.0797481507518786,NA,"With (weak)",12.56,"None",NA,NA,"High",NA,NA,0.550435186060858,2.7813284628986e-06,0.000339483090532982,6.42859055739547e-07
159611,"Random",50,0.257769025092554,1.77469387755102,0.513780321645344,0.026645954898339,NA,"With (weak)",12.56,"None",NA,NA,"High",NA,NA,0.498092183039923,2.83843388933412e-06,0.000290554130329317,9.85787797285424e-07
159646,"Random",50,0.243475596299126,1.77795918367347,0.58431421106035,0.0207607476302685,NA,"With (weak)",12.6,"None",NA,NA,"High",NA,NA,0.44331338263917,2.85150781903321e-06,0.000155319271182487,9.55458589985974e-07
159989,"Random",50,0.258300247568049,1.77714285714286,0.610580883562653,0.0281201015530266,NA,"With (weak)",12.88,"None",NA,NA,"High",NA,NA,0.568516987028106,2.8463280360541e-06,0.000304313013073187,9.94439709462262e-07
1,"Small-world",150,0.579173069674555,1.68134228187919,0.533933124825608,0.00255787146414308,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.506072569303822,6.95759869588862e-07,0.00120937108799389,3.02897824719803e-08
2,"Small-world",150,0.570937658910876,1.6807158836689,0.552634820135587,0.0326073351208741,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.498495918247344,6.95788460159751e-07,0.000212827358004566,3.09476372002149e-08
3,"Small-world",150,0.591959776908936,1.6841163310962,0.574561401100521,0.0161837344349253,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.500336351793512,6.95787703572665e-07,0.000377406677462109,3.07448579901638e-08
4,"Small-world",150,0.586659076572152,1.68706935123043,0.549561741476037,0.000216798389902791,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.50158554229769,6.95725748900856e-07,0.00132673915129469,3.02487122669408e-08
5,"Small-world",150,0.596540168123142,1.68331096196868,0.55929912651626,0.0245118047459596,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.516684978325635,6.95715486544091e-07,0.000751739606025511,2.99841983168224e-08
6,"Small-world",150,0.589247044112665,1.68402684563758,0.564011518669835,-0.0183221839380288,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.502596428061021,6.95702540767531e-07,0.000690717664104606,2.98313667177934e-08
7,"Small-world",150,0.578179948657802,1.68286353467562,0.512605233842824,-0.00271021210652418,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.508711501664668,6.95815702570643e-07,0.000988340548247372,3.11968787245663e-08
8,"Small-world",150,0.583736865260082,1.68474272930649,0.560082415093124,0.00606397944224041,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.508658337064605,6.96020950430944e-07,0.000518343602499479,3.34202788135774e-08
9,"Small-world",150,0.580993402070913,1.68152125279642,0.558269128502824,-0.0202685438702956,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.511066769129846,6.95474648989168e-07,0.000431478183418148,2.70168184070285e-08
10,"Small-world",150,0.569504115118121,1.68008948545861,0.567991427643718,-0.00707638893666503,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.493867071623645,6.96035890687036e-07,0.000726739101355607,3.34411611093218e-08
11,"Small-world",150,0.57479571932888,1.68107382550336,0.56230899464166,0.00188238492498707,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.488323168456855,6.95807850312203e-07,0.000979804243211107,3.08619725933268e-08
12,"Small-world",150,0.58167591768112,1.68170022371365,0.523804146186437,0.0297167844885399,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.505023283101313,6.95744612515238e-07,0.000837146522104633,3.00844152054095e-08
13,"Small-world",150,0.574972491283161,1.68161073825503,0.5728782980884,0.0203463049957405,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.492768327910893,6.9586062956352e-07,0.00066368167657851,3.1601664587193e-08
14,"Small-world",150,0.582443361286792,1.682774049217,0.595499911055804,-0.0121591840851452,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.497195670363961,6.95629415772635e-07,0.000371174306401383,2.88447991869756e-08
15,"Small-world",150,0.592799788811287,1.68152125279642,0.581761241570566,-0.00493145233671958,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.4990905093767,6.95791822490334e-07,0.00028431178085803,3.08578938393875e-08
16,"Small-world",150,0.587975212288002,1.68402684563758,0.514283104921518,-0.00524696386573779,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.486401326965358,6.95481641642988e-07,0.00167199630424816,2.71512157016254e-08
17,"Small-world",150,0.581293827380476,1.68250559284116,0.567682691123198,0.00635779225339449,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.490358034074877,6.95767851415388e-07,0.00137463292344413,3.07381214377685e-08
18,"Small-world",150,0.592117912997353,1.68527964205817,0.577831467143708,0.0114568541947019,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.50822230906528,6.95557791561887e-07,0.0017296040030704,2.81738226013003e-08
19,"Small-world",150,0.565031499139406,1.68116331096197,0.550131332844254,-0.00549909508561891,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.500285326921367,6.9565207548021e-07,0.000629256113621823,2.92456011088295e-08
20,"Small-world",150,0.583312134574362,1.68241610738255,0.563323709008777,-0.00738642946527751,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.497521336779468,6.95530048711901e-07,0.000748675000611306,2.757046185285e-08
21,"Small-world",150,0.584518635362827,1.68214765100671,0.539051629469358,-0.0110207200965651,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.496311655070959,6.95713009829416e-07,0.00163696854887416,2.97326112845925e-08
22,"Small-world",150,0.588136677957695,1.68420581655481,0.54709725907035,-0.0137773568798425,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.510471244635852,6.96044507215928e-07,0.000124727211772564,3.37428651440725e-08
23,"Small-world",150,0.572574644941993,1.68286353467562,0.598005973899294,0.0272697910642636,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.506078467210308,6.95733312224315e-07,0.000278414531465787,2.98913023298345e-08
24,"Small-world",150,0.580253107322273,1.68178970917226,0.536573649071292,0.00892351660840989,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.4909050952899,6.95950997749678e-07,0.00103477733540555,3.2530855677954e-08
25,"Small-world",150,0.580044284756757,1.68250559284116,0.566634320323128,-0.011784870970699,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.504620016724647,6.9594609602621e-07,0.00147752693379642,3.2587813014741e-08
26,"Small-world",150,0.571348193789701,1.6807158836689,0.557410244403015,-0.00346915864206305,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.499147005402426,6.96046971744565e-07,0.00081482443230751,3.3378537681171e-08
27,"Small-world",150,0.588205031115231,1.68510067114094,0.569090479844846,-0.0201556716992936,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.490537113671269,6.95724199678925e-07,0.000389132262973437,3.00964591432588e-08
28,"Small-world",150,0.580943831617907,1.68107382550336,0.54845557454606,-0.0229135753524352,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.506462107712251,6.96024541260143e-07,0.00156198811064585,3.36820238087756e-08
29,"Small-world",150,0.58355893512787,1.68474272930649,0.538122942597526,0.0261073071996722,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.49684231889166,6.95772966365818e-07,0.00087980074533122,3.06664405660972e-08
30,"Small-world",150,0.578683309139748,1.68134228187919,0.552854514399471,-0.000221925330380365,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.490028068175277,6.96112257148035e-07,0.000576677009308058,3.43866742139364e-08
31,"Small-world",150,0.579606566630439,1.68170022371365,0.584027797950582,-0.00837128655128522,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.494037211814344,6.95667726404405e-07,0.00109048922093009,2.95264993559697e-08
32,"Small-world",150,0.589904293569329,1.68366890380313,0.556035908819508,-0.0228937968243373,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.508111347046707,6.95619049935599e-07,0.000455864540713799,2.89541918752967e-08
33,"Small-world",150,0.573590728348997,1.68161073825503,0.57374083956573,-0.00849041450935728,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.499005256357028,6.96188888040767e-07,0.00136565245303969,3.52122813038618e-08
34,"Small-world",150,0.598931664411379,1.68286353467562,0.604108363707036,0.0101487666116619,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.488773067473334,6.95527383698345e-07,0.000585632145157283,2.76042027665969e-08
35,"Small-world",150,0.584344038863987,1.682774049217,0.543296462041243,-0.031945788964182,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.497076562086822,6.9564420429538e-07,0.000280076693321852,2.90564346884316e-08
36,"Small-world",150,0.573789333365417,1.68125279642058,0.583166394000517,-0.00358060514574271,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.49300688531327,6.95803480072261e-07,0.00112617430594533,3.08269260873369e-08
37,"Small-world",150,0.574362309812059,1.6807158836689,0.561327030483462,-0.0142790873271361,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.494567947865928,6.95856992875305e-07,0.000964754041444815,3.12838082031171e-08
38,"Small-world",150,0.57018659444789,1.68062639821029,0.611176609030348,-0.0128454237823876,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.493269370985669,6.95926010606006e-07,0.000577855411973041,3.25632029654613e-08
39,"Small-world",150,0.589893503970583,1.68536912751678,0.571689560805858,0.00113067933790834,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.496163284844871,6.95714903312198e-07,0.000960141497272716,2.97707073586345e-08
40,"Small-world",150,0.573201827097288,1.68268456375839,0.568278709393204,-0.0103681103405033,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.505390293594932,6.95786267891575e-07,0.000758294480152449,3.07334362780544e-08
41,"Small-world",150,0.590234493213406,1.68286353467562,0.575092480333887,-0.01985739998961,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.507798930436278,6.95594317460252e-07,0.00109720442966704,2.86243273386761e-08
42,"Small-world",150,0.589391372474936,1.68223713646532,0.569488853911012,-0.0261639171833488,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.493399666691042,6.95834777016413e-07,0.000921497549204748,3.16321882333083e-08
43,"Small-world",150,0.583437723194394,1.68429530201342,0.580794209078167,-0.0195116246366609,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.497382706854082,6.95588845196076e-07,0.00125847276568148,2.79638402652481e-08
44,"Small-world",150,0.579928909459614,1.68447427293065,0.561510757386423,-0.00341922632766762,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.511001705405248,6.95452566346857e-07,0.00143053870823194,2.65944555767045e-08
45,"Small-world",150,0.576055916979542,1.68268456375839,0.559794350372634,0.0181107896635765,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.486551756717042,6.95810260271225e-07,0.000987442796111329,3.10258460816781e-08
46,"Small-world",150,0.580474292163009,1.68107382550336,0.565272391969734,-0.0145415201073966,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.49073320206756,6.95782789688327e-07,0.000339760223361156,3.07180668342934e-08
47,"Small-world",150,0.583554083833964,1.68196868008949,0.554080025535555,-0.00637372438637353,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.506068178310869,6.95601749508227e-07,0.000452476302520372,2.86101209977939e-08
48,"Small-world",150,0.573116275113939,1.6820581655481,0.580362505290258,-0.0119070527150055,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.477250094987586,6.95464688625491e-07,0.000494516035416131,2.691250843963e-08
49,"Small-world",150,0.577959140161249,1.68375838926174,0.567698973249854,0.00729435142739059,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.49351090392476,6.95784411072154e-07,0.000615770664789149,3.06647749520136e-08
50,"Small-world",150,0.578000813253918,1.68008948545861,0.583508547299899,-0.0115315338576213,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.481259962666503,6.95787705463749e-07,0.00115519394237058,3.09211626333737e-08
51,"Small-world",150,0.5941775851996,1.68536912751678,0.562595420687188,-0.0238615591280318,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.508730988386123,6.95907504827082e-07,0.000576952909515901,3.1976304855731e-08
52,"Small-world",150,0.584007493894272,1.68187919463087,0.593294374612592,-0.0106188430507128,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.482338851930268,6.95924263768518e-07,0.000792895682400587,3.23467346296257e-08
53,"Small-world",150,0.585743610481079,1.68420581655481,0.572716319500454,-0.0136549508691228,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.512392850580997,6.95684019628795e-07,0.000492535670836458,2.96147343424972e-08
54,"Small-world",150,0.579263734834039,1.68080536912752,0.575348537906602,-0.0121512893226934,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.494710702965872,6.95565053289586e-07,0.00061544756041219,2.80944311048576e-08
55,"Small-world",150,0.588636657277311,1.68635346756152,0.549849572710291,-0.005001989745405,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.507514017417548,6.95679639490248e-07,0.0012099819727767,2.99689765362534e-08
56,"Small-world",150,0.579177061706878,1.68143176733781,0.545117800470319,-0.0095935220784449,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.492821021356222,6.95917860590266e-07,0.0012470572187408,3.24078994435009e-08
57,"Small-world",150,0.586407050432626,1.68402684563758,0.55028482003673,0.0137042620572156,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.491092118173507,6.95633212914806e-07,0.000223220960677224,2.8885321485999e-08
58,"Small-world",150,0.586814678297032,1.682774049217,0.585983928839337,-0.0140247034668334,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.502245484180957,6.95919398629957e-07,0.000426162194727211,3.21345643799071e-08
59,"Small-world",150,0.578876784033323,1.68223713646532,0.589725234576468,-0.0168117036523943,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.511387231114993,6.95810124813518e-07,0.00129784984236995,3.11027369356584e-08
60,"Small-world",150,0.586261810309013,1.682774049217,0.562129901229367,-0.00199631718377986,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.488506571408225,6.95954038452774e-07,0.00131128304389136,3.28256447357462e-08
61,"Small-world",150,0.583368179639047,1.68501118568233,0.547607157741099,-0.0287810995339937,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.492470820824692,6.95751894429455e-07,0.0004336823787443,3.04771257709736e-08
62,"Small-world",150,0.580755077388223,1.68232662192394,0.583090128944116,-0.00611659109497588,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.490117553590536,6.96092044380921e-07,0.00150474877063292,3.41268287527923e-08
63,"Small-world",150,0.584705435205751,1.68223713646532,0.559307238261639,-0.00753805675158019,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.489805112267556,6.95797611859448e-07,0.00104114525205981,3.09608788024517e-08
64,"Small-world",150,0.582678473072384,1.68492170022371,0.56603850259235,-0.0235345798562994,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.489809408908236,6.96004571386087e-07,0.000259281764525827,3.3440259652104e-08
65,"Small-world",150,0.59230121902563,1.68608501118568,0.552994234323365,-0.00686729029262696,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.494834548337859,6.95747326793489e-07,0.000159986974510366,3.0303032529049e-08
66,"Small-world",150,0.573850988094949,1.6807158836689,0.587203343177745,-0.0111810857425759,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.485497673205237,6.95654942577689e-07,0.000784427446502524,2.92114888633022e-08
67,"Small-world",150,0.575889553665602,1.68286353467562,0.575773814827625,-0.0037519889910293,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.500157258847558,6.9587417007283e-07,0.00199197986237579,3.20411346186961e-08
68,"Small-world",150,0.581722193940945,1.68178970917226,0.571149988079698,-0.00853671980329256,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.500402867518912,6.95870461842875e-07,0.000935739011197282,3.17826288403593e-08
69,"Small-world",150,0.588378293716834,1.68143176733781,0.5499367615071,0.0134104030646367,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.495618520428524,6.95845009489926e-07,0.000722780724254579,3.15330540064411e-08
70,"Small-world",150,0.580425001011601,1.68331096196868,0.584730674026412,-0.0317862871656022,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.504553861447171,6.95452306422897e-07,0.0004870689968012,2.66973182802833e-08
71,"Small-world",150,0.582917410230635,1.68375838926174,0.543168102759923,-0.0241614443506833,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.496707091875315,6.95743415101628e-07,0.00087348977044383,3.03522101149077e-08
72,"Small-world",150,0.57923759999197,1.68080536912752,0.55080083936979,0.0044721840821125,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.499932919509392,6.95912581687186e-07,0.000954600347288985,3.21802434982579e-08
73,"Small-world",150,0.581402293910083,1.68259507829978,0.544244901167257,-0.0238811810299264,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.485402949812664,6.95719128621333e-07,0.000497023198179671,3.01266881233895e-08
74,"Small-world",150,0.572195682113251,1.68116331096197,0.578284655760225,0.00561410674120928,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.488326417152889,6.95698194779043e-07,0.000384059069215786,2.95880737120482e-08
75,"Small-world",150,0.576548447641762,1.68241610738255,0.587527167541253,-0.0150765051824341,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.510443889048975,6.95964272829076e-07,0.00175238726791067,3.26652310900316e-08
76,"Small-world",150,0.589250409420668,1.68259507829978,0.551101691625993,0.0106196684448766,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.495127556332118,6.95553889162974e-07,0.000759863414094655,2.79176572871633e-08
77,"Small-world",150,0.584222037877291,1.68348993288591,0.574337381408461,-0.0162406933595711,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.48927079753689,6.96033015400571e-07,0.000657136327438383,3.3526861757322e-08
78,"Small-world",150,0.57320214952684,1.68062639821029,0.53884445328711,0.00867924791154067,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.482878947637686,6.96016377070017e-07,0.000589642488300812,3.32854172607984e-08
79,"Small-world",150,0.589669959006704,1.68519015659955,0.548029921496094,0.000251146990196975,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.50221074534267,6.9583377502408e-07,0.0014807991589314,3.14178149576308e-08
80,"Small-world",150,0.581074646775563,1.682774049217,0.563310250312086,-0.00132785584427334,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.512972687468325,6.95616478765955e-07,0.00105819453873142,2.88686037751205e-08
81,"Small-world",150,0.587878609009939,1.68259507829978,0.560052219171798,0.0235335251875955,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.506499422187838,6.95793904371563e-07,0.000137738448867143,3.06879036984281e-08
82,"Small-world",150,0.582970288135756,1.68697986577181,0.537555596808722,-0.0206758044385011,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.494602330512546,6.95834798772477e-07,0.000295274335391268,3.13302871465609e-08
83,"Small-world",150,0.575297471378191,1.68134228187919,0.546859832806596,-0.0253033669302835,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.502851249048497,6.95963666053446e-07,0.000196672702539825,3.24277033628764e-08
84,"Small-world",150,0.581456102876855,1.68393736017897,0.557563893629763,-0.0112248799945588,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.493729631564503,6.95812878881678e-07,0.00111495760179431,3.11703969143324e-08
85,"Small-world",150,0.5931116544293,1.68501118568233,0.581524920343762,-0.00796964046779191,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.504070001239173,6.95728598599134e-07,0.000551859835926617,3.02082615693913e-08
86,"Small-world",150,0.58417040013072,1.68465324384787,0.543035310538185,-0.000811954389344894,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.499471364068008,6.95455553118224e-07,0.00121997974258499,2.65843716155963e-08
87,"Small-world",150,0.5886348985793,1.68214765100671,0.639216628515217,-0.0136804195727888,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.488514609618477,6.95937490409705e-07,0.00022277387880921,3.26367312974489e-08
88,"Small-world",150,0.581973613482426,1.68492170022371,0.575812836795965,0.0082216215765125,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.508225465432752,6.95837082078791e-07,0.000797692737940869,3.17791005093794e-08
89,"Small-world",150,0.575602725412571,1.68331096196868,0.556890348869609,0.0281570730429617,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.503188344456625,6.95828200930152e-07,0.00138906779206717,3.1468688878549e-08
90,"Small-world",150,0.584541419481381,1.68375838926174,0.532661563624726,-0.0188377554502096,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.494058689235569,6.95759853380615e-07,0.000886808223491396,3.04156910255571e-08
91,"Small-world",150,0.582025873393841,1.68268456375839,0.548947285789063,0.0185260753335517,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.507177783886136,6.95809052647549e-07,0.000834838010472533,3.08606833814847e-08
92,"Small-world",150,0.579944967935532,1.68286353467562,0.549904755828729,-0.00166787428055827,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.515047314230148,6.95816433801244e-07,0.00103645222621681,3.11994789584148e-08
93,"Small-world",150,0.577264899432763,1.68178970917226,0.548902105158472,-0.023356496574785,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.499668619961259,6.95843813992003e-07,0.000684335170773847,3.13834442101989e-08
94,"Small-world",150,0.591678551853877,1.68447427293065,0.594280211054317,-0.00881356665701807,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.496622069765013,6.96059687130506e-07,0.00158886974488552,3.36126921428473e-08
95,"Small-world",150,0.590316708720649,1.68313199105145,0.599616918037891,0.0148304152993551,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.498032733716397,6.95648548021564e-07,0.000685782800785398,2.9202601650845e-08
96,"Small-world",150,0.57921833848566,1.68331096196868,0.579666539675798,0.0243660568821419,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.508008723327178,6.9583219146601e-07,0.00154316243199066,3.14106699917706e-08
97,"Small-world",150,0.587985470456001,1.68322147651007,0.573515935302306,-0.0147381884799353,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.501392050840831,6.95834971249405e-07,0.000539052539754581,3.13746449484351e-08
98,"Small-world",150,0.586430623335541,1.68187919463087,0.599564278961906,0.00885087333949842,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.503946299841209,6.95794242402621e-07,0.00120238244823018,3.09603173726236e-08
99,"Small-world",150,0.575772331053496,1.68259507829978,0.565211957923341,0.0322579103404746,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.491085232156993,6.95808558699072e-07,0.00090311548512805,3.13573061203804e-08
